image_id,record_index,image_path,casia_identity,class_index,split
14594,14595,images/97/14595.png,97,80,train
14578,14579,images/97/14579.png,97,80,train
14451,14452,images/97/14452.png,97,80,train
14513,14514,images/97/14514.png,97,80,train
14555,14556,images/97/14556.png,97,80,train
14384,14385,images/97/14385.png,97,80,train
14435,14436,images/97/14436.png,97,80,train
14496,14497,images/97/14497.png,97,80,train
14402,14403,images/97/14403.png,97,80,train
14388,14389,images/97/14389.png,97,80,train
14477,14478,images/97/14478.png,97,80,train
14399,14400,images/97/14400.png,97,80,train
14552,14553,images/97/14553.png,97,80,train
14629,14630,images/98/14630.png,98,81,train
14626,14627,images/98/14627.png,98,81,train
14625,14626,images/98/14626.png,98,81,train
14636,14637,images/98/14637.png,98,81,train
14614,14615,images/98/14615.png,98,81,train
14622,14623,images/98/14623.png,98,81,train
14647,14648,images/98/14648.png,98,81,train
14637,14638,images/98/14638.png,98,81,train
14649,14650,images/98/14650.png,98,81,train
14616,14617,images/98/14617.png,98,81,train
14635,14636,images/98/14636.png,98,81,train
14619,14620,images/98/14620.png,98,81,train
14623,14624,images/98/14624.png,98,81,train
14641,14642,images/98/14642.png,98,81,train
14644,14645,images/98/14645.png,98,81,train
14618,14619,images/98/14619.png,98,81,train
14627,14628,images/98/14628.png,98,81,train
14634,14635,images/98/14635.png,98,81,train
14610,14611,images/98/14611.png,98,81,train
14643,14644,images/98/14644.png,98,81,train
14615,14616,images/98/14616.png,98,81,train
14621,14622,images/98/14622.png,98,81,train
14611,14612,images/98/14612.png,98,81,train
14639,14640,images/98/14640.png,98,81,train
14631,14632,images/98/14632.png,98,81,train
14685,14686,images/99/14686.png,99,82,train
14663,14664,images/99/14664.png,99,82,train
14676,14677,images/99/14677.png,99,82,train
14680,14681,images/99/14681.png,99,82,train
14666,14667,images/99/14667.png,99,82,train
14681,14682,images/99/14682.png,99,82,train
14671,14672,images/99/14672.png,99,82,train
14662,14663,images/99/14663.png,99,82,train
14658,14659,images/99/14659.png,99,82,train
14667,14668,images/99/14668.png,99,82,train
14659,14660,images/99/14660.png,99,82,train
14684,14685,images/99/14685.png,99,82,train
14650,14651,images/99/14651.png,99,82,train
14654,14655,images/99/14655.png,99,82,train
14679,14680,images/99/14680.png,99,82,train
14665,14666,images/99/14666.png,99,82,train
14669,14670,images/99/14670.png,99,82,train
14655,14656,images/99/14656.png,99,82,train
14661,14662,images/99/14662.png,99,82,train
14651,14652,images/99/14652.png,99,82,train
14674,14675,images/99/14675.png,99,82,train
14652,14653,images/99/14653.png,99,82,train
14683,14684,images/99/14684.png,99,82,train
14653,14654,images/99/14654.png,99,82,train
14682,14683,images/99/14683.png,99,82,train
