image_id,true_identity,assigned_identity,noise_level,seed
T057109,1049,1321,5%,42
T057122,1049,7268,5%,42
T057123,1049,173,5%,42
T057144,1049,1935,5%,42
T057182,1372,2544,5%,42
T057200,1992,5225,5%,42
T057201,1992,2439,5%,42
T057203,1992,244,5%,42
T057231,1992,1174,5%,42
T057244,1992,532,5%,42
T057326,3330,5970,5%,42
T057334,3330,387,5%,42
T057354,3610,2188,5%,42
T057365,3610,4294,5%,42
T057396,3610,4238,5%,42
T057403,4098,7818,5%,42
T057415,4098,1039,5%,42
T057471,6324,9533,5%,42
T057505,6406,3434,5%,42
T057510,6406,6891,5%,42
T057526,6406,6237,5%,42
T057527,6406,7242,5%,42
T057561,8381,7918,5%,42
T057608,9292,6499,5%,42
T057613,9292,6323,5%,42
T057632,9292,5107,5%,42
T057642,9292,196,5%,42
T057662,9987,1422,5%,42
T057695,9987,1136,5%,42
T057706,10206,1801,5%,42
T057781,65,5067,5%,42
T057815,90,8687,5%,42
T057826,90,4682,5%,42
T057842,90,8416,5%,42
T057870,267,4139,5%,42
T057873,267,1241,5%,42
T057918,370,1179,5%,42
T057919,370,615,5%,42
T057943,370,2362,5%,42
T057954,371,8982,5%,42
T057959,371,2916,5%,42
T058007,567,7801,5%,42
T058017,567,9771,5%,42
T058044,567,4844,5%,42
T058050,1679,4771,5%,42
T058067,1679,2167,5%,42
T058106,2083,544,5%,42
T058133,2083,4373,5%,42
T058137,2083,881,5%,42
T058139,2083,3165,5%,42
T058147,2083,614,5%,42
T058149,2083,35,5%,42
T058164,2196,3439,5%,42
T058175,2196,1533,5%,42
T058201,2613,5447,5%,42
T058248,2613,6365,5%,42
T058254,2626,359,5%,42
T058268,2626,6669,5%,42
T058327,2794,4604,5%,42
T058336,2794,7392,5%,42
T058352,2906,5107,5%,42
T058356,2906,9020,5%,42
T058366,2906,2194,5%,42
T058432,3103,73,5%,42
T058435,3103,863,5%,42
T058438,3103,1657,5%,42
T058444,3103,3434,5%,42
T058458,4162,175,5%,42
T058481,4162,9193,5%,42
T058510,4190,9235,5%,42
T058568,4420,9519,5%,42
T058570,4420,7801,5%,42
T058577,4420,9216,5%,42
T058611,4432,214,5%,42
T058647,4432,172,5%,42
T058742,4732,632,5%,42
T058751,4831,453,5%,42
T058764,4831,6115,5%,42
T058775,4831,1080,5%,42
T058832,4939,6374,5%,42
T058851,5026,8975,5%,42
T058860,5026,2499,5%,42
T058878,5026,7103,5%,42
T058901,5132,4187,5%,42
T058908,5132,338,5%,42
T058924,5132,1994,5%,42
T058935,5132,2192,5%,42
T058946,5132,1036,5%,42
T058974,6394,2618,5%,42
T058997,6394,3719,5%,42
T059006,7665,6213,5%,42
T059058,7811,3676,5%,42
T059148,7845,6726,5%,42
T059152,8732,87,5%,42
T059172,8732,2131,5%,42
T059174,8732,5326,5%,42
T059176,8732,5851,5%,42
T059192,8732,536,5%,42
T059203,9724,1668,5%,42
T059216,9724,5409,5%,42
T059221,9724,6439,5%,42
T059233,9724,2108,5%,42
T059248,9724,120,5%,42
T059250,9906,2740,5%,42
T059254,9906,1994,5%,42
T059262,9906,8388,5%,42
T059274,9906,8866,5%,42
T059397,233,5953,5%,42
T059458,683,5317,5%,42
T059464,683,1042,5%,42
T059485,683,1090,5%,42
T059490,683,1490,5%,42
T059501,1243,355,5%,42
T059532,1243,2274,5%,42
T059538,1243,1379,5%,42
T059584,1306,4621,5%,42
T059592,1306,7870,5%,42
T059599,1306,1211,5%,42
T059665,2949,6983,5%,42
T059688,2949,2486,5%,42
T059689,2949,9084,5%,42
T059734,3343,8047,5%,42
T059743,3343,4591,5%,42
T059754,3746,476,5%,42
T059776,3746,2882,5%,42
T059782,3746,8737,5%,42
T059799,3746,1090,5%,42
T059804,4585,7422,5%,42
T059844,4585,988,5%,42
T059850,6361,4469,5%,42
T059855,6361,3708,5%,42
T059858,6361,3410,5%,42
T059872,6361,3259,5%,42
T059882,6361,3208,5%,42
T059886,6361,1692,5%,42
T059938,6407,1007,5%,42
T059960,6851,226,5%,42
T059975,6851,7144,5%,42
T060020,6981,3938,5%,42
T060067,7706,6811,5%,42
T060088,7706,7792,5%,42
T060132,9084,492,5%,42
T060138,9084,386,5%,42
T060141,9084,32,5%,42
T060164,9106,386,5%,42
T060176,9106,5237,5%,42
T060198,9106,1692,5%,42
T060310,9952,3456,5%,42
T060322,9952,4325,5%,42
T060364,10325,8312,5%,42
T060390,10325,7316,5%,42
T060425,171,3361,5%,42
T060427,171,6170,5%,42
T060428,171,6796,5%,42
T060441,171,7976,5%,42
T060448,171,4142,5%,42
T060478,332,132,5%,42
T060506,577,35,5%,42
T060522,577,360,5%,42
T060557,1494,5273,5%,42
T060573,1494,2314,5%,42
T060605,1552,3052,5%,42
T060608,1552,5075,5%,42
T060612,1552,4285,5%,42
T060657,1791,1811,5%,42
T060703,3256,315,5%,42
T060709,3256,4700,5%,42
T060723,3256,1236,5%,42
T060753,3554,243,5%,42
T060795,3554,332,5%,42
T060796,3554,9258,5%,42
T060797,3554,4866,5%,42
T060865,4329,3554,5%,42
T060870,4329,3729,5%,42
T060880,4329,7090,5%,42
T060884,4329,4238,5%,42
T060889,4329,5993,5%,42
T060898,4329,6605,5%,42
T060913,4769,952,5%,42
T060924,4769,3,5%,42
T060931,4769,1626,5%,42
T060949,4769,8088,5%,42
T060951,5091,3630,5%,42
T060956,5091,7489,5%,42
T060969,5091,509,5%,42
T060985,5091,6109,5%,42
T061005,5298,5958,5%,42
T061007,5298,1104,5%,42
T061019,5298,2715,5%,42
T061026,5298,3106,5%,42
T061136,5531,130,5%,42
T061150,5587,2423,5%,42
T061155,5587,387,5%,42
T061185,5587,5125,5%,42
T061227,5851,3410,5%,42
T061280,5967,2434,5%,42
T061313,6815,3158,5%,42
T061334,6815,1058,5%,42
T061364,7472,5991,5%,42
T061390,7472,6954,5%,42
T061421,9719,2385,5%,42
T061458,9792,3954,5%,42
T061489,9792,6520,5%,42
T061513,167,4292,5%,42
T061517,167,891,5%,42
T061576,448,8791,5%,42
T061598,448,3065,5%,42
T061600,1755,3687,5%,42
T061601,1755,448,5%,42
T061627,1755,10293,5%,42
T061636,1755,1985,5%,42
T061638,1755,573,5%,42
T061647,1755,2346,5%,42
T061681,1896,2789,5%,42
T061696,1896,9082,5%,42
T061698,1896,6370,5%,42
T061709,2510,4347,5%,42
T061711,2510,243,5%,42
T061728,2510,9987,5%,42
T061757,4004,10206,5%,42
T061801,4272,342,5%,42
T061818,4272,3330,5%,42
T061878,4306,5953,5%,42
T061879,4306,5053,5%,42
T061892,4306,7018,5%,42
T061923,5067,1891,5%,42
T061961,5286,9118,5%,42
T061997,5286,413,5%,42
T061998,5286,391,5%,42
T061999,5286,9323,5%,42
T062009,6622,155,5%,42
T062011,6622,4352,5%,42
T062021,6622,7422,5%,42
T062030,6622,1092,5%,42
T062036,6622,226,5%,42
T062061,7375,1080,5%,42
T062122,7422,6733,5%,42
T062151,7672,3749,5%,42
T062155,7672,1388,5%,42
T062171,7672,565,5%,42
T062173,7672,4303,5%,42
T062199,7672,4150,5%,42
T062218,7977,2300,5%,42
T062239,7977,578,5%,42
T062255,8532,191,5%,42
T062263,8532,1866,5%,42
T062270,8532,322,5%,42
T062300,9844,6981,5%,42
T062314,9844,5197,5%,42
T062329,9844,10177,5%,42
T062331,9844,4620,5%,42
T062333,9844,169,5%,42
T062392,449,3003,5%,42
T062416,589,147,5%,42
T062429,589,9119,5%,42
T062456,607,8298,5%,42
T062462,607,10535,5%,42
T062472,607,5725,5%,42
T062478,607,1838,5%,42
T062504,2072,2188,5%,42
T062515,2072,1370,5%,42
T062540,2072,5814,5%,42
T062562,2473,6519,5%,42
T062600,3351,1501,5%,42
T062641,3351,5627,5%,42
T062657,3450,7849,5%,42
T062701,4503,9236,5%,42
T062763,5271,8388,5%,42
T062788,5271,4838,5%,42
T062794,5271,7002,5%,42
T062827,5315,6393,5%,42
T062874,5438,6962,5%,42
T062879,5438,3895,5%,42
T062880,5438,6097,5%,42
T062939,5726,4314,5%,42
T062961,6027,9181,5%,42
T063048,6685,6499,5%,42
T063083,8346,4978,5%,42
T063088,8346,5879,5%,42
T063107,9997,6732,5%,42
T063109,9997,8469,5%,42
T063113,9997,8982,5%,42
T063117,9997,1769,5%,42
T063148,9997,493,5%,42
T063151,387,7977,5%,42
T063172,387,598,5%,42
T063214,733,772,5%,42
T063229,733,3518,5%,42
T063264,1177,8203,5%,42
T063268,1177,4691,5%,42
T063283,1177,5061,5%,42
T063299,1177,900,5%,42
T063306,1184,4486,5%,42
T063311,1184,8469,5%,42
T063315,1184,4352,5%,42
T063352,1196,5556,5%,42
T063361,1196,3143,5%,42
T063495,2548,147,5%,42
T063539,3966,7042,5%,42
T063633,4958,5843,5%,42
T063651,5312,4040,5%,42
T063671,5312,9193,5%,42
T063712,5627,8545,5%,42
T063739,5627,5416,5%,42
T063742,5627,308,5%,42
T063743,5627,2108,5%,42
T063751,8613,959,5%,42
T063767,8613,9235,5%,42
T063789,8613,5197,5%,42
T063800,9441,152,5%,42
T063856,9519,2575,5%,42
T063862,9519,497,5%,42
T063872,9519,869,5%,42
T063895,9519,3570,5%,42
T063900,397,7672,5%,42
T063907,397,2600,5%,42
T063909,397,195,5%,42
T063918,397,4978,5%,42
T063951,760,4290,5%,42
T063956,760,2677,5%,42
T063971,760,5510,5%,42
T063987,760,7119,5%,42
T063998,760,5190,5%,42
T063999,760,105,5%,42
T064061,3306,9617,5%,42
T064084,3306,421,5%,42
T064095,3306,8114,5%,42
T064119,3314,4043,5%,42
T064132,3314,1244,5%,42
T064229,4033,659,5%,42
T064236,4033,90,5%,42
T064265,4103,38,5%,42
T064272,4103,30,5%,42
T064317,4144,901,5%,42
T064319,4144,7976,5%,42
T064362,4152,3306,5%,42
T064375,4152,986,5%,42
T064376,4152,3398,5%,42
T064391,4152,8943,5%,42
T064429,4808,66,5%,42
T064431,4808,1829,5%,42
T064455,5833,9181,5%,42
T064457,5833,2485,5%,42
T064478,5833,6733,5%,42
T064547,6396,2362,5%,42
T064558,7037,3016,5%,42
T064567,7037,6224,5%,42
T064570,7037,1649,5%,42
T064580,7037,4401,5%,42
T064584,7037,4682,5%,42
T064595,7037,2676,5%,42
T064633,7162,867,5%,42
T064687,8469,7976,5%,42
T064693,8469,8175,5%,42
T064717,9087,5495,5%,42
T064728,9087,7128,5%,42
T064735,9087,4072,5%,42
T064743,9087,232,5%,42
T064772,10333,6638,5%,42
T064777,10333,159,5%,42
T064780,10333,1888,5%,42
T064782,10333,1938,5%,42
T064796,10333,5326,5%,42
T064802,10350,3983,5%,42
T064840,10350,3973,5%,42
T064874,66,9258,5%,42
T064899,66,9216,5%,42
T064921,120,2883,5%,42
T064923,120,3822,5%,42
T064936,120,10030,5%,42
T064956,121,10101,5%,42
T064978,121,4620,5%,42
T065022,403,74,5%,42
T065026,403,9175,5%,42
T065052,493,1240,5%,42
T065061,493,612,5%,42
T065076,493,4365,5%,42
T065097,493,7991,5%,42
T065197,601,9719,5%,42
T065216,641,6433,5%,42
T065221,641,4362,5%,42
T065256,1061,3741,5%,42
T065533,2751,6195,5%,42
T065548,2751,886,5%,42
T065554,2982,1613,5%,42
T065564,2982,3639,5%,42
T065572,2982,462,5%,42
T065607,3068,7317,5%,42
T065627,3068,1215,5%,42
T065638,3068,5714,5%,42
T065642,3068,6500,5%,42
T065644,3068,914,5%,42
T065732,3350,1755,5%,42
T065737,3350,1641,5%,42
T065738,3350,3618,5%,42
T065756,3421,4103,5%,42
T065787,3421,2552,5%,42
T065797,3421,7803,5%,42
T065801,3786,2075,5%,42
T065808,3786,1318,5%,42
T065833,3786,6483,5%,42
T065834,3786,517,5%,42
T065836,3786,3586,5%,42
T065846,3786,1896,5%,42
T065921,4920,658,5%,42
T065932,4920,6838,5%,42
T065934,4920,1061,5%,42
T065939,4920,3804,5%,42
T065943,4920,8950,5%,42
T065969,5629,1269,5%,42
T065971,5629,8612,5%,42
T065972,5629,4879,5%,42
T065976,5629,3567,5%,42
T065985,5629,8715,5%,42
T066004,5887,5326,5%,42
T066020,5887,4207,5%,42
T066062,6151,3983,5%,42
T066089,6151,7537,5%,42
T066139,6821,7724,5%,42
T066142,6821,1088,5%,42
T066191,7392,71,5%,42
T066197,7392,1375,5%,42
T066233,7529,4670,5%,42
T066264,7801,1514,5%,42
T066272,7801,6631,5%,42
T066278,7801,3708,5%,42
T066289,7801,8388,5%,42
T066296,7801,4866,5%,42
T066333,7991,5180,5%,42
T066344,7991,4704,5%,42
T066390,9377,7018,5%,42
T066400,42,1161,5%,42
T066408,42,4144,5%,42
T066412,42,5385,5%,42
T066434,42,2522,5%,42
T066468,118,3884,5%,42
T066475,118,8914,5%,42
T066478,118,5531,5%,42
T066487,118,6638,5%,42
T066498,118,4103,5%,42
T066499,118,4420,5%,42
T066513,227,1254,5%,42
T066544,227,6499,5%,42
T066596,235,9545,5%,42
T066611,862,1786,5%,42
T066643,862,5197,5%,42
T066744,987,1164,5%,42
T066757,1326,3046,5%,42
T066762,1326,1769,5%,42
T066768,1326,5202,5%,42
T066787,1326,404,5%,42
T066813,1588,306,5%,42
T066827,1588,4046,5%,42
T066829,1588,6412,5%,42
T066833,1588,177,5%,42
T066845,1588,2099,5%,42
T066849,1588,3241,5%,42
T066931,2393,2188,5%,42
T066944,2393,5197,5%,42
T066953,2412,4269,5%,42
T067083,2632,578,5%,42
T067102,2733,13,5%,42
T067122,2733,6393,5%,42
T067170,3190,8047,5%,42
T067184,3190,5494,5%,42
T067197,3190,5786,5%,42
T067233,3464,3645,5%,42
T067238,3464,9952,5%,42
T067243,3464,4325,5%,42
T067286,3764,5273,5%,42
T067288,3764,6238,5%,42
T067291,3764,4285,5%,42
T067304,5190,5834,5%,42
T067333,5190,5556,5%,42
T067342,5190,342,5%,42
T067358,5226,5991,5%,42
T067412,5786,2100,5%,42
T067450,5843,7489,5%,42
T067455,5843,917,5%,42
T067514,5994,5926,5%,42
T067546,5994,4838,5%,42
T067564,6071,976,5%,42
T067577,6071,8470,5%,42
T067581,6071,1047,5%,42
T067592,6071,1254,5%,42
T067667,6904,2733,5%,42
T067711,7925,5622,5%,42
T067765,8663,1082,5%,42
T067766,8663,7537,5%,42
T067769,8663,6265,5%,42
T067777,8663,1266,5%,42
T067785,8663,1810,5%,42
T067822,9620,6747,5%,42
T067851,9923,5319,5%,42
T067881,9923,4982,5%,42
T067883,9923,6830,5%,42
T067897,9923,4290,5%,42
T067913,456,1163,5%,42
T067921,456,641,5%,42
T067939,456,923,5%,42
T067965,541,529,5%,42
T067998,541,3787,5%,42
T068022,550,322,5%,42
T068064,605,190,5%,42
T068065,605,3165,5%,42
T068093,605,473,5%,42
T068098,605,8767,5%,42
T068125,611,2433,5%,42
T068134,611,4689,5%,42
T068187,974,5706,5%,42
T068198,974,194,5%,42
T068227,1093,6135,5%,42
T068258,2608,677,5%,42
T068259,2608,90,5%,42
T068273,2608,3554,5%,42
T068281,2608,2644,5%,42
T068285,2608,5927,5%,42
T068307,2740,3833,5%,42
T068328,2740,3498,5%,42
T068352,3106,2693,5%,42
T068359,3106,23,5%,42
T068372,3106,214,5%,42
T068384,3106,7610,5%,42
T068404,4463,41,5%,42
T068413,4463,7099,5%,42
T068424,4463,4064,5%,42
T068442,4463,4329,5%,42
T068458,4848,3956,5%,42
T068476,4848,121,5%,42
T068478,4848,6709,5%,42
T068479,4848,295,5%,42
T068508,5050,7890,5%,42
T068525,5050,7856,5%,42
T068530,5050,6412,5%,42
T068537,5050,3863,5%,42
T068549,5050,2434,5%,42
T068554,5657,398,5%,42
T068564,5657,9733,5%,42
T068571,5657,9087,5%,42
T068580,5657,5320,5%,42
T068628,5991,4848,5%,42
T068676,6110,3588,5%,42
T068687,6110,6195,5%,42
T068726,6351,54,5%,42
T068737,6351,9830,5%,42
T068759,7120,917,5%,42
T068768,7120,7856,5%,42
T068772,7120,4866,5%,42
T068779,7120,4046,5%,42
T068780,7120,362,5%,42
T068803,7630,6669,5%,42
T068805,7630,2444,5%,42
T068845,7630,2374,5%,42
T068860,8089,10030,5%,42
T068861,8089,9204,5%,42
T068864,8089,7942,5%,42
T068865,8089,7165,5%,42
T068878,8089,4024,5%,42
T068950,8783,6949,5%,42
T068993,8783,4334,5%,42
T069001,10314,398,5%,42
T069003,10314,4523,5%,42
T069035,10314,4968,5%,42
T069037,10314,915,5%,42
T069049,10314,6754,5%,42
T069074,327,2650,5%,42
T069091,327,1572,5%,42
T069152,603,430,5%,42
T069167,603,7460,5%,42
T069171,603,3090,5%,42
T069173,603,2729,5%,42
T069174,603,6606,5%,42
T069217,704,4486,5%,42
T069232,704,6647,5%,42
T069239,704,4432,5%,42
T069255,959,921,5%,42
T069306,1054,3276,5%,42
T069316,1054,1546,5%,42
T069385,1079,411,5%,42
T069404,1098,7525,5%,42
T069414,1098,8778,5%,42
T069428,1098,6689,5%,42
T069429,1098,3729,5%,42
T069454,1895,2227,5%,42
T069462,1895,1154,5%,42
T069465,1895,69,5%,42
T069479,1895,7162,5%,42
T069485,1895,4164,5%,42
T069523,2112,240,5%,42
T069549,2112,4939,5%,42
T069619,2602,5990,5%,42
T069621,2602,37,5%,42
T069623,2602,4054,5%,42
T069625,2602,1215,5%,42
T069628,2602,2244,5%,42
T069631,2602,4890,5%,42
T069671,2734,1910,5%,42
T069693,2734,97,5%,42
T069711,2987,294,5%,42
T069744,2987,1042,5%,42
T069753,3456,1131,5%,42
T069770,3456,5529,5%,42
T069779,3456,2789,5%,42
T069780,3456,3410,5%,42
T069794,3456,237,5%,42
T069797,3456,6934,5%,42
T069839,3901,232,5%,42
T069887,4208,3822,5%,42
T069891,4208,1124,5%,42
T069931,4265,152,5%,42
T069941,4265,8617,5%,42
T069945,4265,1089,5%,42
T069988,4373,1572,5%,42
T070073,4606,5963,5%,42
T070120,4879,93,5%,42
T070129,4879,4762,5%,42
T070148,4879,8663,5%,42
T070149,4879,234,5%,42
T070152,5990,4585,5%,42
T070201,6437,4044,5%,42
T070213,6437,2131,5%,42
T070270,7724,4207,5%,42
T070285,7724,4306,5%,42
T070293,7724,1909,5%,42
T070299,7724,968,5%,42
T070362,9257,936,5%,42
T070365,9257,2883,5%,42
T070375,9257,841,5%,42
T070380,9257,1126,5%,42
T070384,9257,9204,5%,42
T070401,9543,6513,5%,42
T070420,9543,2804,5%,42
T070429,9543,7268,5%,42
T070446,9543,6485,5%,42
T070451,9570,5366,5%,42
T070471,9570,8399,5%,42
T070487,9570,5292,5%,42
T070513,10028,1810,5%,42
T070515,10028,51,5%,42
T070519,10028,9237,5%,42
T070531,10028,3326,5%,42
T070534,10028,554,5%,42
T070539,10028,3583,5%,42
T070554,10342,421,5%,42
T070603,232,3362,5%,42
T070606,232,1539,5%,42
T070621,232,3618,5%,42
T070623,232,4597,5%,42
T070637,232,2657,5%,42
T070687,241,5529,5%,42
T070692,241,978,5%,42
T070712,975,8108,5%,42
T070716,975,1361,5%,42
T070749,975,7896,5%,42
T070751,1071,554,5%,42
T070753,1071,1541,5%,42
T070759,1071,4007,5%,42
T070760,1071,2965,5%,42
T070777,1071,8203,5%,42
T070786,1071,5245,5%,42
T070795,1071,1147,5%,42
T070812,1202,1976,5%,42
T070842,1202,9543,5%,42
T070867,1550,895,5%,42
T070882,1550,74,5%,42
T070892,1550,3936,5%,42
T070909,1693,206,5%,42
T070910,1693,3479,5%,42
T070912,1693,3467,5%,42
T070919,1693,253,5%,42
T070961,1718,5153,5%,42
T070975,1718,5830,5%,42
T071014,2131,6851,5%,42
T071039,2131,2333,5%,42
T071054,2167,8312,5%,42
T071077,2167,5599,5%,42
T071100,2941,1533,5%,42
T071102,2941,8380,5%,42
T071153,3787,871,5%,42
T071174,3787,9325,5%,42
T071176,3787,1019,5%,42
T071179,3787,5009,5%,42
T071191,3787,3459,5%,42
T071201,4024,1179,5%,42
T071238,4024,3746,5%,42
T071248,4024,6,5%,42
T071272,4161,8926,5%,42
T071323,4183,1050,5%,42
T071329,4183,1215,5%,42
T071330,4183,6374,5%,42
T071331,4183,5409,5%,42
T071349,4183,6514,5%,42
T071363,5210,536,5%,42
T071366,5210,9119,5%,42
T071378,5210,7600,5%,42
T071394,5210,2275,5%,42
T071402,5308,663,5%,42
T071413,5308,3705,5%,42
T071421,5308,5889,5%,42
T071427,5308,5549,5%,42
T071436,5308,2441,5%,42
T071437,5308,5444,5%,42
T071446,5308,1053,5%,42
T071469,5556,2009,5%,42
T071483,5556,1385,5%,42
T071498,5556,5967,5%,42
T071517,6408,3941,5%,42
T071575,6552,2352,5%,42
T071596,6552,2902,5%,42
T071618,6791,9572,5%,42
T071651,7024,612,5%,42
T071683,7024,3886,5%,42
T071686,7024,7127,5%,42
T071688,7024,3676,5%,42
T071690,7024,5752,5%,42
T071697,7024,3922,5%,42
T071718,7049,8381,5%,42
T071805,7411,4043,5%,42
T071841,7411,5811,5%,42
T071966,8146,4024,5%,42
T072014,8324,626,5%,42
T072030,8324,3870,5%,42
T072046,8324,5078,5%,42
T072074,8416,2719,5%,42
T072103,9345,403,5%,42
T072110,9345,7460,5%,42
T072197,4,2657,5%,42
T072270,880,973,5%,42
T072289,880,6303,5%,42
T072362,1268,5381,5%,42
T072367,1268,8926,5%,42
T072379,1268,1822,5%,42
T072397,1268,4486,5%,42
T072406,1514,8063,5%,42
T072409,1514,1935,5%,42
T072430,1514,2390,5%,42
T072447,1514,210,5%,42
T072470,1535,1824,5%,42
T072478,1535,3570,5%,42
T072572,2600,57,5%,42
T072574,2600,3006,5%,42
T072599,2600,4800,5%,42
T072622,2637,2042,5%,42
T072623,2637,1268,5%,42
T072630,2637,6045,5%,42
T072637,2637,9731,5%,42
T072643,2637,194,5%,42
T072667,3177,4027,5%,42
T072683,3177,2897,5%,42
T072684,3177,2435,5%,42
T072685,3177,605,5%,42
T072687,3177,1895,5%,42
T072730,3321,2010,5%,42
T072732,3321,3006,5%,42
T072750,3618,4769,5%,42
T072755,3618,3012,5%,42
T072764,3618,4743,5%,42
T072766,3618,7216,5%,42
T072776,3618,392,5%,42
T072779,3618,4088,5%,42
T072820,3667,7776,5%,42
T072827,3667,6830,5%,42
T072841,3667,7411,5%,42
T072843,3667,9997,5%,42
T072845,3667,4384,5%,42
T072849,3667,6253,5%,42
T072890,3936,421,5%,42
T072945,4221,7042,5%,42
T072965,4314,9572,5%,42
T072977,4314,10079,5%,42
T072983,4314,4325,5%,42
T073006,4431,3749,5%,42
T073014,4431,7144,5%,42
T073024,4431,4499,5%,42
T073041,4431,1891,5%,42
T073044,4431,350,5%,42
T073071,5252,1242,5%,42
T073094,5252,3746,5%,42
T073107,5385,165,5%,42
T073117,5385,519,5%,42
T073129,5385,1935,5%,42
T073156,5495,5824,5%,42
T073170,5495,2632,5%,42
T073175,5495,4062,5%,42
T073232,5839,5726,5%,42
T073239,5839,7593,5%,42
T073248,5839,149,5%,42
T073257,5949,1040,5%,42
T073259,5949,4265,5%,42
T073281,5949,1588,5%,42
T073332,7460,338,5%,42
T073353,7940,6485,5%,42
T073358,7940,5500,5%,42
T073364,7940,899,5%,42
T073377,7940,1384,5%,42
T073394,7940,7411,5%,42
T073415,7987,693,5%,42
T073438,7987,7673,5%,42
T073447,7987,10101,5%,42
T073448,7987,2526,5%,42
T073471,8161,255,5%,42
T073508,8373,120,5%,42
T073534,8373,9790,5%,42
T073585,8496,6349,5%,42
T073631,8658,5678,5%,42
T073692,8975,1466,5%,42
T073699,8975,8781,5%,42
T073706,9063,6745,5%,42
T073752,9164,1985,5%,42
T073762,9164,4334,5%,42
T073773,9164,4033,5%,42
T073788,9164,37,5%,42
T073828,9969,966,5%,42
T073832,9969,5540,5%,42
T073853,10079,601,5%,42
T073866,10079,8855,5%,42
T073872,10079,7706,5%,42
T073885,10079,4409,5%,42
T073886,10079,2136,5%,42
T073904,10122,4011,5%,42
T073910,10122,8313,5%,42
T073916,10122,5328,5%,42
T073950,87,6172,5%,42
T074023,100,952,5%,42
T074053,470,4831,5%,42
T074099,470,1082,5%,42
T074107,582,9558,5%,42
T074120,582,2009,5%,42
T074127,582,2982,5%,42
T074133,582,473,5%,42
T074165,1422,426,5%,42
T074170,1422,7645,5%,42
T074208,2012,5292,5%,42
T074216,2012,4207,5%,42
T074219,2012,10195,5%,42
T074222,2012,2883,5%,42
T074230,2012,899,5%,42
T074265,2544,2291,5%,42
T074287,2544,4968,5%,42
T074304,2883,9738,5%,42
T074319,2883,1909,5%,42
T074354,3159,10060,5%,42
T074367,3159,3208,5%,42
T074373,3159,5953,5%,42
T074396,3159,649,5%,42
T074403,3498,6689,5%,42
T074423,3498,2756,5%,42
T074434,3498,6565,5%,42
T074465,3779,351,5%,42
T074495,3779,5178,5%,42
T074509,3956,3025,5%,42
T074513,3956,3951,5%,42
T074543,3956,5095,5%,42
T074552,5622,5967,5%,42
T074574,5622,5470,5%,42
T074576,5622,1699,5%,42
T074581,5622,2756,5%,42
T074667,5744,4269,5%,42
T074691,5744,8783,5%,42
T074707,5824,4150,5%,42
T074728,5824,760,5%,42
T074733,5824,4711,5%,42
T074764,6500,342,5%,42
T074774,6500,277,5%,42
T074814,6974,1007,5%,42
T074823,6974,1129,5%,42
T074831,6974,8108,5%,42
T074878,7478,3597,5%,42
T074949,8312,39,5%,42
T074969,8505,6059,5%,42
T074977,8505,372,5%,42
T074984,8505,5973,5%,42
T074985,8505,5795,5%,42
T074989,8505,4431,5%,42
T074992,8505,6408,5%,42
T075007,9189,370,5%,42
T075031,9189,4497,5%,42
T075040,9189,7606,5%,42
T075045,9189,2572,5%,42
T075060,9351,7801,5%,42
T075078,9351,3503,5%,42
T075096,9351,9570,5%,42
T075113,9507,3728,5%,42
T075126,9507,168,5%,42
T075127,9507,10350,5%,42
T075131,9507,196,5%,42
T075138,9507,8819,5%,42
T075142,9507,3451,5%,42
T075149,9507,4168,5%,42
T075152,9747,444,5%,42
T075158,9747,7518,5%,42
T075171,9747,2567,5%,42
T075189,9747,2866,5%,42
T075191,9747,4486,5%,42
T075192,9747,229,5%,42
T075210,10189,4693,5%,42
T075250,40,6049,5%,42
T075272,40,10233,5%,42
T075308,333,1318,5%,42
T075327,333,3007,5%,42
T075354,671,2615,5%,42
T075362,671,1241,5%,42
T075384,671,9764,5%,42
T075400,787,306,5%,42
T075404,787,5622,5%,42
T075406,787,704,5%,42
T075427,787,2693,5%,42
T075441,787,5949,5%,42
T075448,787,10122,5%,42
T075457,1129,365,5%,42
T075465,1129,4232,5%,42
T075473,1129,1212,5%,42
T075481,1129,9940,5%,42
T075537,1516,2626,5%,42
T075563,2204,4142,5%,42
T075577,2204,5287,5%,42
T075581,2204,6622,5%,42
T075643,2300,5016,5%,42
T075655,2609,3006,5%,42
T075689,2609,599,5%,42
T075744,2677,3231,5%,42
T075813,3066,9572,5%,42
T075828,3066,2423,5%,42
T075859,3593,6088,5%,42
T075944,3611,187,5%,42
T075951,4627,5048,5%,42
T075957,4627,3788,5%,42
T076001,5172,1313,5%,42
T076002,5172,5338,5%,42
T076038,5172,2308,5%,42
T076039,5172,5725,5%,42
T076042,5172,637,5%,42
T076055,5953,1824,5%,42
T076058,5953,2527,5%,42
T076066,5953,10,5%,42
T076072,5953,7250,5%,42
T076075,5953,4463,5%,42
T076080,5953,2982,5%,42
T076122,6092,194,5%,42
T076134,6092,7103,5%,42
T076157,6134,2966,5%,42
T076160,6134,5879,5%,42
T076171,6134,7764,5%,42
T076176,6134,178,5%,42
T076221,6970,8047,5%,42
T076238,6970,6361,5%,42
T076239,6970,190,5%,42
T076253,7250,5953,5%,42
T076260,7250,4603,5%,42
T076263,7250,4620,5%,42
T076268,7250,2009,5%,42
T076282,7250,6669,5%,42
T076296,7250,4487,5%,42
T076313,7449,980,5%,42
