image_id,image_path,low_quality_path,true_identity
T086293,data/splits/100k/images/train/T086293.png,data/corrupted/100k_blur_15x15_s5/train/T086293.png,714
T086294,data/splits/100k/images/train/T086294.png,data/corrupted/100k_blur_15x15_s5/train/T086294.png,714
T086295,data/splits/100k/images/train/T086295.png,data/corrupted/100k_blur_15x15_s5/train/T086295.png,714
T086296,data/splits/100k/images/train/T086296.png,data/corrupted/100k_blur_15x15_s5/train/T086296.png,714
T086297,data/splits/100k/images/train/T086297.png,data/corrupted/100k_blur_15x15_s5/train/T086297.png,714
T086298,data/splits/100k/images/train/T086298.png,data/corrupted/100k_blur_15x15_s5/train/T086298.png,714
T086299,data/splits/100k/images/train/T086299.png,data/corrupted/100k_blur_15x15_s5/train/T086299.png,714
T086300,data/splits/100k/images/train/T086300.png,data/corrupted/100k_blur_15x15_s5/train/T086300.png,772
T086301,data/splits/100k/images/train/T086301.png,data/corrupted/100k_blur_15x15_s5/train/T086301.png,772
T086302,data/splits/100k/images/train/T086302.png,data/corrupted/100k_blur_15x15_s5/train/T086302.png,772
T086303,data/splits/100k/images/train/T086303.png,data/corrupted/100k_blur_15x15_s5/train/T086303.png,772
T086304,data/splits/100k/images/train/T086304.png,data/corrupted/100k_blur_15x15_s5/train/T086304.png,772
T086305,data/splits/100k/images/train/T086305.png,data/corrupted/100k_blur_15x15_s5/train/T086305.png,772
T086306,data/splits/100k/images/train/T086306.png,data/corrupted/100k_blur_15x15_s5/train/T086306.png,772
T086307,data/splits/100k/images/train/T086307.png,data/corrupted/100k_blur_15x15_s5/train/T086307.png,772
T086308,data/splits/100k/images/train/T086308.png,data/corrupted/100k_blur_15x15_s5/train/T086308.png,772
T086309,data/splits/100k/images/train/T086309.png,data/corrupted/100k_blur_15x15_s5/train/T086309.png,772
T086310,data/splits/100k/images/train/T086310.png,data/corrupted/100k_blur_15x15_s5/train/T086310.png,772
T086311,data/splits/100k/images/train/T086311.png,data/corrupted/100k_blur_15x15_s5/train/T086311.png,772
T086312,data/splits/100k/images/train/T086312.png,data/corrupted/100k_blur_15x15_s5/train/T086312.png,772
T086313,data/splits/100k/images/train/T086313.png,data/corrupted/100k_blur_15x15_s5/train/T086313.png,772
T086314,data/splits/100k/images/train/T086314.png,data/corrupted/100k_blur_15x15_s5/train/T086314.png,772
T086315,data/splits/100k/images/train/T086315.png,data/corrupted/100k_blur_15x15_s5/train/T086315.png,772
T086316,data/splits/100k/images/train/T086316.png,data/corrupted/100k_blur_15x15_s5/train/T086316.png,772
T086317,data/splits/100k/images/train/T086317.png,data/corrupted/100k_blur_15x15_s5/train/T086317.png,772
T086318,data/splits/100k/images/train/T086318.png,data/corrupted/100k_blur_15x15_s5/train/T086318.png,772
T086319,data/splits/100k/images/train/T086319.png,data/corrupted/100k_blur_15x15_s5/train/T086319.png,772
T086320,data/splits/100k/images/train/T086320.png,data/corrupted/100k_blur_15x15_s5/train/T086320.png,772
T086321,data/splits/100k/images/train/T086321.png,data/corrupted/100k_blur_15x15_s5/train/T086321.png,772
T086322,data/splits/100k/images/train/T086322.png,data/corrupted/100k_blur_15x15_s5/train/T086322.png,772
T086323,data/splits/100k/images/train/T086323.png,data/corrupted/100k_blur_15x15_s5/train/T086323.png,772
T086324,data/splits/100k/images/train/T086324.png,data/corrupted/100k_blur_15x15_s5/train/T086324.png,772
T086325,data/splits/100k/images/train/T086325.png,data/corrupted/100k_blur_15x15_s5/train/T086325.png,772
T086326,data/splits/100k/images/train/T086326.png,data/corrupted/100k_blur_15x15_s5/train/T086326.png,772
T086327,data/splits/100k/images/train/T086327.png,data/corrupted/100k_blur_15x15_s5/train/T086327.png,772
T086328,data/splits/100k/images/train/T086328.png,data/corrupted/100k_blur_15x15_s5/train/T086328.png,772
T086329,data/splits/100k/images/train/T086329.png,data/corrupted/100k_blur_15x15_s5/train/T086329.png,772
T086330,data/splits/100k/images/train/T086330.png,data/corrupted/100k_blur_15x15_s5/train/T086330.png,772
T086331,data/splits/100k/images/train/T086331.png,data/corrupted/100k_blur_15x15_s5/train/T086331.png,772
T086332,data/splits/100k/images/train/T086332.png,data/corrupted/100k_blur_15x15_s5/train/T086332.png,772
T086333,data/splits/100k/images/train/T086333.png,data/corrupted/100k_blur_15x15_s5/train/T086333.png,772
T086334,data/splits/100k/images/train/T086334.png,data/corrupted/100k_blur_15x15_s5/train/T086334.png,772
T086335,data/splits/100k/images/train/T086335.png,data/corrupted/100k_blur_15x15_s5/train/T086335.png,772
T086336,data/splits/100k/images/train/T086336.png,data/corrupted/100k_blur_15x15_s5/train/T086336.png,772
T086337,data/splits/100k/images/train/T086337.png,data/corrupted/100k_blur_15x15_s5/train/T086337.png,772
T086338,data/splits/100k/images/train/T086338.png,data/corrupted/100k_blur_15x15_s5/train/T086338.png,772
T086339,data/splits/100k/images/train/T086339.png,data/corrupted/100k_blur_15x15_s5/train/T086339.png,772
T086340,data/splits/100k/images/train/T086340.png,data/corrupted/100k_blur_15x15_s5/train/T086340.png,772
T086341,data/splits/100k/images/train/T086341.png,data/corrupted/100k_blur_15x15_s5/train/T086341.png,772
T086342,data/splits/100k/images/train/T086342.png,data/corrupted/100k_blur_15x15_s5/train/T086342.png,772
T086343,data/splits/100k/images/train/T086343.png,data/corrupted/100k_blur_15x15_s5/train/T086343.png,772
T086344,data/splits/100k/images/train/T086344.png,data/corrupted/100k_blur_15x15_s5/train/T086344.png,772
T086345,data/splits/100k/images/train/T086345.png,data/corrupted/100k_blur_15x15_s5/train/T086345.png,772
T086346,data/splits/100k/images/train/T086346.png,data/corrupted/100k_blur_15x15_s5/train/T086346.png,772
T086347,data/splits/100k/images/train/T086347.png,data/corrupted/100k_blur_15x15_s5/train/T086347.png,772
T086348,data/splits/100k/images/train/T086348.png,data/corrupted/100k_blur_15x15_s5/train/T086348.png,772
T086349,data/splits/100k/images/train/T086349.png,data/corrupted/100k_blur_15x15_s5/train/T086349.png,772
T086350,data/splits/100k/images/train/T086350.png,data/corrupted/100k_blur_15x15_s5/train/T086350.png,800
T086351,data/splits/100k/images/train/T086351.png,data/corrupted/100k_blur_15x15_s5/train/T086351.png,800
T086352,data/splits/100k/images/train/T086352.png,data/corrupted/100k_blur_15x15_s5/train/T086352.png,800
T086353,data/splits/100k/images/train/T086353.png,data/corrupted/100k_blur_15x15_s5/train/T086353.png,800
T086354,data/splits/100k/images/train/T086354.png,data/corrupted/100k_blur_15x15_s5/train/T086354.png,800
T086355,data/splits/100k/images/train/T086355.png,data/corrupted/100k_blur_15x15_s5/train/T086355.png,800
T086356,data/splits/100k/images/train/T086356.png,data/corrupted/100k_blur_15x15_s5/train/T086356.png,800
T086357,data/splits/100k/images/train/T086357.png,data/corrupted/100k_blur_15x15_s5/train/T086357.png,800
T086358,data/splits/100k/images/train/T086358.png,data/corrupted/100k_blur_15x15_s5/train/T086358.png,800
T086359,data/splits/100k/images/train/T086359.png,data/corrupted/100k_blur_15x15_s5/train/T086359.png,800
T086360,data/splits/100k/images/train/T086360.png,data/corrupted/100k_blur_15x15_s5/train/T086360.png,800
T086361,data/splits/100k/images/train/T086361.png,data/corrupted/100k_blur_15x15_s5/train/T086361.png,800
T086362,data/splits/100k/images/train/T086362.png,data/corrupted/100k_blur_15x15_s5/train/T086362.png,800
T086363,data/splits/100k/images/train/T086363.png,data/corrupted/100k_blur_15x15_s5/train/T086363.png,800
T086364,data/splits/100k/images/train/T086364.png,data/corrupted/100k_blur_15x15_s5/train/T086364.png,800
T086365,data/splits/100k/images/train/T086365.png,data/corrupted/100k_blur_15x15_s5/train/T086365.png,800
T086366,data/splits/100k/images/train/T086366.png,data/corrupted/100k_blur_15x15_s5/train/T086366.png,800
T086367,data/splits/100k/images/train/T086367.png,data/corrupted/100k_blur_15x15_s5/train/T086367.png,800
T086368,data/splits/100k/images/train/T086368.png,data/corrupted/100k_blur_15x15_s5/train/T086368.png,800
T086369,data/splits/100k/images/train/T086369.png,data/corrupted/100k_blur_15x15_s5/train/T086369.png,800
T086370,data/splits/100k/images/train/T086370.png,data/corrupted/100k_blur_15x15_s5/train/T086370.png,800
T086371,data/splits/100k/images/train/T086371.png,data/corrupted/100k_blur_15x15_s5/train/T086371.png,800
T086372,data/splits/100k/images/train/T086372.png,data/corrupted/100k_blur_15x15_s5/train/T086372.png,800
T086373,data/splits/100k/images/train/T086373.png,data/corrupted/100k_blur_15x15_s5/train/T086373.png,800
T086374,data/splits/100k/images/train/T086374.png,data/corrupted/100k_blur_15x15_s5/train/T086374.png,800
T086375,data/splits/100k/images/train/T086375.png,data/corrupted/100k_blur_15x15_s5/train/T086375.png,800
T086376,data/splits/100k/images/train/T086376.png,data/corrupted/100k_blur_15x15_s5/train/T086376.png,800
T086377,data/splits/100k/images/train/T086377.png,data/corrupted/100k_blur_15x15_s5/train/T086377.png,800
T086378,data/splits/100k/images/train/T086378.png,data/corrupted/100k_blur_15x15_s5/train/T086378.png,800
T086379,data/splits/100k/images/train/T086379.png,data/corrupted/100k_blur_15x15_s5/train/T086379.png,800
T086380,data/splits/100k/images/train/T086380.png,data/corrupted/100k_blur_15x15_s5/train/T086380.png,800
T086381,data/splits/100k/images/train/T086381.png,data/corrupted/100k_blur_15x15_s5/train/T086381.png,800
T086382,data/splits/100k/images/train/T086382.png,data/corrupted/100k_blur_15x15_s5/train/T086382.png,800
T086383,data/splits/100k/images/train/T086383.png,data/corrupted/100k_blur_15x15_s5/train/T086383.png,800
T086384,data/splits/100k/images/train/T086384.png,data/corrupted/100k_blur_15x15_s5/train/T086384.png,800
T086385,data/splits/100k/images/train/T086385.png,data/corrupted/100k_blur_15x15_s5/train/T086385.png,800
T086386,data/splits/100k/images/train/T086386.png,data/corrupted/100k_blur_15x15_s5/train/T086386.png,800
T086387,data/splits/100k/images/train/T086387.png,data/corrupted/100k_blur_15x15_s5/train/T086387.png,800
T086388,data/splits/100k/images/train/T086388.png,data/corrupted/100k_blur_15x15_s5/train/T086388.png,800
T086389,data/splits/100k/images/train/T086389.png,data/corrupted/100k_blur_15x15_s5/train/T086389.png,800
T086390,data/splits/100k/images/train/T086390.png,data/corrupted/100k_blur_15x15_s5/train/T086390.png,800
T086391,data/splits/100k/images/train/T086391.png,data/corrupted/100k_blur_15x15_s5/train/T086391.png,800
T086392,data/splits/100k/images/train/T086392.png,data/corrupted/100k_blur_15x15_s5/train/T086392.png,800
T086393,data/splits/100k/images/train/T086393.png,data/corrupted/100k_blur_15x15_s5/train/T086393.png,800
T086394,data/splits/100k/images/train/T086394.png,data/corrupted/100k_blur_15x15_s5/train/T086394.png,800
T086395,data/splits/100k/images/train/T086395.png,data/corrupted/100k_blur_15x15_s5/train/T086395.png,800
T086396,data/splits/100k/images/train/T086396.png,data/corrupted/100k_blur_15x15_s5/train/T086396.png,800
T086397,data/splits/100k/images/train/T086397.png,data/corrupted/100k_blur_15x15_s5/train/T086397.png,800
T086398,data/splits/100k/images/train/T086398.png,data/corrupted/100k_blur_15x15_s5/train/T086398.png,800
T086399,data/splits/100k/images/train/T086399.png,data/corrupted/100k_blur_15x15_s5/train/T086399.png,800
T086400,data/splits/100k/images/train/T086400.png,data/corrupted/100k_blur_15x15_s5/train/T086400.png,1088
T086401,data/splits/100k/images/train/T086401.png,data/corrupted/100k_blur_15x15_s5/train/T086401.png,1088
T086402,data/splits/100k/images/train/T086402.png,data/corrupted/100k_blur_15x15_s5/train/T086402.png,1088
T086403,data/splits/100k/images/train/T086403.png,data/corrupted/100k_blur_15x15_s5/train/T086403.png,1088
T086404,data/splits/100k/images/train/T086404.png,data/corrupted/100k_blur_15x15_s5/train/T086404.png,1088
T086405,data/splits/100k/images/train/T086405.png,data/corrupted/100k_blur_15x15_s5/train/T086405.png,1088
T086406,data/splits/100k/images/train/T086406.png,data/corrupted/100k_blur_15x15_s5/train/T086406.png,1088
T086407,data/splits/100k/images/train/T086407.png,data/corrupted/100k_blur_15x15_s5/train/T086407.png,1088
T086408,data/splits/100k/images/train/T086408.png,data/corrupted/100k_blur_15x15_s5/train/T086408.png,1088
T086409,data/splits/100k/images/train/T086409.png,data/corrupted/100k_blur_15x15_s5/train/T086409.png,1088
T086410,data/splits/100k/images/train/T086410.png,data/corrupted/100k_blur_15x15_s5/train/T086410.png,1088
T086411,data/splits/100k/images/train/T086411.png,data/corrupted/100k_blur_15x15_s5/train/T086411.png,1088
T086412,data/splits/100k/images/train/T086412.png,data/corrupted/100k_blur_15x15_s5/train/T086412.png,1088
T086413,data/splits/100k/images/train/T086413.png,data/corrupted/100k_blur_15x15_s5/train/T086413.png,1088
T086414,data/splits/100k/images/train/T086414.png,data/corrupted/100k_blur_15x15_s5/train/T086414.png,1088
T086415,data/splits/100k/images/train/T086415.png,data/corrupted/100k_blur_15x15_s5/train/T086415.png,1088
T086416,data/splits/100k/images/train/T086416.png,data/corrupted/100k_blur_15x15_s5/train/T086416.png,1088
T086417,data/splits/100k/images/train/T086417.png,data/corrupted/100k_blur_15x15_s5/train/T086417.png,1088
T086418,data/splits/100k/images/train/T086418.png,data/corrupted/100k_blur_15x15_s5/train/T086418.png,1088
T086419,data/splits/100k/images/train/T086419.png,data/corrupted/100k_blur_15x15_s5/train/T086419.png,1088
T086420,data/splits/100k/images/train/T086420.png,data/corrupted/100k_blur_15x15_s5/train/T086420.png,1088
T086421,data/splits/100k/images/train/T086421.png,data/corrupted/100k_blur_15x15_s5/train/T086421.png,1088
T086422,data/splits/100k/images/train/T086422.png,data/corrupted/100k_blur_15x15_s5/train/T086422.png,1088
T086423,data/splits/100k/images/train/T086423.png,data/corrupted/100k_blur_15x15_s5/train/T086423.png,1088
T086424,data/splits/100k/images/train/T086424.png,data/corrupted/100k_blur_15x15_s5/train/T086424.png,1088
T086425,data/splits/100k/images/train/T086425.png,data/corrupted/100k_blur_15x15_s5/train/T086425.png,1088
T086426,data/splits/100k/images/train/T086426.png,data/corrupted/100k_blur_15x15_s5/train/T086426.png,1088
T086427,data/splits/100k/images/train/T086427.png,data/corrupted/100k_blur_15x15_s5/train/T086427.png,1088
T086428,data/splits/100k/images/train/T086428.png,data/corrupted/100k_blur_15x15_s5/train/T086428.png,1088
T086429,data/splits/100k/images/train/T086429.png,data/corrupted/100k_blur_15x15_s5/train/T086429.png,1088
T086430,data/splits/100k/images/train/T086430.png,data/corrupted/100k_blur_15x15_s5/train/T086430.png,1088
T086431,data/splits/100k/images/train/T086431.png,data/corrupted/100k_blur_15x15_s5/train/T086431.png,1088
T086432,data/splits/100k/images/train/T086432.png,data/corrupted/100k_blur_15x15_s5/train/T086432.png,1088
T086433,data/splits/100k/images/train/T086433.png,data/corrupted/100k_blur_15x15_s5/train/T086433.png,1088
T086434,data/splits/100k/images/train/T086434.png,data/corrupted/100k_blur_15x15_s5/train/T086434.png,1088
T086435,data/splits/100k/images/train/T086435.png,data/corrupted/100k_blur_15x15_s5/train/T086435.png,1088
T086436,data/splits/100k/images/train/T086436.png,data/corrupted/100k_blur_15x15_s5/train/T086436.png,1088
T086437,data/splits/100k/images/train/T086437.png,data/corrupted/100k_blur_15x15_s5/train/T086437.png,1088
T086438,data/splits/100k/images/train/T086438.png,data/corrupted/100k_blur_15x15_s5/train/T086438.png,1088
T086439,data/splits/100k/images/train/T086439.png,data/corrupted/100k_blur_15x15_s5/train/T086439.png,1088
T086440,data/splits/100k/images/train/T086440.png,data/corrupted/100k_blur_15x15_s5/train/T086440.png,1088
T086441,data/splits/100k/images/train/T086441.png,data/corrupted/100k_blur_15x15_s5/train/T086441.png,1088
T086442,data/splits/100k/images/train/T086442.png,data/corrupted/100k_blur_15x15_s5/train/T086442.png,1088
T086443,data/splits/100k/images/train/T086443.png,data/corrupted/100k_blur_15x15_s5/train/T086443.png,1088
T086444,data/splits/100k/images/train/T086444.png,data/corrupted/100k_blur_15x15_s5/train/T086444.png,1088
T086445,data/splits/100k/images/train/T086445.png,data/corrupted/100k_blur_15x15_s5/train/T086445.png,1088
T086446,data/splits/100k/images/train/T086446.png,data/corrupted/100k_blur_15x15_s5/train/T086446.png,1088
T086447,data/splits/100k/images/train/T086447.png,data/corrupted/100k_blur_15x15_s5/train/T086447.png,1088
T086448,data/splits/100k/images/train/T086448.png,data/corrupted/100k_blur_15x15_s5/train/T086448.png,1088
T086449,data/splits/100k/images/train/T086449.png,data/corrupted/100k_blur_15x15_s5/train/T086449.png,1088
T086450,data/splits/100k/images/train/T086450.png,data/corrupted/100k_blur_15x15_s5/train/T086450.png,1211
T086451,data/splits/100k/images/train/T086451.png,data/corrupted/100k_blur_15x15_s5/train/T086451.png,1211
T086452,data/splits/100k/images/train/T086452.png,data/corrupted/100k_blur_15x15_s5/train/T086452.png,1211
T086453,data/splits/100k/images/train/T086453.png,data/corrupted/100k_blur_15x15_s5/train/T086453.png,1211
T086454,data/splits/100k/images/train/T086454.png,data/corrupted/100k_blur_15x15_s5/train/T086454.png,1211
T086455,data/splits/100k/images/train/T086455.png,data/corrupted/100k_blur_15x15_s5/train/T086455.png,1211
T086456,data/splits/100k/images/train/T086456.png,data/corrupted/100k_blur_15x15_s5/train/T086456.png,1211
T086457,data/splits/100k/images/train/T086457.png,data/corrupted/100k_blur_15x15_s5/train/T086457.png,1211
T086458,data/splits/100k/images/train/T086458.png,data/corrupted/100k_blur_15x15_s5/train/T086458.png,1211
T086459,data/splits/100k/images/train/T086459.png,data/corrupted/100k_blur_15x15_s5/train/T086459.png,1211
T086460,data/splits/100k/images/train/T086460.png,data/corrupted/100k_blur_15x15_s5/train/T086460.png,1211
T086461,data/splits/100k/images/train/T086461.png,data/corrupted/100k_blur_15x15_s5/train/T086461.png,1211
T086462,data/splits/100k/images/train/T086462.png,data/corrupted/100k_blur_15x15_s5/train/T086462.png,1211
T086463,data/splits/100k/images/train/T086463.png,data/corrupted/100k_blur_15x15_s5/train/T086463.png,1211
T086464,data/splits/100k/images/train/T086464.png,data/corrupted/100k_blur_15x15_s5/train/T086464.png,1211
T086465,data/splits/100k/images/train/T086465.png,data/corrupted/100k_blur_15x15_s5/train/T086465.png,1211
T086466,data/splits/100k/images/train/T086466.png,data/corrupted/100k_blur_15x15_s5/train/T086466.png,1211
T086467,data/splits/100k/images/train/T086467.png,data/corrupted/100k_blur_15x15_s5/train/T086467.png,1211
T086468,data/splits/100k/images/train/T086468.png,data/corrupted/100k_blur_15x15_s5/train/T086468.png,1211
T086469,data/splits/100k/images/train/T086469.png,data/corrupted/100k_blur_15x15_s5/train/T086469.png,1211
T086470,data/splits/100k/images/train/T086470.png,data/corrupted/100k_blur_15x15_s5/train/T086470.png,1211
T086471,data/splits/100k/images/train/T086471.png,data/corrupted/100k_blur_15x15_s5/train/T086471.png,1211
T086472,data/splits/100k/images/train/T086472.png,data/corrupted/100k_blur_15x15_s5/train/T086472.png,1211
T086473,data/splits/100k/images/train/T086473.png,data/corrupted/100k_blur_15x15_s5/train/T086473.png,1211
T086474,data/splits/100k/images/train/T086474.png,data/corrupted/100k_blur_15x15_s5/train/T086474.png,1211
T086475,data/splits/100k/images/train/T086475.png,data/corrupted/100k_blur_15x15_s5/train/T086475.png,1211
T086476,data/splits/100k/images/train/T086476.png,data/corrupted/100k_blur_15x15_s5/train/T086476.png,1211
T086477,data/splits/100k/images/train/T086477.png,data/corrupted/100k_blur_15x15_s5/train/T086477.png,1211
T086478,data/splits/100k/images/train/T086478.png,data/corrupted/100k_blur_15x15_s5/train/T086478.png,1211
T086479,data/splits/100k/images/train/T086479.png,data/corrupted/100k_blur_15x15_s5/train/T086479.png,1211
T086480,data/splits/100k/images/train/T086480.png,data/corrupted/100k_blur_15x15_s5/train/T086480.png,1211
T086481,data/splits/100k/images/train/T086481.png,data/corrupted/100k_blur_15x15_s5/train/T086481.png,1211
T086482,data/splits/100k/images/train/T086482.png,data/corrupted/100k_blur_15x15_s5/train/T086482.png,1211
T086483,data/splits/100k/images/train/T086483.png,data/corrupted/100k_blur_15x15_s5/train/T086483.png,1211
T086484,data/splits/100k/images/train/T086484.png,data/corrupted/100k_blur_15x15_s5/train/T086484.png,1211
T086485,data/splits/100k/images/train/T086485.png,data/corrupted/100k_blur_15x15_s5/train/T086485.png,1211
T086486,data/splits/100k/images/train/T086486.png,data/corrupted/100k_blur_15x15_s5/train/T086486.png,1211
T086487,data/splits/100k/images/train/T086487.png,data/corrupted/100k_blur_15x15_s5/train/T086487.png,1211
T086488,data/splits/100k/images/train/T086488.png,data/corrupted/100k_blur_15x15_s5/train/T086488.png,1211
T086489,data/splits/100k/images/train/T086489.png,data/corrupted/100k_blur_15x15_s5/train/T086489.png,1211
T086490,data/splits/100k/images/train/T086490.png,data/corrupted/100k_blur_15x15_s5/train/T086490.png,1211
T086491,data/splits/100k/images/train/T086491.png,data/corrupted/100k_blur_15x15_s5/train/T086491.png,1211
T086492,data/splits/100k/images/train/T086492.png,data/corrupted/100k_blur_15x15_s5/train/T086492.png,1211
T086493,data/splits/100k/images/train/T086493.png,data/corrupted/100k_blur_15x15_s5/train/T086493.png,1211
T086494,data/splits/100k/images/train/T086494.png,data/corrupted/100k_blur_15x15_s5/train/T086494.png,1211
T086495,data/splits/100k/images/train/T086495.png,data/corrupted/100k_blur_15x15_s5/train/T086495.png,1211
T086496,data/splits/100k/images/train/T086496.png,data/corrupted/100k_blur_15x15_s5/train/T086496.png,1211
T086497,data/splits/100k/images/train/T086497.png,data/corrupted/100k_blur_15x15_s5/train/T086497.png,1211
T086498,data/splits/100k/images/train/T086498.png,data/corrupted/100k_blur_15x15_s5/train/T086498.png,1211
T086499,data/splits/100k/images/train/T086499.png,data/corrupted/100k_blur_15x15_s5/train/T086499.png,1211
T086500,data/splits/100k/images/train/T086500.png,data/corrupted/100k_blur_15x15_s5/train/T086500.png,1370
T086501,data/splits/100k/images/train/T086501.png,data/corrupted/100k_blur_15x15_s5/train/T086501.png,1370
T086502,data/splits/100k/images/train/T086502.png,data/corrupted/100k_blur_15x15_s5/train/T086502.png,1370
T086503,data/splits/100k/images/train/T086503.png,data/corrupted/100k_blur_15x15_s5/train/T086503.png,1370
T086504,data/splits/100k/images/train/T086504.png,data/corrupted/100k_blur_15x15_s5/train/T086504.png,1370
T086505,data/splits/100k/images/train/T086505.png,data/corrupted/100k_blur_15x15_s5/train/T086505.png,1370
T086506,data/splits/100k/images/train/T086506.png,data/corrupted/100k_blur_15x15_s5/train/T086506.png,1370
T086507,data/splits/100k/images/train/T086507.png,data/corrupted/100k_blur_15x15_s5/train/T086507.png,1370
T086508,data/splits/100k/images/train/T086508.png,data/corrupted/100k_blur_15x15_s5/train/T086508.png,1370
T086509,data/splits/100k/images/train/T086509.png,data/corrupted/100k_blur_15x15_s5/train/T086509.png,1370
T086510,data/splits/100k/images/train/T086510.png,data/corrupted/100k_blur_15x15_s5/train/T086510.png,1370
T086511,data/splits/100k/images/train/T086511.png,data/corrupted/100k_blur_15x15_s5/train/T086511.png,1370
T086512,data/splits/100k/images/train/T086512.png,data/corrupted/100k_blur_15x15_s5/train/T086512.png,1370
T086513,data/splits/100k/images/train/T086513.png,data/corrupted/100k_blur_15x15_s5/train/T086513.png,1370
T086514,data/splits/100k/images/train/T086514.png,data/corrupted/100k_blur_15x15_s5/train/T086514.png,1370
T086515,data/splits/100k/images/train/T086515.png,data/corrupted/100k_blur_15x15_s5/train/T086515.png,1370
T086516,data/splits/100k/images/train/T086516.png,data/corrupted/100k_blur_15x15_s5/train/T086516.png,1370
T086517,data/splits/100k/images/train/T086517.png,data/corrupted/100k_blur_15x15_s5/train/T086517.png,1370
T086518,data/splits/100k/images/train/T086518.png,data/corrupted/100k_blur_15x15_s5/train/T086518.png,1370
T086519,data/splits/100k/images/train/T086519.png,data/corrupted/100k_blur_15x15_s5/train/T086519.png,1370
T086520,data/splits/100k/images/train/T086520.png,data/corrupted/100k_blur_15x15_s5/train/T086520.png,1370
T086521,data/splits/100k/images/train/T086521.png,data/corrupted/100k_blur_15x15_s5/train/T086521.png,1370
T086522,data/splits/100k/images/train/T086522.png,data/corrupted/100k_blur_15x15_s5/train/T086522.png,1370
T086523,data/splits/100k/images/train/T086523.png,data/corrupted/100k_blur_15x15_s5/train/T086523.png,1370
T086524,data/splits/100k/images/train/T086524.png,data/corrupted/100k_blur_15x15_s5/train/T086524.png,1370
T086525,data/splits/100k/images/train/T086525.png,data/corrupted/100k_blur_15x15_s5/train/T086525.png,1370
T086526,data/splits/100k/images/train/T086526.png,data/corrupted/100k_blur_15x15_s5/train/T086526.png,1370
T086527,data/splits/100k/images/train/T086527.png,data/corrupted/100k_blur_15x15_s5/train/T086527.png,1370
T086528,data/splits/100k/images/train/T086528.png,data/corrupted/100k_blur_15x15_s5/train/T086528.png,1370
T086529,data/splits/100k/images/train/T086529.png,data/corrupted/100k_blur_15x15_s5/train/T086529.png,1370
T086530,data/splits/100k/images/train/T086530.png,data/corrupted/100k_blur_15x15_s5/train/T086530.png,1370
T086531,data/splits/100k/images/train/T086531.png,data/corrupted/100k_blur_15x15_s5/train/T086531.png,1370
T086532,data/splits/100k/images/train/T086532.png,data/corrupted/100k_blur_15x15_s5/train/T086532.png,1370
T086533,data/splits/100k/images/train/T086533.png,data/corrupted/100k_blur_15x15_s5/train/T086533.png,1370
T086534,data/splits/100k/images/train/T086534.png,data/corrupted/100k_blur_15x15_s5/train/T086534.png,1370
T086535,data/splits/100k/images/train/T086535.png,data/corrupted/100k_blur_15x15_s5/train/T086535.png,1370
T086536,data/splits/100k/images/train/T086536.png,data/corrupted/100k_blur_15x15_s5/train/T086536.png,1370
T086537,data/splits/100k/images/train/T086537.png,data/corrupted/100k_blur_15x15_s5/train/T086537.png,1370
T086538,data/splits/100k/images/train/T086538.png,data/corrupted/100k_blur_15x15_s5/train/T086538.png,1370
T086539,data/splits/100k/images/train/T086539.png,data/corrupted/100k_blur_15x15_s5/train/T086539.png,1370
T086540,data/splits/100k/images/train/T086540.png,data/corrupted/100k_blur_15x15_s5/train/T086540.png,1370
T086541,data/splits/100k/images/train/T086541.png,data/corrupted/100k_blur_15x15_s5/train/T086541.png,1370
T086542,data/splits/100k/images/train/T086542.png,data/corrupted/100k_blur_15x15_s5/train/T086542.png,1370
T086543,data/splits/100k/images/train/T086543.png,data/corrupted/100k_blur_15x15_s5/train/T086543.png,1370
T086544,data/splits/100k/images/train/T086544.png,data/corrupted/100k_blur_15x15_s5/train/T086544.png,1370
T086545,data/splits/100k/images/train/T086545.png,data/corrupted/100k_blur_15x15_s5/train/T086545.png,1370
T086546,data/splits/100k/images/train/T086546.png,data/corrupted/100k_blur_15x15_s5/train/T086546.png,1370
T086547,data/splits/100k/images/train/T086547.png,data/corrupted/100k_blur_15x15_s5/train/T086547.png,1370
T086548,data/splits/100k/images/train/T086548.png,data/corrupted/100k_blur_15x15_s5/train/T086548.png,1370
T086549,data/splits/100k/images/train/T086549.png,data/corrupted/100k_blur_15x15_s5/train/T086549.png,1370
T086550,data/splits/100k/images/train/T086550.png,data/corrupted/100k_blur_15x15_s5/train/T086550.png,1709
T086551,data/splits/100k/images/train/T086551.png,data/corrupted/100k_blur_15x15_s5/train/T086551.png,1709
T086552,data/splits/100k/images/train/T086552.png,data/corrupted/100k_blur_15x15_s5/train/T086552.png,1709
T086553,data/splits/100k/images/train/T086553.png,data/corrupted/100k_blur_15x15_s5/train/T086553.png,1709
T086554,data/splits/100k/images/train/T086554.png,data/corrupted/100k_blur_15x15_s5/train/T086554.png,1709
T086555,data/splits/100k/images/train/T086555.png,data/corrupted/100k_blur_15x15_s5/train/T086555.png,1709
T086556,data/splits/100k/images/train/T086556.png,data/corrupted/100k_blur_15x15_s5/train/T086556.png,1709
T086557,data/splits/100k/images/train/T086557.png,data/corrupted/100k_blur_15x15_s5/train/T086557.png,1709
