image_id,true_identity,assigned_identity,noise_level,seed
T071527,6408,2505,20%,42
T071529,6408,4523,20%,42
T071532,6408,5042,20%,42
T071534,6408,8303,20%,42
T071548,6408,3296,20%,42
T071555,6552,7226,20%,42
T071556,6552,6993,20%,42
T071559,6552,3567,20%,42
T071575,6552,2352,20%,42
T071581,6552,5273,20%,42
T071589,6552,9210,20%,42
T071592,6552,1866,20%,42
T071596,6552,2902,20%,42
T071597,6552,641,20%,42
T071599,6552,4040,20%,42
T071600,6791,1342,20%,42
T071610,6791,1250,20%,42
T071611,6791,5267,20%,42
T071614,6791,4208,20%,42
T071615,6791,6552,20%,42
T071618,6791,9572,20%,42
T071632,6791,8346,20%,42
T071633,6791,6499,20%,42
T071636,6791,3240,20%,42
T071642,6791,3177,20%,42
T071649,6791,421,20%,42
T071651,7024,612,20%,42
T071662,7024,1673,20%,42
T071666,7024,359,20%,42
T071669,7024,6370,20%,42
T071683,7024,3886,20%,42
T071684,7024,1843,20%,42
T071686,7024,7127,20%,42
T071688,7024,3676,20%,42
T071690,7024,5752,20%,42
T071695,7024,696,20%,42
T071696,7024,108,20%,42
T071697,7024,3922,20%,42
T071705,7049,1102,20%,42
T071710,7049,3190,20%,42
T071712,7049,5180,20%,42
T071715,7049,5446,20%,42
T071718,7049,8381,20%,42
T071724,7049,2676,20%,42
T071728,7049,1610,20%,42
T071755,7127,4334,20%,42
T071756,7127,880,20%,42
T071763,7127,1595,20%,42
T071767,7127,3593,20%,42
T071768,7127,6109,20%,42
T071773,7127,6135,20%,42
T071781,7127,5345,20%,42
T071782,7127,5468,20%,42
T071786,7127,470,20%,42
T071803,7411,6996,20%,42
T071805,7411,4043,20%,42
T071811,7411,7940,20%,42
T071825,7411,1550,20%,42
T071828,7411,7984,20%,42
T071831,7411,2218,20%,42
T071835,7411,109,20%,42
T071841,7411,5811,20%,42
T071842,7411,4040,20%,42
T071843,7411,240,20%,42
T071847,7411,519,20%,42
T071849,7411,1017,20%,42
T071862,7471,2084,20%,42
T071864,7471,1524,20%,42
T071867,7471,2602,20%,42
T071888,7471,8067,20%,42
T071890,7471,30,20%,42
T071902,8022,5360,20%,42
T071907,8022,7615,20%,42
T071911,8022,4769,20%,42
T071916,8022,7167,20%,42
T071933,8022,595,20%,42
T071938,8022,6299,20%,42
T071949,8022,3190,20%,42
T071950,8146,858,20%,42
T071958,8146,2949,20%,42
T071966,8146,4024,20%,42
T071973,8146,1269,20%,42
T071979,8146,378,20%,42
T071983,8146,3208,20%,42
T071984,8146,5438,20%,42
T071985,8146,1216,20%,42
T072003,8324,6351,20%,42
T072008,8324,6949,20%,42
T072014,8324,626,20%,42
T072017,8324,1801,20%,42
T072022,8324,2355,20%,42
T072024,8324,5326,20%,42
T072026,8324,1194,20%,42
T072027,8324,7529,20%,42
T072028,8324,391,20%,42
T072030,8324,3870,20%,42
T072033,8324,3351,20%,42
T072034,8324,8258,20%,42
T072035,8324,3421,20%,42
T072039,8324,4365,20%,42
T072045,8324,8612,20%,42
T072046,8324,5078,20%,42
T072061,8416,1439,20%,42
T072074,8416,2719,20%,42
T072082,8416,1545,20%,42
T072086,8416,1040,20%,42
T072101,9345,647,20%,42
T072103,9345,403,20%,42
T072110,9345,7460,20%,42
T072113,9345,2789,20%,42
T072114,9345,5953,20%,42
T072118,9345,5793,20%,42
T072132,9345,1053,20%,42
T072141,9345,131,20%,42
T072150,4,3012,20%,42
T072158,4,7525,20%,42
T072167,4,3374,20%,42
T072170,4,4585,20%,42
T072179,4,2733,20%,42
T072182,4,4627,20%,42
T072192,4,6134,20%,42
T072197,4,2657,20%,42
T072209,290,2072,20%,42
T072220,290,3715,20%,42
T072225,290,1286,20%,42
T072244,290,651,20%,42
T072245,290,253,20%,42
T072254,880,3400,20%,42
T072257,880,421,20%,42
T072260,880,3729,20%,42
T072263,880,1931,20%,42
T072267,880,5016,20%,42
T072270,880,973,20%,42
T072272,880,254,20%,42
T072275,880,6954,20%,42
T072289,880,6303,20%,42
T072306,1207,6172,20%,42
T072308,1207,527,20%,42
T072332,1207,170,20%,42
T072335,1207,4208,20%,42
T072338,1207,1954,20%,42
T072339,1207,2656,20%,42
T072345,1207,3169,20%,42
T072352,1268,2455,20%,42
T072360,1268,7786,20%,42
T072362,1268,5381,20%,42
T072367,1268,8926,20%,42
T072374,1268,531,20%,42
T072379,1268,1822,20%,42
T072380,1268,2949,20%,42
T072384,1268,9850,20%,42
T072387,1268,5107,20%,42
T072389,1268,1574,20%,42
T072392,1268,3012,20%,42
T072397,1268,4486,20%,42
T072400,1514,3524,20%,42
T072401,1514,8111,20%,42
T072406,1514,8063,20%,42
T072407,1514,3450,20%,42
T072409,1514,1935,20%,42
T072410,1514,2473,20%,42
T072427,1514,3306,20%,42
T072430,1514,2390,20%,42
T072443,1514,2829,20%,42
T072447,1514,210,20%,42
T072453,1535,3006,20%,42
T072455,1535,9441,20%,42
T072465,1535,5191,20%,42
T072467,1535,7925,20%,42
T072470,1535,1824,20%,42
T072478,1535,3570,20%,42
T072505,1673,7925,20%,42
T072512,1673,3025,20%,42
T072517,1673,371,20%,42
T072519,1673,590,20%,42
T072521,1673,4585,20%,42
T072522,1673,1876,20%,42
T072530,1673,196,20%,42
T072531,1673,858,20%,42
T072536,1673,596,20%,42
T072538,1673,5811,20%,42
T072540,1673,8075,20%,42
T072546,1673,1818,20%,42
T072553,2600,1342,20%,42
T072555,2600,8615,20%,42
T072572,2600,57,20%,42
T072574,2600,3006,20%,42
T072576,2600,7792,20%,42
T072577,2600,9486,20%,42
T072581,2600,8203,20%,42
T072593,2600,6339,20%,42
T072599,2600,4800,20%,42
T072602,2637,2084,20%,42
T072610,2637,3350,20%,42
T072612,2637,8642,20%,42
T072621,2637,1161,20%,42
T072622,2637,2042,20%,42
T072623,2637,1268,20%,42
T072625,2637,10293,20%,42
T072629,2637,6351,20%,42
T072630,2637,6045,20%,42
T072631,2637,3667,20%,42
T072632,2637,403,20%,42
T072637,2637,9731,20%,42
T072641,2637,10350,20%,42
T072643,2637,194,20%,42
T072662,3177,2987,20%,42
T072667,3177,4027,20%,42
T072668,3177,9997,20%,42
T072670,3177,8883,20%,42
T072683,3177,2897,20%,42
T072684,3177,2435,20%,42
T072685,3177,605,20%,42
T072687,3177,1895,20%,42
T072698,3177,7792,20%,42
T072706,3321,1538,20%,42
T072708,3321,5409,20%,42
T072709,3321,603,20%,42
T072711,3321,8324,20%,42
T072712,3321,2661,20%,42
T072722,3321,9620,20%,42
T072725,3321,3016,20%,42
T072730,3321,2010,20%,42
T072732,3321,3006,20%,42
T072737,3321,42,20%,42
T072741,3321,3583,20%,42
T072749,3321,8732,20%,42
T072750,3618,4769,20%,42
T072755,3618,3012,20%,42
T072764,3618,4743,20%,42
T072766,3618,7216,20%,42
T072776,3618,392,20%,42
T072779,3618,4088,20%,42
T072780,3618,2851,20%,42
T072786,3618,88,20%,42
T072789,3618,1535,20%,42
T072790,3618,941,20%,42
T072791,3618,132,20%,42
T072793,3618,1372,20%,42
T072795,3618,109,20%,42
T072797,3618,4955,20%,42
T072799,3618,2941,20%,42
T072805,3667,862,20%,42
T072809,3667,6128,20%,42
T072817,3667,6193,20%,42
T072820,3667,7776,20%,42
T072822,3667,5048,20%,42
T072824,3667,5095,20%,42
T072826,3667,9617,20%,42
T072827,3667,6830,20%,42
T072831,3667,10231,20%,42
T072834,3667,47,20%,42
T072835,3667,7887,20%,42
T072838,3667,899,20%,42
T072841,3667,7411,20%,42
T072843,3667,9997,20%,42
T072845,3667,4384,20%,42
T072847,3667,8063,20%,42
T072848,3667,909,20%,42
T072849,3667,6253,20%,42
T072851,3936,5725,20%,42
T072853,3936,9724,20%,42
T072861,3936,914,20%,42
T072870,3936,1055,20%,42
T072890,3936,421,20%,42
T072891,3936,8198,20%,42
T072905,4221,7776,20%,42
T072906,4221,4232,20%,42
T072912,4221,227,20%,42
T072915,4221,1004,20%,42
T072924,4221,131,20%,42
T072927,4221,5494,20%,42
T072937,4221,3728,20%,42
T072945,4221,7042,20%,42
T072947,4221,6092,20%,42
T072956,4314,473,20%,42
T072962,4314,3024,20%,42
T072964,4314,221,20%,42
T072965,4314,9572,20%,42
T072977,4314,10079,20%,42
T072979,4314,973,20%,42
T072983,4314,4325,20%,42
T072984,4314,6685,20%,42
T072995,4314,799,20%,42
T073002,4431,1645,20%,42
T073006,4431,3749,20%,42
T073010,4431,5944,20%,42
T073011,4431,5944,20%,42
T073013,4431,195,20%,42
T073014,4431,7144,20%,42
T073019,4431,2567,20%,42
T073024,4431,4499,20%,42
T073026,4431,267,20%,42
T073030,4431,8161,20%,42
T073034,4431,881,20%,42
T073041,4431,1891,20%,42
T073044,4431,350,20%,42
T073050,5252,4808,20%,42
T073051,5252,1022,20%,42
T073052,5252,585,20%,42
T073054,5252,6599,20%,42
T073057,5252,87,20%,42
T073059,5252,3153,20%,42
T073060,5252,384,20%,42
T073062,5252,9345,20%,42
T073071,5252,1242,20%,42
T073073,5252,956,20%,42
T073075,5252,1313,20%,42
T073076,5252,6606,20%,42
T073086,5252,398,20%,42
T073089,5252,404,20%,42
T073090,5252,81,20%,42
T073094,5252,3746,20%,42
T073099,5252,493,20%,42
T073107,5385,165,20%,42
T073117,5385,519,20%,42
T073120,5385,4649,20%,42
T073122,5385,3434,20%,42
T073129,5385,1935,20%,42
T073137,5385,1873,20%,42
T073139,5385,748,20%,42
T073143,5385,8926,20%,42
T073155,5495,4816,20%,42
T073156,5495,5824,20%,42
T073157,5495,818,20%,42
T073158,5495,6622,20%,42
T073160,5495,7673,20%,42
T073166,5495,651,20%,42
T073170,5495,2632,20%,42
T073175,5495,4062,20%,42
T073178,5495,10040,20%,42
T073181,5495,808,20%,42
T073188,5495,7411,20%,42
T073199,5495,350,20%,42
T073209,5839,8198,20%,42
T073219,5839,1873,20%,42
T073221,5839,7894,20%,42
T073232,5839,5726,20%,42
T073233,5839,2512,20%,42
T073234,5839,3619,20%,42
T073239,5839,7593,20%,42
T073241,5839,193,20%,42
T073243,5839,37,20%,42
T073246,5839,2243,20%,42
T073247,5839,8642,20%,42
T073248,5839,149,20%,42
T073249,5839,8687,20%,42
T073256,5949,165,20%,42
T073257,5949,1040,20%,42
T073259,5949,4265,20%,42
T073260,5949,3938,20%,42
T073263,5949,208,20%,42
T073280,5949,6049,20%,42
T073281,5949,1588,20%,42
T073283,5949,4387,20%,42
T073291,5949,10,20%,42
T073298,5949,2676,20%,42
T073306,7460,3973,20%,42
T073311,7460,1546,20%,42
T073313,7460,2291,20%,42
T073324,7460,4704,20%,42
T073328,7460,7759,20%,42
T073330,7460,818,20%,42
T073332,7460,338,20%,42
T073340,7460,1115,20%,42
T073342,7460,6747,20%,42
T073353,7940,6485,20%,42
T073357,7940,256,20%,42
T073358,7940,5500,20%,42
T073361,7940,4322,20%,42
T073364,7940,899,20%,42
T073365,7940,5075,20%,42
T073367,7940,8739,20%,42
T073369,7940,10231,20%,42
T073377,7940,1384,20%,42
T073379,7940,977,20%,42
T073389,7940,2632,20%,42
T073394,7940,7411,20%,42
T073397,7940,8883,20%,42
T073398,7940,2892,20%,42
T073407,7987,915,20%,42
T073411,7987,1572,20%,42
T073413,7987,4285,20%,42
T073415,7987,693,20%,42
T073416,7987,7031,20%,42
T073431,7987,2920,20%,42
T073438,7987,7673,20%,42
T073446,7987,2196,20%,42
T073447,7987,10101,20%,42
T073448,7987,2526,20%,42
T073451,8161,8866,20%,42
T073454,8161,477,20%,42
T073455,8161,8063,20%,42
T073456,8161,6981,20%,42
T073471,8161,255,20%,42
T073475,8161,5803,20%,42
T073487,8161,1873,20%,42
T073491,8161,6063,20%,42
T073508,8373,120,20%,42
T073509,8373,3588,20%,42
T073510,8373,264,20%,42
T073516,8373,8087,20%,42
T073517,8373,2085,20%,42
T073520,8373,8541,20%,42
T073528,8373,8295,20%,42
T073530,8373,1645,20%,42
T073531,8373,8067,20%,42
T073534,8373,9790,20%,42
T073537,8373,5061,20%,42
T073539,8373,69,20%,42
T073542,8373,8715,20%,42
T073543,8373,612,20%,42
T073547,8373,8882,20%,42
T073549,8373,517,20%,42
T073553,8496,3331,20%,42
T073556,8496,9515,20%,42
T073559,8496,2584,20%,42
T073561,8496,2040,20%,42
T073564,8496,365,20%,42
T073565,8496,3886,20%,42
T073568,8496,4724,20%,42
T073584,8496,2626,20%,42
T073585,8496,6349,20%,42
T073596,8496,1321,20%,42
T073597,8496,3645,20%,42
T073600,8658,977,20%,42
T073603,8658,1326,20%,42
T073612,8658,3975,20%,42
T073626,8658,5338,20%,42
T073631,8658,5678,20%,42
T073636,8658,1824,20%,42
T073638,8658,4743,20%,42
T073643,8658,2677,20%,42
T073673,8975,2510,20%,42
T073674,8975,3871,20%,42
T073683,8975,6284,20%,42
T073691,8975,4800,20%,42
T073692,8975,1466,20%,42
T073698,8975,5278,20%,42
T073699,8975,8781,20%,42
T073702,9063,1204,20%,42
T073706,9063,6745,20%,42
T073709,9063,5547,20%,42
T073723,9063,2274,20%,42
T073724,9063,1692,20%,42
T073725,9063,6743,20%,42
T073728,9063,5190,20%,42
T073732,9063,6840,20%,42
T073733,9063,9724,20%,42
T073740,9063,2271,20%,42
T073743,9063,1202,20%,42
T073744,9063,1017,20%,42
T073752,9164,1985,20%,42
T073760,9164,5744,20%,42
T073762,9164,4334,20%,42
T073773,9164,4033,20%,42
T073784,9164,1754,20%,42
T073788,9164,37,20%,42
T073789,9164,8389,20%,42
T073795,9164,4818,20%,42
T073814,9969,4478,20%,42
T073819,9969,7155,20%,42
T073828,9969,966,20%,42
T073832,9969,5540,20%,42
T073833,9969,531,20%,42
T073834,9969,987,20%,42
T073835,9969,2883,20%,42
T073844,9969,327,20%,42
T073846,9969,4329,20%,42
T073853,10079,601,20%,42
T073857,10079,941,20%,42
T073860,10079,3975,20%,42
T073863,10079,9241,20%,42
T073866,10079,8855,20%,42
T073867,10079,1457,20%,42
T073872,10079,7706,20%,42
T073875,10079,9808,20%,42
T073882,10079,2882,20%,42
T073885,10079,4409,20%,42
T073886,10079,2136,20%,42
T073892,10079,3430,20%,42
T073899,10079,8737,20%,42
T073904,10122,4011,20%,42
T073906,10122,2734,20%,42
T073910,10122,8313,20%,42
T073912,10122,1824,20%,42
T073915,10122,8067,20%,42
T073916,10122,5328,20%,42
T073922,10122,6353,20%,42
T073925,10122,5540,20%,42
T073933,10122,6071,20%,42
T073934,10122,4563,20%,42
T073945,10122,362,20%,42
T073946,10122,626,20%,42
T073950,87,6172,20%,42
T073952,87,607,20%,42
T073954,87,8781,20%,42
T073956,87,6685,20%,42
T073958,87,2471,20%,42
T073967,87,4162,20%,42
T073971,87,3693,20%,42
T073991,87,1269,20%,42
T073992,87,4121,20%,42
T073995,87,9986,20%,42
T074003,100,2167,20%,42
T074005,100,4139,20%,42
T074014,100,4724,20%,42
T074015,100,4169,20%,42
T074017,100,4178,20%,42
T074023,100,952,20%,42
T074025,100,1541,20%,42
T074044,100,7119,20%,42
T074045,100,229,20%,42
T074048,100,4874,20%,42
T074049,100,244,20%,42
T074053,470,4831,20%,42
T074061,470,1207,20%,42
T074062,470,1679,20%,42
T074070,470,237,20%,42
T074092,470,7901,20%,42
T074099,470,1082,20%,42
T074100,582,2984,20%,42
T074102,582,3648,20%,42
T074104,582,29,20%,42
T074107,582,9558,20%,42
T074108,582,4347,20%,42
T074113,582,8019,20%,42
T074120,582,2009,20%,42
T074127,582,2982,20%,42
T074133,582,473,20%,42
T074165,1422,426,20%,42
T074170,1422,7645,20%,42
T074173,1422,3914,20%,42
T074179,1422,171,20%,42
T074186,1422,592,20%,42
T074196,1422,6606,20%,42
T074199,1422,2240,20%,42
T074206,2012,9792,20%,42
T074208,2012,5292,20%,42
T074210,2012,1147,20%,42
T074214,2012,2906,20%,42
T074216,2012,4207,20%,42
T074218,2012,9236,20%,42
T074219,2012,10195,20%,42
T074222,2012,2883,20%,42
T074230,2012,899,20%,42
T074238,2012,3879,20%,42
T074239,2012,31,20%,42
T074247,2012,5197,20%,42
T074251,2544,8664,20%,42
T074265,2544,2291,20%,42
T074266,2544,168,20%,42
T074268,2544,6119,20%,42
T074282,2544,5094,20%,42
T074283,2544,3165,20%,42
T074287,2544,4968,20%,42
T074288,2544,68,20%,42
T074291,2544,2733,20%,42
T074294,2544,1,20%,42
T074298,2544,2227,20%,42
T074301,2883,9952,20%,42
T074302,2883,4325,20%,42
T074304,2883,9738,20%,42
T074306,2883,10206,20%,42
T074309,2883,5287,20%,42
T074310,2883,577,20%,42
T074311,2883,1202,20%,42
T074314,2883,2084,20%,42
T074316,2883,986,20%,42
T074317,2883,7372,20%,42
T074319,2883,1909,20%,42
T074327,2883,10231,20%,42
T074331,2883,518,20%,42
T074334,2883,8339,20%,42
T074339,2883,3518,20%,42
T074341,2883,2552,20%,42
T074342,2883,5927,20%,42
T074343,2883,1136,20%,42
T074344,2883,9853,20%,42
T074348,2883,6,20%,42
T074354,3159,10060,20%,42
T074359,3159,7299,20%,42
T074367,3159,3208,20%,42
T074373,3159,5953,20%,42
T074374,3159,3306,20%,42
T074375,3159,704,20%,42
T074376,3159,6606,20%,42
T074378,3159,8089,20%,42
T074381,3159,6408,20%,42
T074383,3159,2786,20%,42
T074385,3159,360,20%,42
T074396,3159,649,20%,42
T074399,3159,2866,20%,42
T074403,3498,6689,20%,42
T074404,3498,7478,20%,42
T074418,3498,1228,20%,42
T074423,3498,2756,20%,42
T074434,3498,6565,20%,42
T074436,3498,1007,20%,42
T074441,3498,5713,20%,42
T074444,3498,8613,20%,42
T074445,3498,1631,20%,42
T074448,3498,147,20%,42
T074456,3779,539,20%,42
T074461,3779,8108,20%,42
T074465,3779,351,20%,42
T074474,3779,4711,20%,42
T074475,3779,1822,20%,42
T074476,3779,653,20%,42
T074477,3779,578,20%,42
T074483,3779,5748,20%,42
T074488,3779,6081,20%,42
T074494,3779,2749,20%,42
T074495,3779,5178,20%,42
T074497,3779,4190,20%,42
T074502,3956,6332,20%,42
T074509,3956,3025,20%,42
T074511,3956,172,20%,42
T074513,3956,3951,20%,42
T074517,3956,3572,20%,42
T074521,3956,2085,20%,42
T074523,3956,5381,20%,42
T074526,3956,9087,20%,42
T074535,3956,3775,20%,42
T074543,3956,5095,20%,42
T074544,3956,3362,20%,42
T074547,3956,147,20%,42
T074550,5622,5714,20%,42
T074552,5622,5967,20%,42
T074553,5622,7518,20%,42
T074555,5622,5468,20%,42
T074566,5622,2834,20%,42
T074574,5622,5470,20%,42
T074576,5622,1699,20%,42
T074581,5622,2756,20%,42
T074585,5622,808,20%,42
T074588,5622,290,20%,42
T074596,5622,1876,20%,42
T074599,5622,1175,20%,42
T074604,5736,6396,20%,42
T074606,5736,1125,20%,42
T074618,5736,977,20%,42
T074619,5736,6871,20%,42
T074633,5736,5958,20%,42
T074639,5736,6119,20%,42
T074646,5736,7786,20%,42
T074650,5744,5170,20%,42
T074667,5744,4269,20%,42
T074671,5744,7887,20%,42
T074684,5744,955,20%,42
T074685,5744,191,20%,42
T074691,5744,8783,20%,42
T074693,5744,3975,20%,42
T074706,5824,4450,20%,42
T074707,5824,4150,20%,42
T074717,5824,5393,20%,42
T074720,5824,6887,20%,42
T074728,5824,760,20%,42
T074733,5824,4711,20%,42
T074734,5824,7002,20%,42
T074747,5824,1193,20%,42
T074748,5824,261,20%,42
T074751,6500,818,20%,42
T074759,6500,2544,20%,42
T074764,6500,342,20%,42
T074765,6500,653,20%,42
T074768,6500,1412,20%,42
T074774,6500,277,20%,42
T074796,6500,1539,20%,42
T074800,6974,6306,20%,42
T074806,6974,1780,20%,42
T074810,6974,158,20%,42
T074813,6974,2387,20%,42
T074814,6974,1007,20%,42
T074816,6974,6090,20%,42
T074822,6974,1434,20%,42
T074823,6974,1129,20%,42
T074827,6974,1558,20%,42
T074828,6974,36,20%,42
T074831,6974,8108,20%,42
T074833,6974,4597,20%,42
T074836,6974,1002,20%,42
T074839,6974,1211,20%,42
T074850,7478,4861,20%,42
T074853,7478,3901,20%,42
T074854,7478,2385,20%,42
T074860,7478,3265,20%,42
T074878,7478,3597,20%,42
T074893,7478,903,20%,42
T074917,8312,8266,20%,42
T074937,8312,6237,20%,42
T074948,8312,582,20%,42
T074949,8312,39,20%,42
T074960,8505,1785,20%,42
T074961,8505,1005,20%,42
T074965,8505,5009,20%,42
T074969,8505,6059,20%,42
T074977,8505,372,20%,42
T074980,8505,8,20%,42
T074984,8505,5973,20%,42
T074985,8505,5795,20%,42
T074987,8505,2731,20%,42
T074989,8505,4431,20%,42
T074992,8505,6408,20%,42
T074995,8505,8169,20%,42
T074997,8505,760,20%,42
T075006,9189,1673,20%,42
T075007,9189,370,20%,42
T075025,9189,3749,20%,42
T075031,9189,4497,20%,42
T075033,9189,2473,20%,42
T075040,9189,7606,20%,42
T075045,9189,2572,20%,42
T075060,9351,7801,20%,42
T075073,9351,651,20%,42
T075076,9351,2639,20%,42
T075078,9351,3503,20%,42
T075083,9351,4691,20%,42
T075088,9351,4142,20%,42
T075096,9351,9570,20%,42
T075112,9507,191,20%,42
T075113,9507,3728,20%,42
T075119,9507,6170,20%,42
T075121,9507,4334,20%,42
T075123,9507,3056,20%,42
T075126,9507,168,20%,42
T075127,9507,10350,20%,42
T075131,9507,196,20%,42
T075132,9507,658,20%,42
T075136,9507,76,20%,42
T075138,9507,8819,20%,42
T075142,9507,3451,20%,42
T075144,9507,1668,20%,42
T075149,9507,4168,20%,42
T075150,9747,8063,20%,42
T075152,9747,444,20%,42
T075158,9747,7518,20%,42
T075166,9747,8266,20%,42
T075169,9747,1613,20%,42
T075170,9747,6949,20%,42
T075171,9747,2567,20%,42
T075172,9747,10189,20%,42
T075179,9747,432,20%,42
T075180,9747,1592,20%,42
T075189,9747,2866,20%,42
T075191,9747,4486,20%,42
T075192,9747,229,20%,42
T075202,10189,370,20%,42
T075207,10189,277,20%,42
T075210,10189,4693,20%,42
T075218,10189,6934,20%,42
T075221,10189,2355,20%,42
T075229,10189,6125,20%,42
T075231,10189,1164,20%,42
T075235,10189,8763,20%,42
T075241,10189,6432,20%,42
T075242,10189,4294,20%,42
T075247,10189,8313,20%,42
T075250,40,6049,20%,42
T075252,40,10006,20%,42
T075255,40,4257,20%,42
T075265,40,8389,20%,42
T075272,40,10233,20%,42
T075283,40,1791,20%,42
T075293,40,658,20%,42
T075299,40,93,20%,42
T075302,333,1216,20%,42
T075308,333,1318,20%,42
T075310,333,6081,20%,42
T075324,333,10359,20%,42
T075325,333,1226,20%,42
T075327,333,3007,20%,42
T075331,333,1888,20%,42
T075335,333,2829,20%,42
T075336,333,235,20%,42
T075343,333,2918,20%,42
T075354,671,2615,20%,42
T075359,671,9620,20%,42
T075362,671,1241,20%,42
T075366,671,2535,20%,42
T075375,671,2618,20%,42
T075384,671,9764,20%,42
T075389,671,943,20%,42
T075391,671,311,20%,42
T075398,671,1818,20%,42
T075400,787,306,20%,42
T075404,787,5622,20%,42
T075406,787,704,20%,42
T075421,787,2984,20%,42
T075423,787,34,20%,42
T075424,787,207,20%,42
T075427,787,2693,20%,42
T075436,787,3114,20%,42
T075437,787,8778,20%,42
T075441,787,5949,20%,42
T075442,787,5582,20%,42
T075448,787,10122,20%,42
T075457,1129,365,20%,42
T075460,1129,8975,20%,42
T075465,1129,4232,20%,42
T075467,1129,6485,20%,42
T075469,1129,5851,20%,42
T075473,1129,1212,20%,42
T075481,1129,9940,20%,42
T075489,1129,2867,20%,42
T075492,1129,9969,20%,42
T075495,1129,4503,20%,42
T075514,1516,799,20%,42
T075518,1516,2600,20%,42
T075520,1516,120,20%,42
T075531,1516,2918,20%,42
T075536,1516,76,20%,42
T075537,1516,2626,20%,42
T075542,1516,411,20%,42
T075559,2204,8324,20%,42
T075563,2204,4142,20%,42
T075565,2204,384,20%,42
T075573,2204,3103,20%,42
T075577,2204,5287,20%,42
T075580,2204,2164,20%,42
T075581,2204,6622,20%,42
T075590,2204,251,20%,42
T075597,2204,1342,20%,42
T075613,2300,1810,20%,42
T075619,2300,10342,20%,42
T075639,2300,2319,20%,42
T075640,2300,6224,20%,42
T075643,2300,5016,20%,42
T075644,2300,9371,20%,42
T075655,2609,3006,20%,42
T075658,2609,2892,20%,42
T075661,2609,3496,20%,42
T075665,2609,4691,20%,42
T075666,2609,8392,20%,42
T075669,2609,208,20%,42
T075674,2609,4728,20%,42
T075681,2609,4762,20%,42
T075683,2609,5416,20%,42
T075687,2609,4281,20%,42
T075689,2609,599,20%,42
T075695,2609,550,20%,42
T075696,2609,3276,20%,42
T075700,2677,4728,20%,42
T075703,2677,953,20%,42
T075708,2677,2138,20%,42
T075717,2677,546,20%,42
T075720,2677,8819,20%,42
T075722,2677,39,20%,42
T075724,2677,571,20%,42
T075727,2677,3741,20%,42
T075735,2677,5955,20%,42
T075744,2677,3231,20%,42
T075748,2677,3398,20%,42
T075751,2802,1183,20%,42
T075754,2802,672,20%,42
T075760,2802,1189,20%,42
T075761,2802,3232,20%,42
T075763,2802,3139,20%,42
T075766,2802,4161,20%,42
T075770,2802,5994,20%,42
T075773,2802,2189,20%,42
T075775,2802,2131,20%,42
T075781,2802,3611,20%,42
T075783,2802,9345,20%,42
T075794,2802,6361,20%,42
T075802,3066,3718,20%,42
T075807,3066,4314,20%,42
T075813,3066,9572,20%,42
T075815,3066,2397,20%,42
T075816,3066,6405,20%,42
T075818,3066,1299,20%,42
T075821,3066,1115,20%,42
T075828,3066,2423,20%,42
T075835,3066,7432,20%,42
T075839,3066,249,20%,42
T075840,3066,2329,20%,42
T075854,3593,5599,20%,42
T075855,3593,421,20%,42
T075859,3593,6088,20%,42
T075870,3593,4732,20%,42
T075876,3593,6605,20%,42
T075884,3593,2984,20%,42
T075885,3593,383,20%,42
T075891,3593,4221,20%,42
T075894,3593,7630,20%,42
T075899,3593,1848,20%,42
T075914,3611,9039,20%,42
T075919,3611,1222,20%,42
T075920,3611,4771,20%,42
T075936,3611,10148,20%,42
T075941,3611,8922,20%,42
T075943,3611,4591,20%,42
T075944,3611,187,20%,42
T075947,3611,1953,20%,42
T075948,3611,249,20%,42
T075951,4627,5048,20%,42
T075957,4627,3788,20%,42
T075962,4627,3459,20%,42
T075969,4627,1228,20%,42
T075986,4627,8532,20%,42
T075993,4627,980,20%,42
T075995,4627,4546,20%,42
T075999,4627,3464,20%,42
T076001,5172,1313,20%,42
T076002,5172,5338,20%,42
T076006,5172,4800,20%,42
T076012,5172,21,20%,42
T076017,5172,8866,20%,42
T076022,5172,7031,20%,42
T076025,5172,5500,20%,42
T076027,5172,266,20%,42
T076038,5172,2308,20%,42
T076039,5172,5725,20%,42
T076042,5172,637,20%,42
T076044,5172,567,20%,42
T076049,5172,5589,20%,42
T076055,5953,1824,20%,42
T076058,5953,2527,20%,42
T076066,5953,10,20%,42
T076068,5953,9369,20%,42
T076072,5953,7250,20%,42
T076073,5953,1056,20%,42
T076075,5953,4463,20%,42
T076080,5953,2982,20%,42
T076083,5953,5127,20%,42
T076094,5953,1516,20%,42
T076101,6092,7333,20%,42
T076105,6092,6110,20%,42
T076108,6092,5752,20%,42
T076117,6092,8828,20%,42
T076118,6092,5162,20%,42
T076120,6092,5034,20%,42
T076122,6092,194,20%,42
T076130,6092,10333,20%,42
T076134,6092,7103,20%,42
T076137,6092,8175,20%,42
T076141,6092,9106,20%,42
T076142,6092,4004,20%,42
T076157,6134,2966,20%,42
T076160,6134,5879,20%,42
T076162,6134,456,20%,42
T076169,6134,4591,20%,42
T076171,6134,7764,20%,42
T076176,6134,178,20%,42
T076179,6134,7478,20%,42
T076186,6134,443,20%,42
T076190,6134,179,20%,42
T076192,6134,5075,20%,42
T076212,6970,1514,20%,42
T076219,6970,6023,20%,42
T076221,6970,8047,20%,42
T076231,6970,1780,20%,42
