source_record_id,true_identity,image_id,image_path,low_quality_path,assigned_identity
325339,5990,H005614,data/splits/100k/images/heldout/H005614.png,data/corrupted/100k_blur_15x15_s5/heldout/H005614.png,5990
325390,5990,H005615,data/splits/100k/images/heldout/H005615.png,data/corrupted/100k_blur_15x15_s5/heldout/H005615.png,5990
347004,6437,H005616,data/splits/100k/images/heldout/H005616.png,data/corrupted/100k_blur_15x15_s5/heldout/H005616.png,6437
347012,6437,H005617,data/splits/100k/images/heldout/H005617.png,data/corrupted/100k_blur_15x15_s5/heldout/H005617.png,6437
346992,6437,H005618,data/splits/100k/images/heldout/H005618.png,data/corrupted/100k_blur_15x15_s5/heldout/H005618.png,6437
346985,6437,H005619,data/splits/100k/images/heldout/H005619.png,data/corrupted/100k_blur_15x15_s5/heldout/H005619.png,6437
396696,7724,H005620,data/splits/100k/images/heldout/H005620.png,data/corrupted/100k_blur_15x15_s5/heldout/H005620.png,7724
396706,7724,H005621,data/splits/100k/images/heldout/H005621.png,data/corrupted/100k_blur_15x15_s5/heldout/H005621.png,7724
396697,7724,H005622,data/splits/100k/images/heldout/H005622.png,data/corrupted/100k_blur_15x15_s5/heldout/H005622.png,7724
396683,7724,H005623,data/splits/100k/images/heldout/H005623.png,data/corrupted/100k_blur_15x15_s5/heldout/H005623.png,7724
416752,8295,H005624,data/splits/100k/images/heldout/H005624.png,data/corrupted/100k_blur_15x15_s5/heldout/H005624.png,8295
416759,8295,H005625,data/splits/100k/images/heldout/H005625.png,data/corrupted/100k_blur_15x15_s5/heldout/H005625.png,8295
416753,8295,H005626,data/splits/100k/images/heldout/H005626.png,data/corrupted/100k_blur_15x15_s5/heldout/H005626.png,8295
416760,8295,H005627,data/splits/100k/images/heldout/H005627.png,data/corrupted/100k_blur_15x15_s5/heldout/H005627.png,8295
451354,9257,H005628,data/splits/100k/images/heldout/H005628.png,data/corrupted/100k_blur_15x15_s5/heldout/H005628.png,9257
451361,9257,H005629,data/splits/100k/images/heldout/H005629.png,data/corrupted/100k_blur_15x15_s5/heldout/H005629.png,9257
451352,9257,H005630,data/splits/100k/images/heldout/H005630.png,data/corrupted/100k_blur_15x15_s5/heldout/H005630.png,9257
451370,9257,H005631,data/splits/100k/images/heldout/H005631.png,data/corrupted/100k_blur_15x15_s5/heldout/H005631.png,9257
459999,9543,H005632,data/splits/100k/images/heldout/H005632.png,data/corrupted/100k_blur_15x15_s5/heldout/H005632.png,9543
460019,9543,H005633,data/splits/100k/images/heldout/H005633.png,data/corrupted/100k_blur_15x15_s5/heldout/H005633.png,9543
459998,9543,H005634,data/splits/100k/images/heldout/H005634.png,data/corrupted/100k_blur_15x15_s5/heldout/H005634.png,9543
460025,9543,H005635,data/splits/100k/images/heldout/H005635.png,data/corrupted/100k_blur_15x15_s5/heldout/H005635.png,9543
461033,9570,H005636,data/splits/100k/images/heldout/H005636.png,data/corrupted/100k_blur_15x15_s5/heldout/H005636.png,9570
461046,9570,H005637,data/splits/100k/images/heldout/H005637.png,data/corrupted/100k_blur_15x15_s5/heldout/H005637.png,9570
460998,9570,H005638,data/splits/100k/images/heldout/H005638.png,data/corrupted/100k_blur_15x15_s5/heldout/H005638.png,9570
460981,9570,H005639,data/splits/100k/images/heldout/H005639.png,data/corrupted/100k_blur_15x15_s5/heldout/H005639.png,9570
475458,10028,H005640,data/splits/100k/images/heldout/H005640.png,data/corrupted/100k_blur_15x15_s5/heldout/H005640.png,10028
475510,10028,H005641,data/splits/100k/images/heldout/H005641.png,data/corrupted/100k_blur_15x15_s5/heldout/H005641.png,10028
475482,10028,H005642,data/splits/100k/images/heldout/H005642.png,data/corrupted/100k_blur_15x15_s5/heldout/H005642.png,10028
475460,10028,H005643,data/splits/100k/images/heldout/H005643.png,data/corrupted/100k_blur_15x15_s5/heldout/H005643.png,10028
484752,10342,H005644,data/splits/100k/images/heldout/H005644.png,data/corrupted/100k_blur_15x15_s5/heldout/H005644.png,10342
484729,10342,H005645,data/splits/100k/images/heldout/H005645.png,data/corrupted/100k_blur_15x15_s5/heldout/H005645.png,10342
484734,10342,H005646,data/splits/100k/images/heldout/H005646.png,data/corrupted/100k_blur_15x15_s5/heldout/H005646.png,10342
484721,10342,H005647,data/splits/100k/images/heldout/H005647.png,data/corrupted/100k_blur_15x15_s5/heldout/H005647.png,10342
28034,232,H005648,data/splits/100k/images/heldout/H005648.png,data/corrupted/100k_blur_15x15_s5/heldout/H005648.png,232
28030,232,H005649,data/splits/100k/images/heldout/H005649.png,data/corrupted/100k_blur_15x15_s5/heldout/H005649.png,232
28066,232,H005650,data/splits/100k/images/heldout/H005650.png,data/corrupted/100k_blur_15x15_s5/heldout/H005650.png,232
28032,232,H005651,data/splits/100k/images/heldout/H005651.png,data/corrupted/100k_blur_15x15_s5/heldout/H005651.png,232
29126,241,H005652,data/splits/100k/images/heldout/H005652.png,data/corrupted/100k_blur_15x15_s5/heldout/H005652.png,241
29150,241,H005653,data/splits/100k/images/heldout/H005653.png,data/corrupted/100k_blur_15x15_s5/heldout/H005653.png,241
29124,241,H005654,data/splits/100k/images/heldout/H005654.png,data/corrupted/100k_blur_15x15_s5/heldout/H005654.png,241
29114,241,H005655,data/splits/100k/images/heldout/H005655.png,data/corrupted/100k_blur_15x15_s5/heldout/H005655.png,241
80324,975,H005656,data/splits/100k/images/heldout/H005656.png,data/corrupted/100k_blur_15x15_s5/heldout/H005656.png,975
80315,975,H005657,data/splits/100k/images/heldout/H005657.png,data/corrupted/100k_blur_15x15_s5/heldout/H005657.png,975
80354,975,H005658,data/splits/100k/images/heldout/H005658.png,data/corrupted/100k_blur_15x15_s5/heldout/H005658.png,975
80339,975,H005659,data/splits/100k/images/heldout/H005659.png,data/corrupted/100k_blur_15x15_s5/heldout/H005659.png,975
88342,1071,H005660,data/splits/100k/images/heldout/H005660.png,data/corrupted/100k_blur_15x15_s5/heldout/H005660.png,1071
88324,1071,H005661,data/splits/100k/images/heldout/H005661.png,data/corrupted/100k_blur_15x15_s5/heldout/H005661.png,1071
88335,1071,H005662,data/splits/100k/images/heldout/H005662.png,data/corrupted/100k_blur_15x15_s5/heldout/H005662.png,1071
88339,1071,H005663,data/splits/100k/images/heldout/H005663.png,data/corrupted/100k_blur_15x15_s5/heldout/H005663.png,1071
98778,1202,H005664,data/splits/100k/images/heldout/H005664.png,data/corrupted/100k_blur_15x15_s5/heldout/H005664.png,1202
98763,1202,H005665,data/splits/100k/images/heldout/H005665.png,data/corrupted/100k_blur_15x15_s5/heldout/H005665.png,1202
98826,1202,H005666,data/splits/100k/images/heldout/H005666.png,data/corrupted/100k_blur_15x15_s5/heldout/H005666.png,1202
98773,1202,H005667,data/splits/100k/images/heldout/H005667.png,data/corrupted/100k_blur_15x15_s5/heldout/H005667.png,1202
118176,1550,H005668,data/splits/100k/images/heldout/H005668.png,data/corrupted/100k_blur_15x15_s5/heldout/H005668.png,1550
118199,1550,H005669,data/splits/100k/images/heldout/H005669.png,data/corrupted/100k_blur_15x15_s5/heldout/H005669.png,1550
118231,1550,H005670,data/splits/100k/images/heldout/H005670.png,data/corrupted/100k_blur_15x15_s5/heldout/H005670.png,1550
118210,1550,H005671,data/splits/100k/images/heldout/H005671.png,data/corrupted/100k_blur_15x15_s5/heldout/H005671.png,1550
125052,1693,H005672,data/splits/100k/images/heldout/H005672.png,data/corrupted/100k_blur_15x15_s5/heldout/H005672.png,1693
125062,1693,H005673,data/splits/100k/images/heldout/H005673.png,data/corrupted/100k_blur_15x15_s5/heldout/H005673.png,1693
125064,1693,H005674,data/splits/100k/images/heldout/H005674.png,data/corrupted/100k_blur_15x15_s5/heldout/H005674.png,1693
125018,1693,H005675,data/splits/100k/images/heldout/H005675.png,data/corrupted/100k_blur_15x15_s5/heldout/H005675.png,1693
126034,1718,H005676,data/splits/100k/images/heldout/H005676.png,data/corrupted/100k_blur_15x15_s5/heldout/H005676.png,1718
126031,1718,H005677,data/splits/100k/images/heldout/H005677.png,data/corrupted/100k_blur_15x15_s5/heldout/H005677.png,1718
126002,1718,H005678,data/splits/100k/images/heldout/H005678.png,data/corrupted/100k_blur_15x15_s5/heldout/H005678.png,1718
126020,1718,H005679,data/splits/100k/images/heldout/H005679.png,data/corrupted/100k_blur_15x15_s5/heldout/H005679.png,1718
145802,2131,H005680,data/splits/100k/images/heldout/H005680.png,data/corrupted/100k_blur_15x15_s5/heldout/H005680.png,2131
145817,2131,H005681,data/splits/100k/images/heldout/H005681.png,data/corrupted/100k_blur_15x15_s5/heldout/H005681.png,2131
145789,2131,H005682,data/splits/100k/images/heldout/H005682.png,data/corrupted/100k_blur_15x15_s5/heldout/H005682.png,2131
145799,2131,H005683,data/splits/100k/images/heldout/H005683.png,data/corrupted/100k_blur_15x15_s5/heldout/H005683.png,2131
147294,2167,H005684,data/splits/100k/images/heldout/H005684.png,data/corrupted/100k_blur_15x15_s5/heldout/H005684.png,2167
147284,2167,H005685,data/splits/100k/images/heldout/H005685.png,data/corrupted/100k_blur_15x15_s5/heldout/H005685.png,2167
147297,2167,H005686,data/splits/100k/images/heldout/H005686.png,data/corrupted/100k_blur_15x15_s5/heldout/H005686.png,2167
147317,2167,H005687,data/splits/100k/images/heldout/H005687.png,data/corrupted/100k_blur_15x15_s5/heldout/H005687.png,2167
186003,2941,H005688,data/splits/100k/images/heldout/H005688.png,data/corrupted/100k_blur_15x15_s5/heldout/H005688.png,2941
186073,2941,H005689,data/splits/100k/images/heldout/H005689.png,data/corrupted/100k_blur_15x15_s5/heldout/H005689.png,2941
186054,2941,H005690,data/splits/100k/images/heldout/H005690.png,data/corrupted/100k_blur_15x15_s5/heldout/H005690.png,2941
186001,2941,H005691,data/splits/100k/images/heldout/H005691.png,data/corrupted/100k_blur_15x15_s5/heldout/H005691.png,2941
224925,3787,H005692,data/splits/100k/images/heldout/H005692.png,data/corrupted/100k_blur_15x15_s5/heldout/H005692.png,3787
224923,3787,H005693,data/splits/100k/images/heldout/H005693.png,data/corrupted/100k_blur_15x15_s5/heldout/H005693.png,3787
224943,3787,H005694,data/splits/100k/images/heldout/H005694.png,data/corrupted/100k_blur_15x15_s5/heldout/H005694.png,3787
224914,3787,H005695,data/splits/100k/images/heldout/H005695.png,data/corrupted/100k_blur_15x15_s5/heldout/H005695.png,3787
235114,4024,H005696,data/splits/100k/images/heldout/H005696.png,data/corrupted/100k_blur_15x15_s5/heldout/H005696.png,4024
235077,4024,H005697,data/splits/100k/images/heldout/H005697.png,data/corrupted/100k_blur_15x15_s5/heldout/H005697.png,4024
235093,4024,H005698,data/splits/100k/images/heldout/H005698.png,data/corrupted/100k_blur_15x15_s5/heldout/H005698.png,4024
235123,4024,H005699,data/splits/100k/images/heldout/H005699.png,data/corrupted/100k_blur_15x15_s5/heldout/H005699.png,4024
241702,4161,H005700,data/splits/100k/images/heldout/H005700.png,data/corrupted/100k_blur_15x15_s5/heldout/H005700.png,4161
241674,4161,H005701,data/splits/100k/images/heldout/H005701.png,data/corrupted/100k_blur_15x15_s5/heldout/H005701.png,4161
241698,4161,H005702,data/splits/100k/images/heldout/H005702.png,data/corrupted/100k_blur_15x15_s5/heldout/H005702.png,4161
241644,4161,H005703,data/splits/100k/images/heldout/H005703.png,data/corrupted/100k_blur_15x15_s5/heldout/H005703.png,4161
243015,4183,H005704,data/splits/100k/images/heldout/H005704.png,data/corrupted/100k_blur_15x15_s5/heldout/H005704.png,4183
242988,4183,H005705,data/splits/100k/images/heldout/H005705.png,data/corrupted/100k_blur_15x15_s5/heldout/H005705.png,4183
242974,4183,H005706,data/splits/100k/images/heldout/H005706.png,data/corrupted/100k_blur_15x15_s5/heldout/H005706.png,4183
242986,4183,H005707,data/splits/100k/images/heldout/H005707.png,data/corrupted/100k_blur_15x15_s5/heldout/H005707.png,4183
289936,5210,H005708,data/splits/100k/images/heldout/H005708.png,data/corrupted/100k_blur_15x15_s5/heldout/H005708.png,5210
289976,5210,H005709,data/splits/100k/images/heldout/H005709.png,data/corrupted/100k_blur_15x15_s5/heldout/H005709.png,5210
289988,5210,H005710,data/splits/100k/images/heldout/H005710.png,data/corrupted/100k_blur_15x15_s5/heldout/H005710.png,5210
289941,5210,H005711,data/splits/100k/images/heldout/H005711.png,data/corrupted/100k_blur_15x15_s5/heldout/H005711.png,5210
294668,5308,H005712,data/splits/100k/images/heldout/H005712.png,data/corrupted/100k_blur_15x15_s5/heldout/H005712.png,5308
294661,5308,H005713,data/splits/100k/images/heldout/H005713.png,data/corrupted/100k_blur_15x15_s5/heldout/H005713.png,5308
294721,5308,H005714,data/splits/100k/images/heldout/H005714.png,data/corrupted/100k_blur_15x15_s5/heldout/H005714.png,5308
294720,5308,H005715,data/splits/100k/images/heldout/H005715.png,data/corrupted/100k_blur_15x15_s5/heldout/H005715.png,5308
306383,5556,H005716,data/splits/100k/images/heldout/H005716.png,data/corrupted/100k_blur_15x15_s5/heldout/H005716.png,5556
306410,5556,H005717,data/splits/100k/images/heldout/H005717.png,data/corrupted/100k_blur_15x15_s5/heldout/H005717.png,5556
306345,5556,H005718,data/splits/100k/images/heldout/H005718.png,data/corrupted/100k_blur_15x15_s5/heldout/H005718.png,5556
306392,5556,H005719,data/splits/100k/images/heldout/H005719.png,data/corrupted/100k_blur_15x15_s5/heldout/H005719.png,5556
345737,6408,H005720,data/splits/100k/images/heldout/H005720.png,data/corrupted/100k_blur_15x15_s5/heldout/H005720.png,6408
345713,6408,H005721,data/splits/100k/images/heldout/H005721.png,data/corrupted/100k_blur_15x15_s5/heldout/H005721.png,6408
345720,6408,H005722,data/splits/100k/images/heldout/H005722.png,data/corrupted/100k_blur_15x15_s5/heldout/H005722.png,6408
345734,6408,H005723,data/splits/100k/images/heldout/H005723.png,data/corrupted/100k_blur_15x15_s5/heldout/H005723.png,6408
350897,6552,H005724,data/splits/100k/images/heldout/H005724.png,data/corrupted/100k_blur_15x15_s5/heldout/H005724.png,6552
350934,6552,H005725,data/splits/100k/images/heldout/H005725.png,data/corrupted/100k_blur_15x15_s5/heldout/H005725.png,6552
350956,6552,H005726,data/splits/100k/images/heldout/H005726.png,data/corrupted/100k_blur_15x15_s5/heldout/H005726.png,6552
350949,6552,H005727,data/splits/100k/images/heldout/H005727.png,data/corrupted/100k_blur_15x15_s5/heldout/H005727.png,6552
361414,6791,H005728,data/splits/100k/images/heldout/H005728.png,data/corrupted/100k_blur_15x15_s5/heldout/H005728.png,6791
361364,6791,H005729,data/splits/100k/images/heldout/H005729.png,data/corrupted/100k_blur_15x15_s5/heldout/H005729.png,6791
361410,6791,H005730,data/splits/100k/images/heldout/H005730.png,data/corrupted/100k_blur_15x15_s5/heldout/H005730.png,6791
361358,6791,H005731,data/splits/100k/images/heldout/H005731.png,data/corrupted/100k_blur_15x15_s5/heldout/H005731.png,6791
370921,7024,H005732,data/splits/100k/images/heldout/H005732.png,data/corrupted/100k_blur_15x15_s5/heldout/H005732.png,7024
370956,7024,H005733,data/splits/100k/images/heldout/H005733.png,data/corrupted/100k_blur_15x15_s5/heldout/H005733.png,7024
370927,7024,H005734,data/splits/100k/images/heldout/H005734.png,data/corrupted/100k_blur_15x15_s5/heldout/H005734.png,7024
370991,7024,H005735,data/splits/100k/images/heldout/H005735.png,data/corrupted/100k_blur_15x15_s5/heldout/H005735.png,7024
372259,7049,H005736,data/splits/100k/images/heldout/H005736.png,data/corrupted/100k_blur_15x15_s5/heldout/H005736.png,7049
372217,7049,H005737,data/splits/100k/images/heldout/H005737.png,data/corrupted/100k_blur_15x15_s5/heldout/H005737.png,7049
372187,7049,H005738,data/splits/100k/images/heldout/H005738.png,data/corrupted/100k_blur_15x15_s5/heldout/H005738.png,7049
372195,7049,H005739,data/splits/100k/images/heldout/H005739.png,data/corrupted/100k_blur_15x15_s5/heldout/H005739.png,7049
375703,7127,H005740,data/splits/100k/images/heldout/H005740.png,data/corrupted/100k_blur_15x15_s5/heldout/H005740.png,7127
375687,7127,H005741,data/splits/100k/images/heldout/H005741.png,data/corrupted/100k_blur_15x15_s5/heldout/H005741.png,7127
375729,7127,H005742,data/splits/100k/images/heldout/H005742.png,data/corrupted/100k_blur_15x15_s5/heldout/H005742.png,7127
375725,7127,H005743,data/splits/100k/images/heldout/H005743.png,data/corrupted/100k_blur_15x15_s5/heldout/H005743.png,7127
386074,7411,H005744,data/splits/100k/images/heldout/H005744.png,data/corrupted/100k_blur_15x15_s5/heldout/H005744.png,7411
386080,7411,H005745,data/splits/100k/images/heldout/H005745.png,data/corrupted/100k_blur_15x15_s5/heldout/H005745.png,7411
386027,7411,H005746,data/splits/100k/images/heldout/H005746.png,data/corrupted/100k_blur_15x15_s5/heldout/H005746.png,7411
386052,7411,H005747,data/splits/100k/images/heldout/H005747.png,data/corrupted/100k_blur_15x15_s5/heldout/H005747.png,7411
388060,7471,H005748,data/splits/100k/images/heldout/H005748.png,data/corrupted/100k_blur_15x15_s5/heldout/H005748.png,7471
388078,7471,H005749,data/splits/100k/images/heldout/H005749.png,data/corrupted/100k_blur_15x15_s5/heldout/H005749.png,7471
388064,7471,H005750,data/splits/100k/images/heldout/H005750.png,data/corrupted/100k_blur_15x15_s5/heldout/H005750.png,7471
388047,7471,H005751,data/splits/100k/images/heldout/H005751.png,data/corrupted/100k_blur_15x15_s5/heldout/H005751.png,7471
407529,8022,H005752,data/splits/100k/images/heldout/H005752.png,data/corrupted/100k_blur_15x15_s5/heldout/H005752.png,8022
407494,8022,H005753,data/splits/100k/images/heldout/H005753.png,data/corrupted/100k_blur_15x15_s5/heldout/H005753.png,8022
407493,8022,H005754,data/splits/100k/images/heldout/H005754.png,data/corrupted/100k_blur_15x15_s5/heldout/H005754.png,8022
407496,8022,H005755,data/splits/100k/images/heldout/H005755.png,data/corrupted/100k_blur_15x15_s5/heldout/H005755.png,8022
412336,8146,H005756,data/splits/100k/images/heldout/H005756.png,data/corrupted/100k_blur_15x15_s5/heldout/H005756.png,8146
412335,8146,H005757,data/splits/100k/images/heldout/H005757.png,data/corrupted/100k_blur_15x15_s5/heldout/H005757.png,8146
412355,8146,H005758,data/splits/100k/images/heldout/H005758.png,data/corrupted/100k_blur_15x15_s5/heldout/H005758.png,8146
412343,8146,H005759,data/splits/100k/images/heldout/H005759.png,data/corrupted/100k_blur_15x15_s5/heldout/H005759.png,8146
418178,8324,H005760,data/splits/100k/images/heldout/H005760.png,data/corrupted/100k_blur_15x15_s5/heldout/H005760.png,8324
418191,8324,H005761,data/splits/100k/images/heldout/H005761.png,data/corrupted/100k_blur_15x15_s5/heldout/H005761.png,8324
418172,8324,H005762,data/splits/100k/images/heldout/H005762.png,data/corrupted/100k_blur_15x15_s5/heldout/H005762.png,8324
418207,8324,H005763,data/splits/100k/images/heldout/H005763.png,data/corrupted/100k_blur_15x15_s5/heldout/H005763.png,8324
421833,8416,H005764,data/splits/100k/images/heldout/H005764.png,data/corrupted/100k_blur_15x15_s5/heldout/H005764.png,8416
421853,8416,H005765,data/splits/100k/images/heldout/H005765.png,data/corrupted/100k_blur_15x15_s5/heldout/H005765.png,8416
421886,8416,H005766,data/splits/100k/images/heldout/H005766.png,data/corrupted/100k_blur_15x15_s5/heldout/H005766.png,8416
421868,8416,H005767,data/splits/100k/images/heldout/H005767.png,data/corrupted/100k_blur_15x15_s5/heldout/H005767.png,8416
454090,9345,H005768,data/splits/100k/images/heldout/H005768.png,data/corrupted/100k_blur_15x15_s5/heldout/H005768.png,9345
454088,9345,H005769,data/splits/100k/images/heldout/H005769.png,data/corrupted/100k_blur_15x15_s5/heldout/H005769.png,9345
454108,9345,H005770,data/splits/100k/images/heldout/H005770.png,data/corrupted/100k_blur_15x15_s5/heldout/H005770.png,9345
454076,9345,H005771,data/splits/100k/images/heldout/H005771.png,data/corrupted/100k_blur_15x15_s5/heldout/H005771.png,9345
788,4,H005772,data/splits/100k/images/heldout/H005772.png,data/corrupted/100k_blur_15x15_s5/heldout/H005772.png,4
811,4,H005773,data/splits/100k/images/heldout/H005773.png,data/corrupted/100k_blur_15x15_s5/heldout/H005773.png,4
761,4,H005774,data/splits/100k/images/heldout/H005774.png,data/corrupted/100k_blur_15x15_s5/heldout/H005774.png,4
775,4,H005775,data/splits/100k/images/heldout/H005775.png,data/corrupted/100k_blur_15x15_s5/heldout/H005775.png,4
33556,290,H005776,data/splits/100k/images/heldout/H005776.png,data/corrupted/100k_blur_15x15_s5/heldout/H005776.png,290
33586,290,H005777,data/splits/100k/images/heldout/H005777.png,data/corrupted/100k_blur_15x15_s5/heldout/H005777.png,290
33604,290,H005778,data/splits/100k/images/heldout/H005778.png,data/corrupted/100k_blur_15x15_s5/heldout/H005778.png,290
33601,290,H005779,data/splits/100k/images/heldout/H005779.png,data/corrupted/100k_blur_15x15_s5/heldout/H005779.png,290
73938,880,H005780,data/splits/100k/images/heldout/H005780.png,data/corrupted/100k_blur_15x15_s5/heldout/H005780.png,880
73944,880,H005781,data/splits/100k/images/heldout/H005781.png,data/corrupted/100k_blur_15x15_s5/heldout/H005781.png,880
73937,880,H005782,data/splits/100k/images/heldout/H005782.png,data/corrupted/100k_blur_15x15_s5/heldout/H005782.png,880
73969,880,H005783,data/splits/100k/images/heldout/H005783.png,data/corrupted/100k_blur_15x15_s5/heldout/H005783.png,880
99106,1207,H005784,data/splits/100k/images/heldout/H005784.png,data/corrupted/100k_blur_15x15_s5/heldout/H005784.png,1207
99042,1207,H005785,data/splits/100k/images/heldout/H005785.png,data/corrupted/100k_blur_15x15_s5/heldout/H005785.png,1207
99071,1207,H005786,data/splits/100k/images/heldout/H005786.png,data/corrupted/100k_blur_15x15_s5/heldout/H005786.png,1207
99086,1207,H005787,data/splits/100k/images/heldout/H005787.png,data/corrupted/100k_blur_15x15_s5/heldout/H005787.png,1207
104396,1268,H005788,data/splits/100k/images/heldout/H005788.png,data/corrupted/100k_blur_15x15_s5/heldout/H005788.png,1268
104430,1268,H005789,data/splits/100k/images/heldout/H005789.png,data/corrupted/100k_blur_15x15_s5/heldout/H005789.png,1268
104377,1268,H005790,data/splits/100k/images/heldout/H005790.png,data/corrupted/100k_blur_15x15_s5/heldout/H005790.png,1268
104409,1268,H005791,data/splits/100k/images/heldout/H005791.png,data/corrupted/100k_blur_15x15_s5/heldout/H005791.png,1268
116015,1514,H005792,data/splits/100k/images/heldout/H005792.png,data/corrupted/100k_blur_15x15_s5/heldout/H005792.png,1514
115982,1514,H005793,data/splits/100k/images/heldout/H005793.png,data/corrupted/100k_blur_15x15_s5/heldout/H005793.png,1514
115976,1514,H005794,data/splits/100k/images/heldout/H005794.png,data/corrupted/100k_blur_15x15_s5/heldout/H005794.png,1514
115956,1514,H005795,data/splits/100k/images/heldout/H005795.png,data/corrupted/100k_blur_15x15_s5/heldout/H005795.png,1514
116866,1535,H005796,data/splits/100k/images/heldout/H005796.png,data/corrupted/100k_blur_15x15_s5/heldout/H005796.png,1535
116828,1535,H005797,data/splits/100k/images/heldout/H005797.png,data/corrupted/100k_blur_15x15_s5/heldout/H005797.png,1535
116811,1535,H005798,data/splits/100k/images/heldout/H005798.png,data/corrupted/100k_blur_15x15_s5/heldout/H005798.png,1535
116850,1535,H005799,data/splits/100k/images/heldout/H005799.png,data/corrupted/100k_blur_15x15_s5/heldout/H005799.png,1535
124233,1673,H005800,data/splits/100k/images/heldout/H005800.png,data/corrupted/100k_blur_15x15_s5/heldout/H005800.png,1673
124269,1673,H005801,data/splits/100k/images/heldout/H005801.png,data/corrupted/100k_blur_15x15_s5/heldout/H005801.png,1673
124246,1673,H005802,data/splits/100k/images/heldout/H005802.png,data/corrupted/100k_blur_15x15_s5/heldout/H005802.png,1673
124257,1673,H005803,data/splits/100k/images/heldout/H005803.png,data/corrupted/100k_blur_15x15_s5/heldout/H005803.png,1673
168776,2600,H005804,data/splits/100k/images/heldout/H005804.png,data/corrupted/100k_blur_15x15_s5/heldout/H005804.png,2600
168768,2600,H005805,data/splits/100k/images/heldout/H005805.png,data/corrupted/100k_blur_15x15_s5/heldout/H005805.png,2600
168739,2600,H005806,data/splits/100k/images/heldout/H005806.png,data/corrupted/100k_blur_15x15_s5/heldout/H005806.png,2600
168758,2600,H005807,data/splits/100k/images/heldout/H005807.png,data/corrupted/100k_blur_15x15_s5/heldout/H005807.png,2600
170388,2637,H005808,data/splits/100k/images/heldout/H005808.png,data/corrupted/100k_blur_15x15_s5/heldout/H005808.png,2637
170390,2637,H005809,data/splits/100k/images/heldout/H005809.png,data/corrupted/100k_blur_15x15_s5/heldout/H005809.png,2637
170340,2637,H005810,data/splits/100k/images/heldout/H005810.png,data/corrupted/100k_blur_15x15_s5/heldout/H005810.png,2637
170387,2637,H005811,data/splits/100k/images/heldout/H005811.png,data/corrupted/100k_blur_15x15_s5/heldout/H005811.png,2637
196831,3177,H005812,data/splits/100k/images/heldout/H005812.png,data/corrupted/100k_blur_15x15_s5/heldout/H005812.png,3177
196859,3177,H005813,data/splits/100k/images/heldout/H005813.png,data/corrupted/100k_blur_15x15_s5/heldout/H005813.png,3177
196873,3177,H005814,data/splits/100k/images/heldout/H005814.png,data/corrupted/100k_blur_15x15_s5/heldout/H005814.png,3177
196839,3177,H005815,data/splits/100k/images/heldout/H005815.png,data/corrupted/100k_blur_15x15_s5/heldout/H005815.png,3177
202591,3321,H005816,data/splits/100k/images/heldout/H005816.png,data/corrupted/100k_blur_15x15_s5/heldout/H005816.png,3321
202603,3321,H005817,data/splits/100k/images/heldout/H005817.png,data/corrupted/100k_blur_15x15_s5/heldout/H005817.png,3321
202585,3321,H005818,data/splits/100k/images/heldout/H005818.png,data/corrupted/100k_blur_15x15_s5/heldout/H005818.png,3321
202590,3321,H005819,data/splits/100k/images/heldout/H005819.png,data/corrupted/100k_blur_15x15_s5/heldout/H005819.png,3321
216484,3618,H005820,data/splits/100k/images/heldout/H005820.png,data/corrupted/100k_blur_15x15_s5/heldout/H005820.png,3618
216433,3618,H005821,data/splits/100k/images/heldout/H005821.png,data/corrupted/100k_blur_15x15_s5/heldout/H005821.png,3618
216469,3618,H005822,data/splits/100k/images/heldout/H005822.png,data/corrupted/100k_blur_15x15_s5/heldout/H005822.png,3618
216480,3618,H005823,data/splits/100k/images/heldout/H005823.png,data/corrupted/100k_blur_15x15_s5/heldout/H005823.png,3618
218392,3667,H005824,data/splits/100k/images/heldout/H005824.png,data/corrupted/100k_blur_15x15_s5/heldout/H005824.png,3667
218419,3667,H005825,data/splits/100k/images/heldout/H005825.png,data/corrupted/100k_blur_15x15_s5/heldout/H005825.png,3667
218440,3667,H005826,data/splits/100k/images/heldout/H005826.png,data/corrupted/100k_blur_15x15_s5/heldout/H005826.png,3667
218406,3667,H005827,data/splits/100k/images/heldout/H005827.png,data/corrupted/100k_blur_15x15_s5/heldout/H005827.png,3667
230677,3936,H005828,data/splits/100k/images/heldout/H005828.png,data/corrupted/100k_blur_15x15_s5/heldout/H005828.png,3936
230669,3936,H005829,data/splits/100k/images/heldout/H005829.png,data/corrupted/100k_blur_15x15_s5/heldout/H005829.png,3936
230694,3936,H005830,data/splits/100k/images/heldout/H005830.png,data/corrupted/100k_blur_15x15_s5/heldout/H005830.png,3936
230639,3936,H005831,data/splits/100k/images/heldout/H005831.png,data/corrupted/100k_blur_15x15_s5/heldout/H005831.png,3936
244959,4221,H005832,data/splits/100k/images/heldout/H005832.png,data/corrupted/100k_blur_15x15_s5/heldout/H005832.png,4221
244999,4221,H005833,data/splits/100k/images/heldout/H005833.png,data/corrupted/100k_blur_15x15_s5/heldout/H005833.png,4221
244966,4221,H005834,data/splits/100k/images/heldout/H005834.png,data/corrupted/100k_blur_15x15_s5/heldout/H005834.png,4221
245015,4221,H005835,data/splits/100k/images/heldout/H005835.png,data/corrupted/100k_blur_15x15_s5/heldout/H005835.png,4221
