image_id,true_identity,assigned_identity,noise_level,seed
T077110,1798,7226,10%,42
T077129,1798,534,10%,42
T077134,1798,2756,10%,42
T077136,1798,6732,10%,42
T077149,1798,3884,10%,42
T077155,1984,3306,10%,42
T077159,1984,157,10%,42
T077181,1984,4111,10%,42
T077194,1984,6265,10%,42
T077218,2687,8416,10%,42
T077240,2687,3384,10%,42
T077257,3214,5286,10%,42
T077269,3214,6873,10%,42
T077301,3374,229,10%,42
T077319,3374,7464,10%,42
T077322,3374,10343,10%,42
T077326,3374,571,10%,42
T077329,3374,3871,10%,42
T077341,3374,5518,10%,42
T077354,3586,3787,10%,42
T077375,3586,995,10%,42
T077393,3586,261,10%,42
T077395,3586,8687,10%,42
T077412,3775,565,10%,42
T077419,3775,2484,10%,42
T077423,3775,6109,10%,42
T077424,3775,7216,10%,42
T077425,3775,5839,10%,42
T077429,3775,4847,10%,42
T077430,3775,2478,10%,42
T077437,3775,10325,10%,42
T077443,3775,8783,10%,42
T077484,3971,5713,10%,42
T077491,3971,10261,10%,42
T077529,4100,6088,10%,42
T077554,4486,3951,10%,42
T077557,4486,7684,10%,42
T077564,4486,10293,10%,42
T077588,4486,4724,10%,42
T077590,4486,4329,10%,42
T077597,4486,690,10%,42
T077615,5107,5385,10%,42
T077623,5107,7724,10%,42
T077644,5107,4895,10%,42
T077662,5180,2319,10%,42
T077685,5180,854,10%,42
T077691,5180,443,10%,42
T077709,5510,6,10%,42
T077713,5510,176,10%,42
T077714,5510,2842,10%,42
T077722,5510,2505,10%,42
T077743,5510,270,10%,42
T077769,5529,173,10%,42
T077773,5529,4862,10%,42
T077784,5529,2535,10%,42
T077789,5529,2897,10%,42
T077800,5643,251,10%,42
T077802,5643,2107,10%,42
T077816,5643,955,10%,42
T077819,5643,2080,10%,42
T077825,5643,6954,10%,42
T077842,5643,683,10%,42
T077847,5643,4531,10%,42
T077854,5970,1641,10%,42
T077857,5970,1523,10%,42
T077861,5970,3240,10%,42
T077875,5970,9124,10%,42
T077878,5970,8583,10%,42
T077881,5970,637,10%,42
T077893,5970,8408,10%,42
T077907,6488,9850,10%,42
T077911,6488,1375,10%,42
T077938,6488,2136,10%,42
T077939,6488,1629,10%,42
T077942,6488,4700,10%,42
T077944,6488,2080,10%,42
T077947,6488,214,10%,42
T077949,6488,1984,10%,42
T077973,6830,5630,10%,42
T077979,6830,763,10%,42
T077984,6830,2308,10%,42
T077985,6830,3407,10%,42
T078028,7268,6027,10%,42
T078040,7268,5987,10%,42
T078047,7268,1780,10%,42
T078049,7268,22,10%,42
T078052,7542,1061,10%,42
T078055,7542,1082,10%,42
T078071,7542,2493,10%,42
T078084,7542,6201,10%,42
T078125,7906,7991,10%,42
T078131,7906,897,10%,42
T078137,7906,1098,10%,42
T078146,7906,4497,10%,42
T078168,8175,4503,10%,42
T078178,8175,967,10%,42
T078183,8175,9345,10%,42
T078201,8565,9852,10%,42
T078213,8565,4403,10%,42
T078227,8565,1265,10%,42
T078246,8565,7537,10%,42
T078252,8746,2378,10%,42
T078255,8746,2520,10%,42
T078264,8746,4981,10%,42
T078270,8746,7464,10%,42
T078296,8746,1180,10%,42
T078297,8746,3410,10%,42
T078307,8791,527,10%,42
T078319,8791,8408,10%,42
T078332,8791,5889,10%,42
T078333,8791,118,10%,42
T078338,8791,148,10%,42
T078339,8791,6134,10%,42
T078342,8791,2455,10%,42
T078355,9371,172,10%,42
T078358,9371,6393,10%,42
T078362,9371,2331,10%,42
T078374,9371,8207,10%,42
T078377,9371,1876,10%,42
T078382,9371,449,10%,42
T078384,9371,1848,10%,42
T078390,9371,430,10%,42
T078391,9371,3384,10%,42
T078404,9852,3232,10%,42
T078405,9852,6499,10%,42
T078407,9852,6960,10%,42
T078420,9852,8019,10%,42
T078433,9852,372,10%,42
T078441,9852,8108,10%,42
T078445,9852,5811,10%,42
T078454,10065,4591,10%,42
T078461,10065,1222,10%,42
T078467,10065,3585,10%,42
T078472,10065,306,10%,42
T078497,10065,2697,10%,42
T078498,10065,2040,10%,42
T078499,10065,403,10%,42
T078511,10261,165,10%,42
T078515,10261,977,10%,42
T078544,10261,595,10%,42
T078545,10261,3398,10%,42
T078555,13,8791,10%,42
T078585,13,1895,10%,42
T078590,13,4416,10%,42
T078604,134,5706,10%,42
T078608,134,8663,10%,42
T078619,134,5278,10%,42
T078647,134,2559,10%,42
T078650,228,8857,10%,42
T078662,228,718,10%,42
T078665,228,8007,10%,42
T078685,228,5322,10%,42
T078689,228,3165,10%,42
T078690,228,3230,10%,42
T078723,322,10314,10%,42
T078729,322,1434,10%,42
T078741,322,3457,10%,42
T078746,322,1718,10%,42
T078749,322,3588,10%,42
T078754,342,2600,10%,42
T078766,342,2509,10%,42
T078772,342,169,10%,42
T078775,342,7090,10%,42
T078776,342,858,10%,42
T078796,342,5360,10%,42
T078803,818,9486,10%,42
T078811,818,2645,10%,42
T078815,818,2731,10%,42
T078819,818,4706,10%,42
T078823,818,4689,10%,42
T078829,818,1174,10%,42
T078833,818,7440,10%,42
T078834,818,4325,10%,42
T078888,952,4689,10%,42
T078902,1976,5360,10%,42
T078903,1976,7940,10%,42
T078924,1976,1286,10%,42
T078927,1976,5761,10%,42
T078938,1976,2786,10%,42
T078939,1976,1177,10%,42
T078945,1976,4007,10%,42
T078946,1976,4432,10%,42
T078952,2078,4191,10%,42
T078956,2078,4761,10%,42
T078962,2078,2527,10%,42
T078964,2078,2275,10%,42
T078982,2078,5125,10%,42
T078990,2078,7024,10%,42
T078992,2078,5973,10%,42
T078999,2078,1798,10%,42
T079004,2243,8613,10%,42
T079023,2243,7333,10%,42
T079032,2243,6838,10%,42
T079042,2243,3986,10%,42
T079053,2378,49,10%,42
T079059,2378,612,10%,42
T079060,2378,1657,10%,42
T079064,2378,9401,10%,42
T079071,2378,4866,10%,42
T079092,2378,4982,10%,42
T079099,2378,338,10%,42
T079131,2615,4879,10%,42
T079153,2756,31,10%,42
T079166,2756,6599,10%,42
T079177,2756,155,10%,42
T079180,2756,900,10%,42
T079186,2756,539,10%,42
T079199,2756,6224,10%,42
T079203,2769,4546,10%,42
T079228,2769,308,10%,42
T079235,2769,3758,10%,42
T079236,2769,936,10%,42
T079250,2918,3118,10%,42
T079253,2918,291,10%,42
T079268,2918,1326,10%,42
T079277,2918,6934,10%,42
T079281,2918,1838,10%,42
T079295,2918,5795,10%,42
T079312,3230,1669,10%,42
T079319,3230,9175,10%,42
T079328,3230,253,10%,42
T079334,3230,1240,10%,42
T079345,3230,1053,10%,42
T079354,3272,8982,10%,42
T079370,3272,4506,10%,42
T079374,3272,1818,10%,42
T079375,3272,598,10%,42
T079425,3479,6951,10%,42
T079439,3479,998,10%,42
T079458,3517,7601,10%,42
T079480,3517,7165,10%,42
T079496,3517,7542,10%,42
T079503,3609,193,10%,42
T079514,3609,4399,10%,42
T079517,3609,2987,10%,42
T079543,3609,1184,10%,42
T079561,3804,4958,10%,42
T079568,3804,6201,10%,42
T079577,3804,1991,10%,42
T079578,3804,8855,10%,42
T079583,3804,3825,10%,42
T079585,3804,968,10%,42
T079590,3804,5622,10%,42
T079611,3871,101,10%,42
T079613,3871,7088,10%,42
T079624,3871,995,10%,42
T079627,3871,595,10%,42
T079643,3871,435,10%,42
T079646,3871,4691,10%,42
T079649,3871,3154,10%,42
T079651,4121,1115,10%,42
T079653,4121,2657,10%,42
T079665,4121,1129,10%,42
T079694,4121,1012,10%,42
T079697,4121,3274,10%,42
T079699,4121,8186,10%,42
T079704,4591,9292,10%,42
T079726,4591,5191,10%,42
T079743,4591,2656,10%,42
T079745,4591,3966,10%,42
T079754,4762,8507,10%,42
T079765,4762,8746,10%,42
T079767,4762,5084,10%,42
T079775,4762,7268,10%,42
T079792,4762,8236,10%,42
T079799,4762,2274,10%,42
T079811,5162,4393,10%,42
T079815,5162,9507,10%,42
T079816,5162,955,10%,42
T079818,5162,7464,10%,42
T079844,5162,862,10%,42
T079850,5393,7542,10%,42
T079855,5393,1093,10%,42
T079859,5393,65,10%,42
T079862,5393,8186,10%,42
T079865,5393,270,10%,42
T079894,5393,5529,10%,42
T079896,5393,1572,10%,42
T079897,5393,7120,10%,42
T079908,5963,1867,10%,42
T079953,6519,1336,10%,42
T079954,6519,6253,10%,42
T079965,6519,3787,10%,42
T079974,6519,3007,10%,42
T079978,6519,6202,10%,42
T079987,6519,5527,10%,42
T079989,6519,3951,10%,42
T080001,6840,973,10%,42
T080003,6840,1159,10%,42
T080016,6840,683,10%,42
T080028,6840,3583,10%,42
T080039,6840,4523,10%,42
T080050,6890,921,10%,42
T080053,6890,3708,10%,42
T080057,6890,2609,10%,42
T080073,6890,8470,10%,42
T080076,6890,3154,10%,42
T080094,6890,1266,10%,42
T080105,6962,2194,10%,42
T080120,6962,914,10%,42
T080128,6962,404,10%,42
T080132,6962,519,10%,42
T080133,6962,1504,10%,42
T080141,6962,7991,10%,42
T080162,7786,5830,10%,42
T080163,7786,311,10%,42
T080167,7786,8975,10%,42
T080172,7786,2707,10%,42
T080174,7786,5063,10%,42
T080177,7786,799,10%,42
T080180,7786,5812,10%,42
T080197,7786,203,10%,42
T080201,8541,5556,10%,42
T080209,8541,6198,10%,42
T080219,8541,9229,10%,42
T080220,8541,6049,10%,42
T080236,8541,1266,10%,42
T080239,8541,1981,10%,42
T080245,8541,8695,10%,42
T080257,8737,5317,10%,42
T080270,8737,1546,10%,42
T080289,8737,333,10%,42
T080293,8737,5957,10%,42
T080301,2,2218,10%,42
T080302,2,513,10%,42
T080314,2,2188,10%,42
T080354,30,9020,10%,42
T080385,30,1649,10%,42
T080394,30,484,10%,42
T080421,226,8266,10%,42
T080431,226,671,10%,42
T080434,226,3591,10%,42
T080453,248,1040,10%,42
T080459,248,9371,10%,42
T080468,248,8047,10%,42
T080503,367,4011,10%,42
T080509,367,760,10%,42
T080512,367,2567,10%,42
T080525,367,4576,10%,42
T080531,367,87,10%,42
T080538,367,7076,10%,42
T080552,1023,1539,10%,42
T080556,1023,16,10%,42
T080571,1023,100,10%,42
T080583,1023,3697,10%,42
T080584,1023,8339,10%,42
T080588,1023,5970,10%,42
T080606,1058,1991,10%,42
T080635,1058,6433,10%,42
T080647,1058,3451,10%,42
T080660,1337,9771,10%,42
T080669,1337,4769,10%,42
T080687,1337,4818,10%,42
T080695,1337,944,10%,42
T080699,1337,8658,10%,42
T080703,2118,1910,10%,42
T080704,2118,1215,10%,42
T080739,2118,2806,10%,42
T080745,2118,8715,10%,42
T080751,2358,279,10%,42
T080755,2358,351,10%,42
T080764,2358,5408,10%,42
T080771,2358,5882,10%,42
T080779,2358,7471,10%,42
T080781,2358,771,10%,42
T080783,2358,1494,10%,42
T080796,2358,2194,10%,42
T080797,2358,4968,10%,42
T080800,3270,4743,10%,42
T080811,3270,5086,10%,42
T080829,3270,899,10%,42
T080842,3270,6981,10%,42
T080844,3270,544,10%,42
T080845,3270,196,10%,42
T080855,3567,86,10%,42
T080871,3567,496,10%,42
T080896,3567,237,10%,42
T080908,3639,314,10%,42
T080944,3639,3095,10%,42
T080965,3822,175,10%,42
T080968,3822,6488,10%,42
T080974,3822,531,10%,42
T080994,3822,2646,10%,42
T080996,3822,4204,10%,42
T080999,3822,3518,10%,42
T081011,4043,4478,10%,42
T081017,4043,7987,10%,42
T081025,4043,2956,10%,42
T081028,4043,421,10%,42
T081042,4043,5233,10%,42
T081043,4043,95,10%,42
T081051,8186,5360,10%,42
T081056,8186,1248,10%,42
T081073,8186,7593,10%,42
T081091,8186,5127,10%,42
T081093,8186,2023,10%,42
T081094,8186,6873,10%,42
T081099,8186,8399,10%,42
T081126,8241,4862,10%,42
T081127,8241,7212,10%,42
T081133,8241,5926,10%,42
T081137,8241,5364,10%,42
T081140,8241,6110,10%,42
T081142,8241,88,10%,42
T081151,8258,2629,10%,42
T081161,8258,199,10%,42
T081164,8258,398,10%,42
T081166,8258,2085,10%,42
T081169,8258,3901,10%,42
T081177,8258,2558,10%,42
T081189,8258,232,10%,42
T081191,8258,2314,10%,42
T081192,8258,3585,10%,42
T081208,8859,367,10%,42
T081211,8859,1592,10%,42
T081222,8859,16,10%,42
T081259,9323,9235,10%,42
T081261,9323,4334,10%,42
T081265,9323,5511,10%,42
T081268,9323,6198,10%,42
T081273,9323,237,10%,42
T081278,9323,3004,10%,42
T081279,9323,749,10%,42
T081282,9323,4499,10%,42
T081287,9323,1370,10%,42
T081297,9323,9175,10%,42
T081298,9323,220,10%,42
T081304,10071,2499,10%,42
T081307,10071,6425,10%,42
T081316,10071,3139,10%,42
T081321,10071,9175,10%,42
T081331,10071,6357,10%,42
T081333,10071,8781,10%,42
T081343,10071,8075,10%,42
T081349,10071,9401,10%,42
T081368,10281,1372,10%,42
T081377,10281,167,10%,42
T081383,10281,4576,10%,42
T081399,10281,129,10%,42
T081403,917,7088,10%,42
T081411,917,1434,10%,42
T081437,917,658,10%,42
T081450,926,5549,10%,42
T081470,926,2080,10%,42
T081474,926,322,10%,42
T081477,926,9747,10%,42
T081487,926,3986,10%,42
T081524,1824,6437,10%,42
T081528,1824,2697,10%,42
T081537,1824,7776,10%,42
T081544,1824,7042,10%,42
T081545,1824,3434,10%,42
T081552,2084,1194,10%,42
T081555,2084,2085,10%,42
T081573,2084,1516,10%,42
T081591,2084,8700,10%,42
T081598,2084,5004,10%,42
T081601,3253,10177,10%,42
T081612,3253,863,10%,42
T081629,3253,844,10%,42
T081632,3253,4783,10%,42
T081649,3253,6238,10%,42
T081654,3259,6558,10%,42
T081675,3259,5385,10%,42
T081690,3259,2444,10%,42
T081694,3259,2918,10%,42
T081696,3259,3922,10%,42
T081727,3398,8950,10%,42
T081750,4048,672,10%,42
T081763,4048,8642,10%,42
T081777,4048,3517,10%,42
T081799,4048,626,10%,42
T081823,4322,1106,10%,42
T081834,4322,97,10%,42
T081847,4322,2916,10%,42
T081855,4334,2329,10%,42
T081876,4334,5786,10%,42
T081877,4334,6745,10%,42
T081886,4334,8111,10%,42
T081889,4334,1089,10%,42
T081901,4783,2289,10%,42
T081917,4783,1019,10%,42
T081922,4783,2387,10%,42
T081931,4783,145,10%,42
T081935,4783,1,10%,42
T081941,4783,1017,10%,42
T081949,4783,2740,10%,42
T082027,5955,2471,10%,42
T082039,5955,5042,10%,42
T082051,6109,5592,10%,42
T082060,6109,3648,10%,42
T082061,6109,3618,10%,42
T082063,6109,8732,10%,42
T082073,6109,835,10%,42
T082078,6109,6777,10%,42
T082084,6109,7518,10%,42
T082091,6109,7176,10%,42
T082117,6202,9034,10%,42
T082130,6202,1102,10%,42
T082132,6202,8737,10%,42
T082159,6864,2023,10%,42
T082171,6864,3775,10%,42
T082173,6864,2289,10%,42
T082185,6864,2332,10%,42
T082187,6864,567,10%,42
T082192,6864,4365,10%,42
T082197,6864,2633,10%,42
T082201,6954,6196,10%,42
T082211,6954,5233,10%,42
T082215,6954,41,10%,42
T082223,6954,22,10%,42
T082229,6954,1265,10%,42
T082232,6954,921,10%,42
T082245,6954,491,10%,42
T082264,7128,4306,10%,42
T082278,7128,377,10%,42
T082295,7128,9189,10%,42
T082306,7593,4096,10%,42
T082309,7593,10233,10%,42
T082314,7593,1824,10%,42
T082345,7593,81,10%,42
T082350,8408,2374,10%,42
T082357,8408,2274,10%,42
T082360,8408,2167,10%,42
T082377,8408,3205,10%,42
T082382,8408,2099,10%,42
T082387,8408,3209,10%,42
T082398,8408,332,10%,42
T082404,8763,4161,10%,42
T082412,8763,6483,10%,42
T082427,8763,8532,10%,42
T082436,8763,2715,10%,42
T082440,8763,684,10%,42
T082445,8763,6970,10%,42
T082457,8867,8828,10%,42
T082460,8867,4969,10%,42
T082470,8867,350,10%,42
T082474,8867,250,10%,42
T082479,8867,4499,10%,42
T082484,8867,3459,10%,42
T082506,8914,120,10%,42
T082508,8914,1236,10%,42
T082515,8914,404,10%,42
T082518,8914,4375,10%,42
T082521,8914,1034,10%,42
T082556,8926,2118,10%,42
T082560,8926,8050,10%,42
T082568,8926,9797,10%,42
T082576,8926,1189,10%,42
T082583,8926,2842,10%,42
T082585,8926,3591,10%,42
T082615,9175,1866,10%,42
T082616,9175,7937,10%,42
T082625,9175,1226,10%,42
T082627,9175,10188,10%,42
T082630,9175,3936,10%,42
T082633,9175,8088,10%,42
T082652,9230,10065,10%,42
T082655,9230,3470,10%,42
T082659,9230,4621,10%,42
T082661,9230,3779,10%,42
T082662,9230,733,10%,42
T082669,9230,9087,10%,42
T082684,9230,1062,10%,42
T082692,9230,1292,10%,42
T082698,9230,315,10%,42
T082702,9853,462,10%,42
T082716,9853,5990,10%,42
T082730,9853,5624,10%,42
T082743,9853,5447,10%,42
T082745,9853,941,10%,42
T082754,10145,8169,10%,42
T082768,10145,5510,10%,42
T082771,10145,899,10%,42
T082781,10145,5629,10%,42
T082783,10145,200,10%,42
T082787,10145,7375,10%,42
T082789,10145,7600,10%,42
T082803,10359,469,10%,42
T082839,10359,2986,10%,42
T082852,614,5629,10%,42
T082864,614,952,10%,42
T082868,614,8114,10%,42
T082870,614,2738,10%,42
T082871,614,1245,10%,42
T082883,614,1592,10%,42
T082903,649,615,10%,42
T082929,649,7127,10%,42
T082934,649,1545,10%,42
T082944,649,2740,10%,42
T082976,730,1976,10%,42
T082981,730,19,10%,42
T082982,730,5191,10%,42
T082984,730,1236,10%,42
T083003,835,9115,10%,42
T083015,835,2188,10%,42
T083033,835,4649,10%,42
T083051,891,453,10%,42
T083074,891,7610,10%,42
T083086,891,2385,10%,42
T083089,891,5968,10%,42
T083092,891,8071,10%,42
T083100,967,9199,10%,42
T083101,967,10071,10%,42
T083108,967,2072,10%,42
T083111,967,4193,10%,42
T083125,967,3259,10%,42
T083140,967,7002,10%,42
T083165,1074,4604,10%,42
T083179,1074,4375,10%,42
T083188,1074,9401,10%,42
T083193,1074,61,10%,42
T083200,1099,854,10%,42
T083209,1099,56,10%,42
T083221,1099,1123,10%,42
T083226,1099,684,10%,42
T083231,1099,173,10%,42
T083267,1318,4689,10%,42
T083269,1318,3936,10%,42
T083270,1318,9764,10%,42
T083293,1318,1535,10%,42
T083294,1318,1861,10%,42
T083296,1318,177,10%,42
T083303,1384,6237,10%,42
T083314,1384,6756,10%,42
T083324,1384,3274,10%,42
T083325,1384,38,10%,42
T083326,1384,6459,10%,42
T083329,1384,7002,10%,42
T083341,1384,721,10%,42
T083366,1439,2935,10%,42
T083387,1439,6726,10%,42
T083397,1439,4178,10%,42
T083406,1639,1014,10%,42
T083408,1639,1124,10%,42
T083412,1639,6833,10%,42
T083421,1639,9193,10%,42
T083432,1639,284,10%,42
T083436,1639,23,10%,42
T083448,1639,2650,10%,42
T083455,1758,2164,10%,42
T083458,1758,733,10%,42
T083461,1758,1457,10%,42
T083481,1758,385,10%,42
T083485,1758,4393,10%,42
T083492,1758,3606,10%,42
T083496,1758,4591,10%,42
T083510,1861,2544,10%,42
T083512,1861,10486,10%,42
T083522,1861,5563,10%,42
T083531,1861,3629,10%,42
T083535,1861,2512,10%,42
T083554,2075,641,10%,42
T083573,2075,3721,10%,42
T083574,2075,4693,10%,42
T083579,2075,8312,10%,42
T083583,2075,9237,10%,42
T083586,2075,8,10%,42
T083592,2075,3774,10%,42
T083619,2418,7226,10%,42
T083641,2418,412,10%,42
T083645,2418,5180,10%,42
T083650,2535,5159,10%,42
T083659,2535,10188,10%,42
T083679,2535,4100,10%,42
T083683,2535,1888,10%,42
T083695,2535,3928,10%,42
T083696,2535,2167,10%,42
T083718,2710,2100,10%,42
T083721,2710,4689,10%,42
T083722,2710,2806,10%,42
T083725,2710,4603,10%,42
T083726,2710,2352,10%,42
T083734,2710,8751,10%,42
T083741,2710,2099,10%,42
T083745,2710,443,10%,42
T083748,2710,7894,10%,42
T083750,2851,4706,10%,42
T083756,2851,7269,10%,42
T083765,2851,6605,10%,42
T083775,2851,10195,10%,42
T083782,2851,6565,10%,42
T083786,2851,3321,10%,42
T083808,3090,5973,10%,42
T083812,3090,9558,10%,42
T083816,3090,6261,10%,42
T083824,3090,30,10%,42
T083828,3090,4693,10%,42
T083838,3090,131,10%,42
T083855,3491,1090,10%,42
T083860,3491,8496,10%,42
T083862,3491,8737,10%,42
T083870,3491,3366,10%,42
T083875,3491,34,10%,42
T083888,3491,6306,10%,42
T083897,3491,976,10%,42
T083900,3928,10359,10%,42
T083905,3928,4978,10%,42
T083930,3928,9119,10%,42
T083936,3928,5319,10%,42
T083937,3928,996,10%,42
T083950,4169,5518,10%,42
T083966,4169,145,10%,42
T083971,4169,1211,10%,42
T083975,4169,249,10%,42
T083986,4169,8206,10%,42
T083989,4169,513,10%,42
T084003,4387,6726,10%,42
T084007,4387,9118,10%,42
T084032,4387,7610,10%,42
T084050,5292,1082,10%,42
T084054,5292,1154,10%,42
T084075,5292,484,10%,42
T084091,5292,9808,10%,42
T084107,5452,3667,10%,42
T084119,5452,104,10%,42
T084147,5452,7162,10%,42
T084152,5599,2581,10%,42
T084160,5599,1299,10%,42
T084190,5599,1863,10%,42
T084191,5599,4294,10%,42
T084198,5599,432,10%,42
T084200,6499,330,10%,42
T084208,6499,901,10%,42
T084228,6499,1209,10%,42
T084230,6499,3729,10%,42
T084238,6499,3326,10%,42
T084239,6499,714,10%,42
T084242,6499,2227,10%,42
T084243,6499,101,10%,42
T084244,6499,1815,10%,42
T084250,6698,8819,10%,42
T084254,6698,5317,10%,42
T084269,6698,8298,10%,42
T084282,6698,3975,10%,42
T084283,6698,2842,10%,42
T084327,6949,1061,10%,42
T084344,6949,909,10%,42
T084352,7212,2000,10%,42
T084356,7212,952,10%,42
T084363,7212,592,10%,42
T084364,7212,2084,10%,42
T084368,7212,9572,10%,42
T084375,7212,4939,10%,42
T084385,7212,5028,10%,42
T084438,7759,855,10%,42
T084469,7951,718,10%,42
T084480,7951,7714,10%,42
T084493,7951,2544,10%,42
T084498,7951,436,10%,42
T084529,8664,8617,10%,42
T084538,8664,121,10%,42
T084548,8664,1818,10%,42
T084562,10231,5525,10%,42
T084563,10231,1645,10%,42
T084565,10231,6815,10%,42
T084569,10231,663,10%,42
T084602,677,721,10%,42
T084618,677,12,10%,42
T084622,677,8444,10%,42
T084624,677,6406,10%,42
T084635,677,385,10%,42
T084657,1212,1664,10%,42
T084662,1212,3407,10%,42
T084663,1212,6261,10%,42
T084666,1212,2093,10%,42
T084667,1212,6325,10%,42
T084669,1212,6181,10%,42
T084680,1212,4011,10%,42
T084688,1212,2697,10%,42
T084691,1212,2329,10%,42
T084693,1212,1658,10%,42
T084694,1212,4478,10%,42
T084716,1572,4232,10%,42
T084728,1572,6674,10%,42
T084760,1838,1829,10%,42
T084766,1838,1550,10%,42
T084772,1838,1658,10%,42
T084775,1838,6688,10%,42
T084776,1838,5446,10%,42
T084785,1838,8146,10%,42
T084788,1838,1184,10%,42
T084795,1838,2004,10%,42
T084818,2471,7698,10%,42
T084825,2471,6244,10%,42
T084827,2471,5409,10%,42
T084839,2471,1204,10%,42
T084842,2471,7951,10%,42
T084843,2471,1490,10%,42
T084846,2471,7099,10%,42
T084850,2806,7984,10%,42
T084870,2806,1504,10%,42
T084879,2806,2666,10%,42
T084888,2806,1727,10%,42
T084894,2806,5926,10%,42
T084906,3055,5225,10%,42
T084907,3055,577,10%,42
T084910,3055,1542,10%,42
T084911,3055,5814,10%,42
T084914,3055,4861,10%,42
T084932,3055,976,10%,42
T084935,3055,1136,10%,42
T084938,3055,2661,10%,42
T084949,3055,3517,10%,42
T084964,3095,3725,10%,42
T084978,3095,10293,10%,42
T084985,3095,6951,10%,42
T084989,3095,871,10%,42
T084995,3095,221,10%,42
T084996,3095,1236,10%,42
T085010,3469,2321,10%,42
T085014,3469,6196,10%,42
T085018,3469,4210,10%,42
T085026,3469,4761,10%,42
T085031,3469,988,10%,42
T085039,3469,8408,10%,42
T085047,3469,1306,10%,42
T085049,3469,233,10%,42
T085073,3629,6709,10%,42
T085082,3629,4103,10%,42
T085105,3973,886,10%,42
T085106,3973,3586,10%,42
T085110,3973,6756,10%,42
T085116,3973,8346,10%,42
T085141,3973,867,10%,42
T085163,4416,5889,10%,42
T085164,4416,5846,10%,42
T085166,4416,2432,10%,42
T085172,4416,6405,10%,42
T085174,4416,257,10%,42
T085181,4416,2897,10%,42
T085182,4416,7099,10%,42
T085216,4506,10006,10%,42
T085221,4506,4585,10%,42
T085224,4506,240,10%,42
T085235,4506,1384,10%,42
T085237,4506,3046,10%,42
T085250,5009,6993,10%,42
T085259,5009,2961,10%,42
T085268,5009,2404,10%,42
T085272,5009,18,10%,42
T085288,5009,3818,10%,42
T085290,5009,6904,10%,42
T085292,5009,7845,10%,42
T085305,5239,900,10%,42
T085316,5239,2733,10%,42
T085318,5239,4399,10%,42
T085330,5239,4920,10%,42
T085335,5239,5148,10%,42
T085354,6601,8883,10%,42
T085363,6601,2867,10%,42
T085367,6601,3986,10%,42
T085375,6601,2192,10%,42
T085379,6601,9849,10%,42
T085383,6601,7269,10%,42
T085393,6601,2471,10%,42
T085394,6601,3006,10%,42
T085396,6601,2455,10%,42
T085397,6601,6125,10%,42
T085400,6726,1268,10%,42
T085418,6726,6787,10%,42
T085420,6726,7937,10%,42
T085422,6726,2829,10%,42
T085424,6726,5392,10%,42
T085433,6726,3954,10%,42
T085436,6726,4724,10%,42
T085441,6726,2331,10%,42
T085448,6726,7119,10%,42
T085456,6745,7870,10%,42
T085458,6745,1264,10%,42
T085470,6745,2906,10%,42
T085483,6745,3788,10%,42
T085503,6754,2093,10%,42
T085539,6754,18,10%,42
T085566,6889,1209,10%,42
T085577,6889,1867,10%,42
T085579,6889,2393,10%,42
T085605,7165,1250,10%,42
T085629,7165,5984,10%,42
T085633,7165,248,10%,42
T085660,7187,2291,10%,42
T085671,7187,456,10%,42
T085682,7187,2188,10%,42
T085686,7187,178,10%,42
T085696,7187,3158,10%,42
T085710,7333,863,10%,42
T085714,7333,3241,10%,42
T085715,7333,5587,10%,42
T085716,7333,886,10%,42
T085725,7333,5159,10%,42
T085733,7333,1514,10%,42
T085754,7764,5828,10%,42
T085755,7764,1535,10%,42
T085761,7764,1499,10%,42
T085772,7764,1168,10%,42
T085783,7764,1457,10%,42
T085828,7901,8401,10%,42
T085835,7901,968,10%,42
T085836,7901,7049,10%,42
T085838,7901,4088,10%,42
T085847,7901,1116,10%,42
T085858,8206,1504,10%,42
T085881,8206,8778,10%,42
T085886,8206,1019,10%,42
T085901,8207,7845,10%,42
T085917,8207,2645,10%,42
T085956,8355,10333,10%,42
T085959,8355,738,10%,42
T085966,8355,3400,10%,42
T085971,8355,626,10%,42
T085981,8355,5488,10%,42
T085990,8355,7996,10%,42
T086008,8545,8658,10%,42
T086014,8545,3143,10%,42
T086021,8545,4248,10%,42
T086023,8545,5747,10%,42
T086030,8545,1910,10%,42
T086031,8545,1679,10%,42
T086042,8545,2479,10%,42
T086054,9486,8019,10%,42
T086073,9486,3678,10%,42
T086086,9486,7212,10%,42
T086096,9486,4100,10%,42
T086120,9941,169,10%,42
T086141,9941,3,10%,42
T086148,9941,7740,10%,42
T086152,294,2194,10%,42
T086153,294,1769,10%,42
T086154,294,4183,10%,42
T086159,294,1082,10%,42
T086160,294,5028,10%,42
T086164,294,2650,10%,42
T086173,294,3729,10%,42
T086175,294,7049,10%,42
T086186,294,1718,10%,42
T086188,294,6830,10%,42
T086196,294,7402,10%,42
T086198,294,35,10%,42
T086209,432,4151,10%,42
T086238,432,8531,10%,42
T086242,432,2567,10%,42
T086244,432,7792,10%,42
T086252,714,190,10%,42
T086254,714,4537,10%,42
T086263,714,493,10%,42
T086277,714,6509,10%,42
T086290,714,6128,10%,42
T086314,772,6265,10%,42
T086337,772,4591,10%,42
T086348,772,2906,10%,42
T086350,800,3870,10%,42
T086355,800,3,10%,42
T086359,800,9545,10%,42
