source_record_id,true_identity,image_id,image_path,low_quality_path,assigned_identity,false_identity
217104,3629,H006807,data/splits/100k/images/heldout/H006807.png,data/corrupted/100k_blur_15x15_s5/heldout/H006807.png,3629,5630
232528,3973,H006808,data/splits/100k/images/heldout/H006808.png,data/corrupted/100k_blur_15x15_s5/heldout/H006808.png,3973,2551
232584,3973,H006809,data/splits/100k/images/heldout/H006809.png,data/corrupted/100k_blur_15x15_s5/heldout/H006809.png,3973,1087
232582,3973,H006810,data/splits/100k/images/heldout/H006810.png,data/corrupted/100k_blur_15x15_s5/heldout/H006810.png,3973,2212
232523,3973,H006811,data/splits/100k/images/heldout/H006811.png,data/corrupted/100k_blur_15x15_s5/heldout/H006811.png,3973,6904
255068,4416,H006812,data/splits/100k/images/heldout/H006812.png,data/corrupted/100k_blur_15x15_s5/heldout/H006812.png,4416,4576
255040,4416,H006813,data/splits/100k/images/heldout/H006813.png,data/corrupted/100k_blur_15x15_s5/heldout/H006813.png,4416,1215
255046,4416,H006814,data/splits/100k/images/heldout/H006814.png,data/corrupted/100k_blur_15x15_s5/heldout/H006814.png,4416,1094
255059,4416,H006815,data/splits/100k/images/heldout/H006815.png,data/corrupted/100k_blur_15x15_s5/heldout/H006815.png,4416,1876
259439,4506,H006816,data/splits/100k/images/heldout/H006816.png,data/corrupted/100k_blur_15x15_s5/heldout/H006816.png,4506,444
259468,4506,H006817,data/splits/100k/images/heldout/H006817.png,data/corrupted/100k_blur_15x15_s5/heldout/H006817.png,4506,8295
259442,4506,H006818,data/splits/100k/images/heldout/H006818.png,data/corrupted/100k_blur_15x15_s5/heldout/H006818.png,4506,4955
259426,4506,H006819,data/splits/100k/images/heldout/H006819.png,data/corrupted/100k_blur_15x15_s5/heldout/H006819.png,4506,9572
280651,5009,H006820,data/splits/100k/images/heldout/H006820.png,data/corrupted/100k_blur_15x15_s5/heldout/H006820.png,5009,684
280641,5009,H006821,data/splits/100k/images/heldout/H006821.png,data/corrupted/100k_blur_15x15_s5/heldout/H006821.png,5009,4329
280654,5009,H006822,data/splits/100k/images/heldout/H006822.png,data/corrupted/100k_blur_15x15_s5/heldout/H006822.png,5009,3159
280629,5009,H006823,data/splits/100k/images/heldout/H006823.png,data/corrupted/100k_blur_15x15_s5/heldout/H006823.png,5009,6433
291349,5239,H006824,data/splits/100k/images/heldout/H006824.png,data/corrupted/100k_blur_15x15_s5/heldout/H006824.png,5239,43
291373,5239,H006825,data/splits/100k/images/heldout/H006825.png,data/corrupted/100k_blur_15x15_s5/heldout/H006825.png,5239,2505
291351,5239,H006826,data/splits/100k/images/heldout/H006826.png,data/corrupted/100k_blur_15x15_s5/heldout/H006826.png,5239,4622
291356,5239,H006827,data/splits/100k/images/heldout/H006827.png,data/corrupted/100k_blur_15x15_s5/heldout/H006827.png,5239,158
352933,6601,H006828,data/splits/100k/images/heldout/H006828.png,data/corrupted/100k_blur_15x15_s5/heldout/H006828.png,6601,12
352924,6601,H006829,data/splits/100k/images/heldout/H006829.png,data/corrupted/100k_blur_15x15_s5/heldout/H006829.png,6601,6688
352972,6601,H006830,data/splits/100k/images/heldout/H006830.png,data/corrupted/100k_blur_15x15_s5/heldout/H006830.png,6601,3779
352929,6601,H006831,data/splits/100k/images/heldout/H006831.png,data/corrupted/100k_blur_15x15_s5/heldout/H006831.png,6601,1810
358702,6726,H006832,data/splits/100k/images/heldout/H006832.png,data/corrupted/100k_blur_15x15_s5/heldout/H006832.png,6726,5226
358714,6726,H006833,data/splits/100k/images/heldout/H006833.png,data/corrupted/100k_blur_15x15_s5/heldout/H006833.png,6726,6806
358716,6726,H006834,data/splits/100k/images/heldout/H006834.png,data/corrupted/100k_blur_15x15_s5/heldout/H006834.png,6726,6299
358740,6726,H006835,data/splits/100k/images/heldout/H006835.png,data/corrupted/100k_blur_15x15_s5/heldout/H006835.png,6726,4004
359669,6745,H006836,data/splits/100k/images/heldout/H006836.png,data/corrupted/100k_blur_15x15_s5/heldout/H006836.png,6745,9199
359644,6745,H006837,data/splits/100k/images/heldout/H006837.png,data/corrupted/100k_blur_15x15_s5/heldout/H006837.png,6745,2138
359662,6745,H006838,data/splits/100k/images/heldout/H006838.png,data/corrupted/100k_blur_15x15_s5/heldout/H006838.png,6745,5627
359643,6745,H006839,data/splits/100k/images/heldout/H006839.png,data/corrupted/100k_blur_15x15_s5/heldout/H006839.png,6745,6365
360151,6754,H006840,data/splits/100k/images/heldout/H006840.png,data/corrupted/100k_blur_15x15_s5/heldout/H006840.png,6754,5714
360113,6754,H006841,data/splits/100k/images/heldout/H006841.png,data/corrupted/100k_blur_15x15_s5/heldout/H006841.png,6754,880
360134,6754,H006842,data/splits/100k/images/heldout/H006842.png,data/corrupted/100k_blur_15x15_s5/heldout/H006842.png,6754,3274
360110,6754,H006843,data/splits/100k/images/heldout/H006843.png,data/corrupted/100k_blur_15x15_s5/heldout/H006843.png,6754,4670
365393,6889,H006844,data/splits/100k/images/heldout/H006844.png,data/corrupted/100k_blur_15x15_s5/heldout/H006844.png,6889,1194
365398,6889,H006845,data/splits/100k/images/heldout/H006845.png,data/corrupted/100k_blur_15x15_s5/heldout/H006845.png,6889,1896
365429,6889,H006846,data/splits/100k/images/heldout/H006846.png,data/corrupted/100k_blur_15x15_s5/heldout/H006846.png,6889,2961
365428,6889,H006847,data/splits/100k/images/heldout/H006847.png,data/corrupted/100k_blur_15x15_s5/heldout/H006847.png,6889,2902
377009,7165,H006848,data/splits/100k/images/heldout/H006848.png,data/corrupted/100k_blur_15x15_s5/heldout/H006848.png,7165,5438
377007,7165,H006849,data/splits/100k/images/heldout/H006849.png,data/corrupted/100k_blur_15x15_s5/heldout/H006849.png,7165,3046
377011,7165,H006850,data/splits/100k/images/heldout/H006850.png,data/corrupted/100k_blur_15x15_s5/heldout/H006850.png,7165,1245
377021,7165,H006851,data/splits/100k/images/heldout/H006851.png,data/corrupted/100k_blur_15x15_s5/heldout/H006851.png,7165,8532
377771,7187,H006852,data/splits/100k/images/heldout/H006852.png,data/corrupted/100k_blur_15x15_s5/heldout/H006852.png,7187,7119
377786,7187,H006853,data/splits/100k/images/heldout/H006853.png,data/corrupted/100k_blur_15x15_s5/heldout/H006853.png,7187,1784
377750,7187,H006854,data/splits/100k/images/heldout/H006854.png,data/corrupted/100k_blur_15x15_s5/heldout/H006854.png,7187,43
377774,7187,H006855,data/splits/100k/images/heldout/H006855.png,data/corrupted/100k_blur_15x15_s5/heldout/H006855.png,7187,880
382769,7333,H006856,data/splits/100k/images/heldout/H006856.png,data/corrupted/100k_blur_15x15_s5/heldout/H006856.png,7333,7049
382770,7333,H006857,data/splits/100k/images/heldout/H006857.png,data/corrupted/100k_blur_15x15_s5/heldout/H006857.png,7333,8654
382746,7333,H006858,data/splits/100k/images/heldout/H006858.png,data/corrupted/100k_blur_15x15_s5/heldout/H006858.png,7333,6094
382732,7333,H006859,data/splits/100k/images/heldout/H006859.png,data/corrupted/100k_blur_15x15_s5/heldout/H006859.png,7333,6406
398020,7764,H006860,data/splits/100k/images/heldout/H006860.png,data/corrupted/100k_blur_15x15_s5/heldout/H006860.png,7764,1516
397968,7764,H006861,data/splits/100k/images/heldout/H006861.png,data/corrupted/100k_blur_15x15_s5/heldout/H006861.png,7764,2719
398003,7764,H006862,data/splits/100k/images/heldout/H006862.png,data/corrupted/100k_blur_15x15_s5/heldout/H006862.png,7764,1895
397978,7764,H006863,data/splits/100k/images/heldout/H006863.png,data/corrupted/100k_blur_15x15_s5/heldout/H006863.png,7764,187
402969,7901,H006864,data/splits/100k/images/heldout/H006864.png,data/corrupted/100k_blur_15x15_s5/heldout/H006864.png,7901,5556
402964,7901,H006865,data/splits/100k/images/heldout/H006865.png,data/corrupted/100k_blur_15x15_s5/heldout/H006865.png,7901,4732
402996,7901,H006866,data/splits/100k/images/heldout/H006866.png,data/corrupted/100k_blur_15x15_s5/heldout/H006866.png,7901,493
402959,7901,H006867,data/splits/100k/images/heldout/H006867.png,data/corrupted/100k_blur_15x15_s5/heldout/H006867.png,7901,1412
414149,8206,H006868,data/splits/100k/images/heldout/H006868.png,data/corrupted/100k_blur_15x15_s5/heldout/H006868.png,8206,612
414141,8206,H006869,data/splits/100k/images/heldout/H006869.png,data/corrupted/100k_blur_15x15_s5/heldout/H006869.png,8206,251
414124,8206,H006870,data/splits/100k/images/heldout/H006870.png,data/corrupted/100k_blur_15x15_s5/heldout/H006870.png,8206,1031
414174,8206,H006871,data/splits/100k/images/heldout/H006871.png,data/corrupted/100k_blur_15x15_s5/heldout/H006871.png,8206,1125
414188,8207,H006872,data/splits/100k/images/heldout/H006872.png,data/corrupted/100k_blur_15x15_s5/heldout/H006872.png,8207,3143
414185,8207,H006873,data/splits/100k/images/heldout/H006873.png,data/corrupted/100k_blur_15x15_s5/heldout/H006873.png,8207,2040
414232,8207,H006874,data/splits/100k/images/heldout/H006874.png,data/corrupted/100k_blur_15x15_s5/heldout/H006874.png,8207,4463
414237,8207,H006875,data/splits/100k/images/heldout/H006875.png,data/corrupted/100k_blur_15x15_s5/heldout/H006875.png,8207,2010
419178,8355,H006876,data/splits/100k/images/heldout/H006876.png,data/corrupted/100k_blur_15x15_s5/heldout/H006876.png,8355,605
419191,8355,H006877,data/splits/100k/images/heldout/H006877.png,data/corrupted/100k_blur_15x15_s5/heldout/H006877.png,8355,5889
419186,8355,H006878,data/splits/100k/images/heldout/H006878.png,data/corrupted/100k_blur_15x15_s5/heldout/H006878.png,8355,3439
419220,8355,H006879,data/splits/100k/images/heldout/H006879.png,data/corrupted/100k_blur_15x15_s5/heldout/H006879.png,8355,6128
426068,8545,H006880,data/splits/100k/images/heldout/H006880.png,data/corrupted/100k_blur_15x15_s5/heldout/H006880.png,8545,3895
426036,8545,H006881,data/splits/100k/images/heldout/H006881.png,data/corrupted/100k_blur_15x15_s5/heldout/H006881.png,8545,4700
426026,8545,H006882,data/splits/100k/images/heldout/H006882.png,data/corrupted/100k_blur_15x15_s5/heldout/H006882.png,8545,4367
426019,8545,H006883,data/splits/100k/images/heldout/H006883.png,data/corrupted/100k_blur_15x15_s5/heldout/H006883.png,8545,5368
458050,9486,H006884,data/splits/100k/images/heldout/H006884.png,data/corrupted/100k_blur_15x15_s5/heldout/H006884.png,9486,5287
458038,9486,H006885,data/splits/100k/images/heldout/H006885.png,data/corrupted/100k_blur_15x15_s5/heldout/H006885.png,9486,85
458065,9486,H006886,data/splits/100k/images/heldout/H006886.png,data/corrupted/100k_blur_15x15_s5/heldout/H006886.png,9486,4290
458043,9486,H006887,data/splits/100k/images/heldout/H006887.png,data/corrupted/100k_blur_15x15_s5/heldout/H006887.png,9486,2818
473033,9941,H006888,data/splits/100k/images/heldout/H006888.png,data/corrupted/100k_blur_15x15_s5/heldout/H006888.png,9941,2083
473010,9941,H006889,data/splits/100k/images/heldout/H006889.png,data/corrupted/100k_blur_15x15_s5/heldout/H006889.png,9941,217
473056,9941,H006890,data/splits/100k/images/heldout/H006890.png,data/corrupted/100k_blur_15x15_s5/heldout/H006890.png,9941,8312
473049,9941,H006891,data/splits/100k/images/heldout/H006891.png,data/corrupted/100k_blur_15x15_s5/heldout/H006891.png,9941,6873
34097,294,H006892,data/splits/100k/images/heldout/H006892.png,data/corrupted/100k_blur_15x15_s5/heldout/H006892.png,294,1004
34113,294,H006893,data/splits/100k/images/heldout/H006893.png,data/corrupted/100k_blur_15x15_s5/heldout/H006893.png,294,8642
34107,294,H006894,data/splits/100k/images/heldout/H006894.png,data/corrupted/100k_blur_15x15_s5/heldout/H006894.png,294,3459
34090,294,H006895,data/splits/100k/images/heldout/H006895.png,data/corrupted/100k_blur_15x15_s5/heldout/H006895.png,294,8067
43719,432,H006896,data/splits/100k/images/heldout/H006896.png,data/corrupted/100k_blur_15x15_s5/heldout/H006896.png,432,6833
43745,432,H006897,data/splits/100k/images/heldout/H006897.png,data/corrupted/100k_blur_15x15_s5/heldout/H006897.png,432,4620
43713,432,H006898,data/splits/100k/images/heldout/H006898.png,data/corrupted/100k_blur_15x15_s5/heldout/H006898.png,432,1375
43722,432,H006899,data/splits/100k/images/heldout/H006899.png,data/corrupted/100k_blur_15x15_s5/heldout/H006899.png,432,1815
63866,714,H006900,data/splits/100k/images/heldout/H006900.png,data/corrupted/100k_blur_15x15_s5/heldout/H006900.png,714,120
63901,714,H006901,data/splits/100k/images/heldout/H006901.png,data/corrupted/100k_blur_15x15_s5/heldout/H006901.png,714,6198
63893,714,H006902,data/splits/100k/images/heldout/H006902.png,data/corrupted/100k_blur_15x15_s5/heldout/H006902.png,714,258
63900,714,H006903,data/splits/100k/images/heldout/H006903.png,data/corrupted/100k_blur_15x15_s5/heldout/H006903.png,714,391
66559,772,H006904,data/splits/100k/images/heldout/H006904.png,data/corrupted/100k_blur_15x15_s5/heldout/H006904.png,772,6125
66601,772,H006905,data/splits/100k/images/heldout/H006905.png,data/corrupted/100k_blur_15x15_s5/heldout/H006905.png,772,4024
66613,772,H006906,data/splits/100k/images/heldout/H006906.png,data/corrupted/100k_blur_15x15_s5/heldout/H006906.png,772,2099
66594,772,H006907,data/splits/100k/images/heldout/H006907.png,data/corrupted/100k_blur_15x15_s5/heldout/H006907.png,772,10120
67699,800,H006908,data/splits/100k/images/heldout/H006908.png,data/corrupted/100k_blur_15x15_s5/heldout/H006908.png,800,3348
67708,800,H006909,data/splits/100k/images/heldout/H006909.png,data/corrupted/100k_blur_15x15_s5/heldout/H006909.png,800,7357
67719,800,H006910,data/splits/100k/images/heldout/H006910.png,data/corrupted/100k_blur_15x15_s5/heldout/H006910.png,800,1655
67726,800,H006911,data/splits/100k/images/heldout/H006911.png,data/corrupted/100k_blur_15x15_s5/heldout/H006911.png,800,2112
89537,1088,H006912,data/splits/100k/images/heldout/H006912.png,data/corrupted/100k_blur_15x15_s5/heldout/H006912.png,1088,6951
89505,1088,H006913,data/splits/100k/images/heldout/H006913.png,data/corrupted/100k_blur_15x15_s5/heldout/H006913.png,1088,530
89509,1088,H006914,data/splits/100k/images/heldout/H006914.png,data/corrupted/100k_blur_15x15_s5/heldout/H006914.png,1088,469
89525,1088,H006915,data/splits/100k/images/heldout/H006915.png,data/corrupted/100k_blur_15x15_s5/heldout/H006915.png,1088,8613
99312,1211,H006916,data/splits/100k/images/heldout/H006916.png,data/corrupted/100k_blur_15x15_s5/heldout/H006916.png,1211,9923
99309,1211,H006917,data/splits/100k/images/heldout/H006917.png,data/corrupted/100k_blur_15x15_s5/heldout/H006917.png,1211,8751
99328,1211,H006918,data/splits/100k/images/heldout/H006918.png,data/corrupted/100k_blur_15x15_s5/heldout/H006918.png,1211,1326
99341,1211,H006919,data/splits/100k/images/heldout/H006919.png,data/corrupted/100k_blur_15x15_s5/heldout/H006919.png,1211,4818
109930,1370,H006920,data/splits/100k/images/heldout/H006920.png,data/corrupted/100k_blur_15x15_s5/heldout/H006920.png,1370,3956
109897,1370,H006921,data/splits/100k/images/heldout/H006921.png,data/corrupted/100k_blur_15x15_s5/heldout/H006921.png,1370,3572
109910,1370,H006922,data/splits/100k/images/heldout/H006922.png,data/corrupted/100k_blur_15x15_s5/heldout/H006922.png,1370,2804
109927,1370,H006923,data/splits/100k/images/heldout/H006923.png,data/corrupted/100k_blur_15x15_s5/heldout/H006923.png,1370,232
125804,1709,H006924,data/splits/100k/images/heldout/H006924.png,data/corrupted/100k_blur_15x15_s5/heldout/H006924.png,1709,7144
125788,1709,H006925,data/splits/100k/images/heldout/H006925.png,data/corrupted/100k_blur_15x15_s5/heldout/H006925.png,1709,8663
125760,1709,H006926,data/splits/100k/images/heldout/H006926.png,data/corrupted/100k_blur_15x15_s5/heldout/H006926.png,1709,5747
125794,1709,H006927,data/splits/100k/images/heldout/H006927.png,data/corrupted/100k_blur_15x15_s5/heldout/H006927.png,1709,1655
136519,1953,H006928,data/splits/100k/images/heldout/H006928.png,data/corrupted/100k_blur_15x15_s5/heldout/H006928.png,1953,4469
136555,1953,H006929,data/splits/100k/images/heldout/H006929.png,data/corrupted/100k_blur_15x15_s5/heldout/H006929.png,1953,5328
136495,1953,H006930,data/splits/100k/images/heldout/H006930.png,data/corrupted/100k_blur_15x15_s5/heldout/H006930.png,1953,46
136509,1953,H006931,data/splits/100k/images/heldout/H006931.png,data/corrupted/100k_blur_15x15_s5/heldout/H006931.png,1953,1984
144034,2093,H006932,data/splits/100k/images/heldout/H006932.png,data/corrupted/100k_blur_15x15_s5/heldout/H006932.png,2093,5366
144049,2093,H006933,data/splits/100k/images/heldout/H006933.png,data/corrupted/100k_blur_15x15_s5/heldout/H006933.png,2093,1313
144035,2093,H006934,data/splits/100k/images/heldout/H006934.png,data/corrupted/100k_blur_15x15_s5/heldout/H006934.png,2093,1649
144012,2093,H006935,data/splits/100k/images/heldout/H006935.png,data/corrupted/100k_blur_15x15_s5/heldout/H006935.png,2093,673
160484,2433,H006936,data/splits/100k/images/heldout/H006936.png,data/corrupted/100k_blur_15x15_s5/heldout/H006936.png,2433,1209
160447,2433,H006937,data/splits/100k/images/heldout/H006937.png,data/corrupted/100k_blur_15x15_s5/heldout/H006937.png,2433,966
160452,2433,H006938,data/splits/100k/images/heldout/H006938.png,data/corrupted/100k_blur_15x15_s5/heldout/H006938.png,2433,31
160445,2433,H006939,data/splits/100k/images/heldout/H006939.png,data/corrupted/100k_blur_15x15_s5/heldout/H006939.png,2433,9952
166848,2558,H006940,data/splits/100k/images/heldout/H006940.png,data/corrupted/100k_blur_15x15_s5/heldout/H006940.png,2558,3775
166838,2558,H006941,data/splits/100k/images/heldout/H006941.png,data/corrupted/100k_blur_15x15_s5/heldout/H006941.png,2558,4769
166861,2558,H006942,data/splits/100k/images/heldout/H006942.png,data/corrupted/100k_blur_15x15_s5/heldout/H006942.png,2558,4879
166892,2558,H006943,data/splits/100k/images/heldout/H006943.png,data/corrupted/100k_blur_15x15_s5/heldout/H006943.png,2558,871
192296,3069,H006944,data/splits/100k/images/heldout/H006944.png,data/corrupted/100k_blur_15x15_s5/heldout/H006944.png,3069,2072
192315,3069,H006945,data/splits/100k/images/heldout/H006945.png,data/corrupted/100k_blur_15x15_s5/heldout/H006945.png,3069,4489
192304,3069,H006946,data/splits/100k/images/heldout/H006946.png,data/corrupted/100k_blur_15x15_s5/heldout/H006946.png,3069,2321
192312,3069,H006947,data/splits/100k/images/heldout/H006947.png,data/corrupted/100k_blur_15x15_s5/heldout/H006947.png,3069,2666
216967,3624,H006948,data/splits/100k/images/heldout/H006948.png,data/corrupted/100k_blur_15x15_s5/heldout/H006948.png,3624,4384
216930,3624,H006949,data/splits/100k/images/heldout/H006949.png,data/corrupted/100k_blur_15x15_s5/heldout/H006949.png,3624,897
216978,3624,H006950,data/splits/100k/images/heldout/H006950.png,data/corrupted/100k_blur_15x15_s5/heldout/H006950.png,3624,3450
216959,3624,H006951,data/splits/100k/images/heldout/H006951.png,data/corrupted/100k_blur_15x15_s5/heldout/H006951.png,3624,130
268850,4730,H006952,data/splits/100k/images/heldout/H006952.png,data/corrupted/100k_blur_15x15_s5/heldout/H006952.png,4730,696
268855,4730,H006953,data/splits/100k/images/heldout/H006953.png,data/corrupted/100k_blur_15x15_s5/heldout/H006953.png,4730,5286
268907,4730,H006954,data/splits/100k/images/heldout/H006954.png,data/corrupted/100k_blur_15x15_s5/heldout/H006954.png,4730,7319
268899,4730,H006955,data/splits/100k/images/heldout/H006955.png,data/corrupted/100k_blur_15x15_s5/heldout/H006955.png,4730,6306
281644,5028,H006956,data/splits/100k/images/heldout/H006956.png,data/corrupted/100k_blur_15x15_s5/heldout/H006956.png,5028,9733
281657,5028,H006957,data/splits/100k/images/heldout/H006957.png,data/corrupted/100k_blur_15x15_s5/heldout/H006957.png,5028,3343
281679,5028,H006958,data/splits/100k/images/heldout/H006958.png,data/corrupted/100k_blur_15x15_s5/heldout/H006958.png,5028,1434
281617,5028,H006959,data/splits/100k/images/heldout/H006959.png,data/corrupted/100k_blur_15x15_s5/heldout/H006959.png,5028,7226
295480,5322,H006960,data/splits/100k/images/heldout/H006960.png,data/corrupted/100k_blur_15x15_s5/heldout/H006960.png,5322,2337
295458,5322,H006961,data/splits/100k/images/heldout/H006961.png,data/corrupted/100k_blur_15x15_s5/heldout/H006961.png,5322,2729
295456,5322,H006962,data/splits/100k/images/heldout/H006962.png,data/corrupted/100k_blur_15x15_s5/heldout/H006962.png,5322,1177
295470,5322,H006963,data/splits/100k/images/heldout/H006963.png,data/corrupted/100k_blur_15x15_s5/heldout/H006963.png,5322,256
305361,5540,H006964,data/splits/100k/images/heldout/H006964.png,data/corrupted/100k_blur_15x15_s5/heldout/H006964.png,5540,2964
305390,5540,H006965,data/splits/100k/images/heldout/H006965.png,data/corrupted/100k_blur_15x15_s5/heldout/H006965.png,5540,214
305356,5540,H006966,data/splits/100k/images/heldout/H006966.png,data/corrupted/100k_blur_15x15_s5/heldout/H006966.png,5540,6128
305379,5540,H006967,data/splits/100k/images/heldout/H006967.png,data/corrupted/100k_blur_15x15_s5/heldout/H006967.png,5540,1090
312170,5706,H006968,data/splits/100k/images/heldout/H006968.png,data/corrupted/100k_blur_15x15_s5/heldout/H006968.png,5706,10535
312180,5706,H006969,data/splits/100k/images/heldout/H006969.png,data/corrupted/100k_blur_15x15_s5/heldout/H006969.png,5706,4269
312186,5706,H006970,data/splits/100k/images/heldout/H006970.png,data/corrupted/100k_blur_15x15_s5/heldout/H006970.png,5706,921
312199,5706,H006971,data/splits/100k/images/heldout/H006971.png,data/corrupted/100k_blur_15x15_s5/heldout/H006971.png,5706,3456
322654,5937,H006972,data/splits/100k/images/heldout/H006972.png,data/corrupted/100k_blur_15x15_s5/heldout/H006972.png,5937,6777
322701,5937,H006973,data/splits/100k/images/heldout/H006973.png,data/corrupted/100k_blur_15x15_s5/heldout/H006973.png,5937,2882
322686,5937,H006974,data/splits/100k/images/heldout/H006974.png,data/corrupted/100k_blur_15x15_s5/heldout/H006974.png,5937,6682
322642,5937,H006975,data/splits/100k/images/heldout/H006975.png,data/corrupted/100k_blur_15x15_s5/heldout/H006975.png,5937,7606
324182,5968,H006976,data/splits/100k/images/heldout/H006976.png,data/corrupted/100k_blur_15x15_s5/heldout/H006976.png,5968,2417
324189,5968,H006977,data/splits/100k/images/heldout/H006977.png,data/corrupted/100k_blur_15x15_s5/heldout/H006977.png,5968,7069
324156,5968,H006978,data/splits/100k/images/heldout/H006978.png,data/corrupted/100k_blur_15x15_s5/heldout/H006978.png,5968,7300
324191,5968,H006979,data/splits/100k/images/heldout/H006979.png,data/corrupted/100k_blur_15x15_s5/heldout/H006979.png,5968,1098
347783,6459,H006980,data/splits/100k/images/heldout/H006980.png,data/corrupted/100k_blur_15x15_s5/heldout/H006980.png,6459,589
347772,6459,H006981,data/splits/100k/images/heldout/H006981.png,data/corrupted/100k_blur_15x15_s5/heldout/H006981.png,6459,3503
347829,6459,H006982,data/splits/100k/images/heldout/H006982.png,data/corrupted/100k_blur_15x15_s5/heldout/H006982.png,6459,4591
347781,6459,H006983,data/splits/100k/images/heldout/H006983.png,data/corrupted/100k_blur_15x15_s5/heldout/H006983.png,6459,7630
354411,6631,H006984,data/splits/100k/images/heldout/H006984.png,data/corrupted/100k_blur_15x15_s5/heldout/H006984.png,6631,342
354390,6631,H006985,data/splits/100k/images/heldout/H006985.png,data/corrupted/100k_blur_15x15_s5/heldout/H006985.png,6631,5261
354391,6631,H006986,data/splits/100k/images/heldout/H006986.png,data/corrupted/100k_blur_15x15_s5/heldout/H006986.png,6631,1873
354368,6631,H006987,data/splits/100k/images/heldout/H006987.png,data/corrupted/100k_blur_15x15_s5/heldout/H006987.png,6631,4212
355647,6664,H006988,data/splits/100k/images/heldout/H006988.png,data/corrupted/100k_blur_15x15_s5/heldout/H006988.png,6664,93
355679,6664,H006989,data/splits/100k/images/heldout/H006989.png,data/corrupted/100k_blur_15x15_s5/heldout/H006989.png,6664,68
355657,6664,H006990,data/splits/100k/images/heldout/H006990.png,data/corrupted/100k_blur_15x15_s5/heldout/H006990.png,6664,6425
355671,6664,H006991,data/splits/100k/images/heldout/H006991.png,data/corrupted/100k_blur_15x15_s5/heldout/H006991.png,6664,1785
403629,7918,H006992,data/splits/100k/images/heldout/H006992.png,data/corrupted/100k_blur_15x15_s5/heldout/H006992.png,7918,4285
403647,7918,H006993,data/splits/100k/images/heldout/H006993.png,data/corrupted/100k_blur_15x15_s5/heldout/H006993.png,7918,6733
403632,7918,H006994,data/splits/100k/images/heldout/H006994.png,data/corrupted/100k_blur_15x15_s5/heldout/H006994.png,7918,6299
403621,7918,H006995,data/splits/100k/images/heldout/H006995.png,data/corrupted/100k_blur_15x15_s5/heldout/H006995.png,7918,2423
404303,7937,H006996,data/splits/100k/images/heldout/H006996.png,data/corrupted/100k_blur_15x15_s5/heldout/H006996.png,7937,1056
404291,7937,H006997,data/splits/100k/images/heldout/H006997.png,data/corrupted/100k_blur_15x15_s5/heldout/H006997.png,7937,67
404275,7937,H006998,data/splits/100k/images/heldout/H006998.png,data/corrupted/100k_blur_15x15_s5/heldout/H006998.png,7937,947
404269,7937,H006999,data/splits/100k/images/heldout/H006999.png,data/corrupted/100k_blur_15x15_s5/heldout/H006999.png,7937,3687
460620,9558,H007000,data/splits/100k/images/heldout/H007000.png,data/corrupted/100k_blur_15x15_s5/heldout/H007000.png,9558,21
460582,9558,H007001,data/splits/100k/images/heldout/H007001.png,data/corrupted/100k_blur_15x15_s5/heldout/H007001.png,9558,3165
460585,9558,H007002,data/splits/100k/images/heldout/H007002.png,data/corrupted/100k_blur_15x15_s5/heldout/H007002.png,9558,104
460624,9558,H007003,data/splits/100k/images/heldout/H007003.png,data/corrupted/100k_blur_15x15_s5/heldout/H007003.png,9558,6605
465929,9731,H007004,data/splits/100k/images/heldout/H007004.png,data/corrupted/100k_blur_15x15_s5/heldout/H007004.png,9731,4215
465976,9731,H007005,data/splits/100k/images/heldout/H007005.png,data/corrupted/100k_blur_15x15_s5/heldout/H007005.png,9731,7645
465962,9731,H007006,data/splits/100k/images/heldout/H007006.png,data/corrupted/100k_blur_15x15_s5/heldout/H007006.png,9731,5127
465928,9731,H007007,data/splits/100k/images/heldout/H007007.png,data/corrupted/100k_blur_15x15_s5/heldout/H007007.png,9731,1873
469780,9836,H007008,data/splits/100k/images/heldout/H007008.png,data/corrupted/100k_blur_15x15_s5/heldout/H007008.png,9836,4469
469777,9836,H007009,data/splits/100k/images/heldout/H007009.png,data/corrupted/100k_blur_15x15_s5/heldout/H007009.png,9836,18
469778,9836,H007010,data/splits/100k/images/heldout/H007010.png,data/corrupted/100k_blur_15x15_s5/heldout/H007010.png,9836,6027
469724,9836,H007011,data/splits/100k/images/heldout/H007011.png,data/corrupted/100k_blur_15x15_s5/heldout/H007011.png,9836,174
474254,9986,H007012,data/splits/100k/images/heldout/H007012.png,data/corrupted/100k_blur_15x15_s5/heldout/H007012.png,9986,449
474251,9986,H007013,data/splits/100k/images/heldout/H007013.png,data/corrupted/100k_blur_15x15_s5/heldout/H007013.png,9986,200
474313,9986,H007014,data/splits/100k/images/heldout/H007014.png,data/corrupted/100k_blur_15x15_s5/heldout/H007014.png,9986,229
474249,9986,H007015,data/splits/100k/images/heldout/H007015.png,data/corrupted/100k_blur_15x15_s5/heldout/H007015.png,9986,295
474865,10006,H007016,data/splits/100k/images/heldout/H007016.png,data/corrupted/100k_blur_15x15_s5/heldout/H007016.png,10006,7449
474887,10006,H007017,data/splits/100k/images/heldout/H007017.png,data/corrupted/100k_blur_15x15_s5/heldout/H007017.png,10006,7970
474925,10006,H007018,data/splits/100k/images/heldout/H007018.png,data/corrupted/100k_blur_15x15_s5/heldout/H007018.png,10006,2417
